GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
51441,1,29053133,29106287,62,5,912,-0.55667,0.71112,-4.04566869401978,0.6096
2035,1,29203603,29456558,375,18,919,0.45321,0.3252,1.60777662694685,0.3604
399474,1,29435937,29460421,47,6,902,0.63293,0.26339,-1.74683298498065,0.4772
6429,1,29464250,29518637,79,10,926,0.24708,0.40242,-0.919982547177626,0.5028
10076,1,29553028,29663325,202,25,843,0.39792,0.34534,2.72140170410931,0.2024
4146,1,31174124,31206432,112,9,900,1.2647,0.10299,-3.32253114325727,0.6
7805,1,31195315,31240683,67,14,780,1.0813,0.13978,0.725257562179404,0.372
9672,1,31332313,31391480,96,25,772,-0.97343,0.83483,2.67265656125442,0.1516
9698,1,31394353,31548838,240,15,901,-1.5943,0.94457,0.615329194969706,0.3752
79570,1,31642592,31722734,201,10,891,1.2718,0.10172,0.89948380100699,0.1624
9410,1,31722415,31779644,119,5,928,1.8795,0.030091,-1.63817784621347,0.5172
51538,1,31759832,31848569,158,6,932,2.0153,0.021934,-0.877262033797583,0.426
2170,1,31828100,31855923,42,4,934,1.4768,0.069869,4.30909707857434,0.1516
64129,1,32032086,32063290,24,7,679,-0.38928,0.65146,0.642024168106153,0.1984
3061,1,32073290,32103214,51,4,887,-1.8679,0.96911,1.32611504772829,0.186
553115,1,32085463,32120838,50,4,909,-1.984,0.97637,0.325466832041625,0.2812
1307,1,32107848,32179768,91,12,847,-0.42224,0.66357,0.980552267160574,0.2932
576,1,32182718,32240494,20,4,670,-0.12607,0.55016,1.15461157875095,0.2752
90853,1,32246023,32291630,60,9,836,1.3172,0.093889,-0.167348125512242,0.364
8073,1,32362022,32413988,38,4,879,0.56691,0.28539,-2.42763630965079,0.5448
10657,1,32469295,32536460,11,5,748,1.2305,0.10926,-1.61663964372342,0.4884
55116,1,32528503,32578467,38,2,929,0.37861,0.35249,0.140616483644372,0.2224
23633,1,32563644,32652169,63,2,907,0.27851,0.39031,-2.53185604466257,0.5464
55721,1,32661236,32684288,15,2,929,0.55602,0.2891,0.692656782725138,0.1212
149069,1,32664695,32691797,23,2,929,0.46837,0.31976,0.322913723018395,0.2744
56063,1,32670040,32697954,27,2,929,0.53222,0.29729,2.86379362205697,0.1608
8668,1,32677971,32707205,28,1,931,0.3914,0.34775,-4.30076051716213,0.7172
3932,1,32706840,32761766,11,4,595,1.4012,0.080584,0.718571862315832,0.1256
3065,1,32747708,32809227,4,2,385,0.7491,0.2269,-2.68113891392753,0.5992
81629,1,32808365,32840098,2,1,467,-0.72895,0.76698,-0.00284114658120625,0.3128
100128071,1,32816871,32837844,2,1,467,-0.72895,0.76698,0.0568610689987743,0.3372
55108,1,32820704,32870062,3,2,623,-0.14491,0.55761,2.78794256091453,0.1196
728116,1,32920658,32963460,21,1,865,-0.56696,0.71463,0.837647340461205,0.3528
653121,1,32994772,33081542,130,4,906,0.5112,0.3046,-5.01149282796101,0.708
339487,1,33076421,33126565,6,2,836,-0.56374,0.71353,2.14991057454599,0.244
5928,1,33106749,33161812,10,2,893,-0.68599,0.75364,-0.691657089946511,0.4092
81493,1,33135507,33178361,12,3,852,-0.57911,0.71874,0.765958028761322,0.1316
57648,1,33197492,33250571,47,9,833,-1.3113,0.90512,4.66675983192417,0.1148
8565,1,33230840,33293633,81,6,925,-0.79128,0.78561,0.84872800689449,0.1716
64766,1,33272368,33334480,64,7,904,-0.39665,0.65419,1.12702338026481,0.1172
252995,1,33317869,33348093,32,6,854,-0.56631,0.71441,1.89056485269345,0.19
3208,1,33341688,33370247,14,3,845,-0.20857,0.58261,1.14570770557227,0.2488
113452,1,33350196,33377041,10,1,923,-0.30472,0.61971,0.545106847604095,0.1832
127544,1,33392050,33440467,62,5,931,-1.0286,0.84817,1.02727471068301,0.278
204,1,33463541,33512512,41,2,896,1.1737,0.12026,-2.26832012949435,0.5168
113451,1,33536711,33596132,43,2,920,1.3849,0.083038,-0.968344252983153,0.474
55223,1,33601000,33657671,81,2,907,0.11609,0.45379,1.90220034618679,0.186
149076,1,33711908,33776321,69,6,877,0.015279,0.4939,2.41288055282406,0.254
127550,1,33762367,33796699,67,8,924,1.0151,0.15502,0.691686698775946,0.3888
1912,1,33779224,33851194,151,13,901,0.99909,0.15888,-1.13105630823178,0.4824
114784,1,33969609,34641443,1293,103,859,0.343,0.3658,5.91887279814471,0.018
84970,1,34622624,34694732,150,19,847,3.3856,0.00035505,1.58308075617692,0.0748
2701,1,35248559,35271351,7,2,387,-0.94334,0.82725,0.551797901693064,0.2168
113444,1,35305963,35335417,40,11,842,-0.50035,0.69159,4.90425918409062,0.0428
58512,1,35321037,35401083,71,16,798,-0.018267,0.50729,1.97173052840588,0.274
9204,1,35441766,35507569,3,2,747,-1.0871,0.8615,1.13630000191523,0.1156
79830,1,35515387,35591460,30,2,918,-1.1155,0.86767,0.310641207971526,0.3736
6421,1,35631981,35668766,9,2,445,0.95089,0.17083,0.782262654824324,0.3784
9202,1,35724444,35897545,14,2,865,0.57233,0.28355,6.47254233405823,0.16
79932,1,35889091,36033037,22,3,858,-0.12962,0.55157,1.6823662628636,0.1928
23154,1,36013311,36042380,5,1,926,-0.87008,0.80787,3.92748884086127,0.1552
339488,1,36028971,36070929,6,1,924,-0.61831,0.73182,-0.813741054881233,0.4112
5690,1,36030259,36117445,9,1,927,-0.48235,0.68522,-2.08512109946074,0.526
127703,1,36169477,36194790,23,3,932,-0.99272,0.83958,1.65667396096985,0.2172
63967,1,36175819,36245568,63,4,926,-1.1787,0.88074,-0.670769149750246,0.428
192670,1,36263231,36333491,47,5,917,-1.2454,0.89351,1.66917621509984,0.1944
26523,1,36325412,36405211,41,3,905,-1.1793,0.88085,1.68935982023294,0.1684
192669,1,36386364,36532360,68,3,916,-1.1923,0.88344,-0.680446380642827,0.3684
54936,1,36544453,36569533,22,4,831,-0.54865,0.70838,0.953129456468988,0.2892
1296,1,36550840,36601305,60,7,892,0.00034031,0.49986,2.76769744085726,0.162
27095,1,36592170,36631654,38,3,884,0.70786,0.23952,-2.22449697115999,0.5336
55700,1,36611751,36656450,35,3,876,1.0023,0.1581,-0.149019942432711,0.4596
9967,1,36680017,36780958,76,2,902,-0.84633,0.80131,1.56364840248439,0.11
79729,1,36761889,36803544,38,3,899,-1.2454,0.8935,0.561380884822582,0.19
83931,1,36795225,36861525,77,9,865,-0.30648,0.62038,5.56446547291465,0.1804
84967,1,36849031,36873493,76,5,918,1.1242,0.13047,-0.537871127683858,0.4068
127700,1,36873507,36926086,200,9,928,1.4882,0.068353,1.98694148030796,0.2052
64960,1,36911362,36940040,81,6,918,1.4583,0.072382,-4.93256700992586,0.7088
1441,1,36921644,36958915,70,10,834,0.7653,0.22205,1.84112779406762,0.138
2899,1,37251128,37509844,331,26,873,-0.54211,0.70613,5.5010103313665,0.1024
80149,1,37930119,37959978,48,10,903,3.5744,0.00017549,2.40673978689909,0.0872
64769,1,37945561,37990420,106,14,865,3.7142,0.00010194,1.894257986069,0.0812
79753,1,37990050,38029945,65,9,841,2.5352,0.0056193,0.584587080597925,0.192
7802,1,38012520,38042458,57,8,822,2.608,0.0045533,0.854772849439176,0.1452
29889,1,38022413,38071586,87,10,853,2.7536,0.002947,1.28358358560686,0.138
54955,1,38137242,38168007,68,8,800,1.1844,0.11813,-5.35536251758511,0.7424
55143,1,38148073,38185391,96,8,872,1.1039,0.13482,-3.68417573572016,0.6868
284656,1,38171646,38240824,210,21,883,-0.5764,0.71783,0.0306318503928974,0.3208
149175,1,38249721,38277278,37,6,779,-1.6616,0.9517,-1.75292838415144,0.5232
79693,1,38258614,38283865,22,4,635,-1.254,0.89507,-0.802711032762938,0.4188
127687,1,38263473,38285126,22,4,659,-1.4184,0.92196,-0.243270948538793,0.396
4520,1,38265239,38335292,85,9,713,-1.614,0.94673,1.85069364839802,0.3056
3633,1,38316369,38422729,166,14,573,-1.1623,0.87743,-1.52118631667968,0.45
10946,1,38412647,38466019,94,7,752,-0.89271,0.81399,-6.18937663636188,0.764
2275,1,38452439,38481199,23,7,633,0.69149,0.24463,1.63140143470768,0.2888
51118,1,38468384,38500497,23,6,848,1.4958,0.067347,-5.23434602724733,0.7224
5453,1,38499523,38522450,20,5,884,2.0672,0.019356,-1.72237440760871,0.494
64121,1,39293869,39335495,72,10,860,-0.13879,0.55519,-1.457918458295,0.528
26292,1,39318162,39349050,52,7,910,0.065865,0.47374,-2.5510425536269,0.5916
81025,1,39329739,39357298,64,6,905,0.39117,0.34784,1.44109193519539,0.1148
54933,1,39340614,39417456,168,19,817,-0.19234,0.57626,-0.0917891971940444,0.3344
79647,1,39446916,39481737,99,6,863,-0.31149,0.62228,-1.96073869857622,0.5316
4725,1,39481967,39510308,95,6,927,-0.47913,0.68408,-0.833514160743225,0.4104
23499,1,39539839,39962810,413,17,899,-0.45553,0.67563,-0.371494646858565,0.4052
643314,1,39865176,39892154,14,2,933,-0.84336,0.80049,0.872920078129073,0.1628
353500,1,39947318,40005541,87,11,897,0.34438,0.36528,5.20189341921903,0.1148
8761,1,40016485,40052522,70,9,910,-0.45359,0.67494,-0.786102943480655,0.4956
26508,1,40079103,40115348,72,17,805,-1.0343,0.8495,-2.85700969426699,0.6
84618,1,40114793,40147710,71,14,897,0.36933,0.35594,3.62929927911844,0.078
51440,1,40134320,40167382,115,17,820,0.33021,0.37062,3.2691265500307,0.1816
10450,1,40194517,40239586,82,13,785,-0.84004,0.79956,-7.28525380501141,0.7592
656,1,40213903,40264533,113,15,586,-1.3566,0.91254,-1.40916562272658,0.438
64064,1,40225197,40247020,44,8,588,-1.4775,0.93023,0.147810726311754,0.2212
54802,1,40296703,40359177,102,10,878,-0.80974,0.79096,-3.46065316325944,0.6092
4610,1,40351096,40377687,38,7,871,-0.68555,0.7535,1.99728409119124,0.1568
84879,1,40410784,40445630,31,6,660,0.45064,0.32612,-2.47426603708566,0.536
10487,1,40495912,40548321,152,8,930,0.7977,0.21252,0.648282352762454,0.3188
5538,1,40528382,40573142,123,11,925,0.070244,0.472,-2.86222305465902,0.5968
6018,1,40617041,40716593,82,10,839,-1.2799,0.89971,0.277327350318912,0.462
10269,1,40713722,40769856,52,9,892,-1.5332,0.93738,-3.55266663869221,0.6252
1298,1,40756162,40792939,60,5,820,0.9028,0.18331,-0.367083480863608,0.4144
64744,1,40829378,40898998,104,14,889,0.13405,0.44668,-0.148551824936184,0.3632
65243,1,40905774,40939390,54,13,732,-1.3335,0.90882,-2.76869839383851,0.5944
339559,1,40933043,40972015,49,5,863,-0.38704,0.65064,-1.66310799600351,0.5216
127396,1,40987233,41023841,117,7,917,-0.75297,0.77426,-0.454905836299493,0.3684
9783,1,41076352,41141324,115,14,884,0.5185,0.30205,3.20041693148475,0.2044
4802,1,41147242,41247275,176,10,910,-0.75256,0.77414,2.11244520483174,0.0704
9132,1,41239684,41316124,143,30,643,1.5015,0.066612,-0.188171661203677,0.3436
1503,1,41435007,41488237,105,15,856,-0.021691,0.50865,-3.51438845782827,0.6452
200172,1,41471269,41499116,56,8,920,0.27399,0.39204,1.89366865411789,0.186
22955,1,41482871,41717815,482,17,922,0.056509,0.47747,1.60919707024502,0.1044
1907,1,41934446,41960348,74,12,874,0.98693,0.16184,2.54142771089901,0.0608
59269,1,41962036,42511596,860,46,866,-0.10244,0.54079,3.88093602920479,0.0588
2981,1,42609092,42631495,38,7,833,-0.26902,0.60604,0.72844555748256,0.268
2980,1,42618362,42640395,39,9,792,0.11845,0.45285,4.42559007293985,0.1644
22887,1,42632210,42811548,236,9,847,0.30476,0.38027,-5.34057365833294,0.6384
284716,1,42836468,42899900,170,11,909,1.5063,0.065991,-1.1130528899291,0.4572
84217,1,42886000,42931938,120,9,902,-1.1438,0.87364,-0.0357655496022676,0.34
79717,1,42911968,42949088,79,6,918,-0.9192,0.82101,-2.06480353183902,0.5756
728621,1,42990560,43130335,351,14,905,-1.2886,0.90124,-0.471128357652256,0.3724
10465,1,43113706,43152429,42,6,876,0.03867,0.48458,-1.34837709771836,0.4676
4904,1,43138060,43178024,50,7,886,-0.16938,0.56725,5.26400997053154,0.216
149461,1,43188764,43215925,38,6,883,0.081903,0.46736,-2.0237178987048,0.5424
64175,1,43202006,43242755,56,8,909,-0.21943,0.58684,0.740377973013247,0.1224
79078,1,43222916,43251413,37,6,900,0.0061543,0.49754,1.83449078096698,0.216
100129924,1,43243661,43274227,35,5,888,-0.0084094,0.50335,-1.23346287845121,0.4848
374969,1,43262723,43293059,39,5,905,-0.22338,0.58838,-0.0480684730814796,0.37
114625,1,43272776,43320660,61,10,914,0.10582,0.45786,0.717941229200316,0.1256
51058,1,43302244,43328148,35,6,928,0.0062087,0.49752,1.22959838376871,0.1472
6513,1,43381046,43434847,140,14,899,0.056567,0.47745,3.21998964041508,0.2016
440585,1,43600800,43632067,73,7,924,-2.1689,0.98495,-4.45254002268388,0.6724
10969,1,43619845,43648241,82,5,925,-1.7399,0.95906,-11.0071683607979,0.862
128218,1,43725665,43749673,29,4,924,1.3065,0.095688,1.01605034873737,0.162
7075,1,43756566,43798781,43,4,733,0.39302,0.34715,-1.61858978950308,0.4956
4352,1,43793475,43830135,21,2,850,-0.11971,0.54764,0.91237353645365,0.2092
991,1,43814626,43838874,16,3,796,0.16063,0.43619,0.268017406955994,0.2672
64834,1,43819068,43843745,22,3,833,-0.079644,0.53174,0.869241889668444,0.1812
112950,1,43839579,43865483,28,3,912,-0.77997,0.7823,-5.55765620053405,0.71
23334,1,43845556,43929918,75,3,918,-0.84882,0.80201,-2.41969968054643,0.5484
81888,1,43906674,43929938,19,2,931,-0.88135,0.81094,2.06896304922701,0.1144
5792,1,43981708,44099343,238,15,902,0.93809,0.1741,-0.448997563251032,0.4016
9682,1,44105797,44181189,99,9,913,0.94359,0.17269,4.8092178572799,0.1612
9048,1,44388992,44412912,34,3,928,0.635,0.26272,3.78876587024708,0.1524
9670,1,44402478,44443694,48,4,914,0.11729,0.45331,0.698943498087384,0.2344
1802,1,44425653,44449043,28,5,827,-0.51848,0.69794,-2.70484231456276,0.62
533,1,44430118,44453972,28,5,792,-0.58044,0.71919,2.60262235779864,0.2152
8704,1,44434874,44466843,35,6,798,-0.63692,0.73791,1.04337258006307,0.1456
149473,1,44447280,44472200,23,4,822,-0.47076,0.68109,5.20745821883321,0.1352
6536,1,44452155,44507171,63,13,849,-0.22387,0.58857,3.51620199322865,0.1308
128209,1,44503987,44610812,291,18,903,-0.30992,0.62169,-3.08369027645941,0.6144
55929,1,44669104,44696351,19,4,902,0.67687,0.24924,-2.18192384267983,0.5716
79033,1,44676742,44831315,138,9,916,0.9734,0.16518,2.91410771936289,0.0752
55182,1,44860837,45127396,433,52,797,0.29068,0.38565,-1.6547654403938,0.5024
79639,1,45108920,45150253,66,5,908,-0.15035,0.55976,0.562254031327053,0.3068
339541,1,45130370,45201263,78,14,755,-0.64931,0.74193,1.91450703338143,0.2236
11004,1,45195396,45243439,72,5,891,-0.26773,0.60554,0.307227671041054,0.2244
6202,1,45231213,45254427,25,3,864,-0.18161,0.57206,1.563736759137,0.274
266675,1,45237831,45263648,32,4,878,-0.73443,0.76866,1.16138164019991,0.1732
1263,1,45255638,45281667,41,4,915,-1.5795,0.94289,2.40994482192602,0.2308
343521,1,45261580,45283378,35,4,929,-1.5563,0.94018,5.15483622622547,0.1168
149478,1,45263373,45289801,39,4,928,-1.5156,0.93519,4.54536631075449,0.2188
8643,1,45275516,45319226,72,5,930,-1.0119,0.8442,0.334424888682591,0.192
8891,1,45306194,45462394,338,9,917,-0.34959,0.63668,1.53862065506753,0.1424
7389,1,45467805,45491341,34,3,932,-0.9553,0.83029,-3.78849618561065,0.6184
4595,1,45784914,45816142,26,5,824,0.1607,0.43616,1.59529520273962,0.1436
114034,1,45795342,45819650,25,4,887,0.38657,0.34954,-3.06636555961598,0.6572
10420,1,45799555,45966840,206,12,906,-0.35122,0.63729,0.228363649363525,0.3416
25974,1,45955856,45986739,60,5,896,-1.1486,0.87464,-2.44599234447906,0.6016
5052,1,45966707,45998562,70,5,907,-0.80044,0.78827,-3.22266817375356,0.6412
10327,1,46006455,46045723,69,7,896,-1.5606,0.94069,-0.831243239479923,0.412
4678,1,46039660,46094578,68,3,923,-0.19529,0.57742,-6.1602857251031,0.7396
60313,1,46082976,46163782,143,4,920,-0.28948,0.61389,-1.76814466273688,0.5296
51249,1,46143847,46170110,39,2,933,-0.29213,0.61491,3.49395139442454,0.25
3652,1,46149996,46226485,126,3,928,-0.25416,0.60031,-1.80539806255375,0.5436
23139,1,46259269,46511796,420,9,924,-0.52546,0.70037,-1.5735874629361,0.5176
8503,1,46495812,46652167,216,13,907,-0.13948,0.55547,2.37901845718522,0.1712
10103,1,46630749,46661634,36,7,836,-0.4124,0.65998,0.766028974986819,0.1316
55624,1,46644353,46695977,39,5,869,-0.41088,0.65942,1.73294394629785,0.1064
10489,1,46734072,46779038,23,5,905,-0.34219,0.6339,2.2325930455316,0.0556
7388,1,46759324,46792448,25,5,879,-0.14211,0.5565,-1.4450240084806,0.472
387338,1,46795849,46840824,215,4,917,0.028621,0.48858,-3.732992874131,0.5972
2166,1,46849939,46889520,78,9,868,-0.48379,0.68573,0.571521708914731,0.3244
127343,1,46962668,46989898,48,8,863,-0.92127,0.82154,1.29219003607622,0.1588
148930,1,47001316,47026887,46,6,827,0.12218,0.45138,1.92629349069782,0.1616
8569,1,47013079,47079966,68,5,888,0.66163,0.25411,2.81022581186734,0.1316
148932,1,47063387,47092563,43,3,879,0.94982,0.1711,2.2655284069239,0.278
64756,1,47090711,47144099,82,3,904,-0.6888,0.75453,3.19736859254176,0.1972
374973,1,47127497,47149266,33,3,916,-0.51046,0.69514,0.283331273971212,0.3084
9813,1,47130831,47194792,113,5,916,-0.30792,0.62093,0.626603375492817,0.4076
1579,1,47384846,47417156,69,5,925,2.3859,0.0085196,1.29555428523813,0.1004
260293,1,47417036,47526423,171,12,886,0.67693,0.24923,0.299392685429112,0.2968
199974,1,47523160,47593992,186,5,929,1.025,0.15268,0.494281282597476,0.1752
284541,1,47593107,47624528,95,8,905,0.8281,0.20381,-2.403952046212,0.5864
10158,1,47639261,47665771,26,6,776,0.06753,0.47308,-0.00609198793144707,0.2888
6886,1,47671962,47707938,69,6,818,-1.4269,0.9232,0.138409497743577,0.364
6491,1,47705811,47789819,188,9,892,0.10092,0.45981,-0.902122579573871,0.4124
51727,1,47789469,47854511,125,7,920,0.58125,0.28054,3.72104018199033,0.1716
2301,1,47871744,47893724,36,4,905,0.62853,0.26483,-0.9067864611081,0.43
2306,1,47891689,47916363,39,5,917,0.40525,0.34265,-0.240458671596316,0.3648
200010,1,48678339,48724316,84,11,923,0.81874,0.20647,-1.29104043544465,0.4468
54558,1,48751044,48947876,227,20,909,1.8021,0.035762,0.315167748193618,0.2828
84871,1,48988527,50499626,1469,45,885,0.69249,0.24432,5.60280157913461,0.0552
79656,1,49183538,49252547,91,14,865,1.6746,0.047002,-2.00377827881605,0.5316
1996,1,50503686,50679442,134,17,843,0.58195,0.2803,-0.76949697891941,0.4144
11124,1,50896935,51435936,514,14,923,-1.8776,0.96978,-1.18160715831719,0.4328
1031,1,51424367,51450309,14,3,850,-1.4917,0.93212,-2.08243730345834,0.55
284546,1,51432129,51623754,239,17,872,-1.7841,0.9628,-1.27032765308354,0.4824
26994,1,51691945,51749119,40,3,921,-1.4397,0.92503,2.0589396363675,0.2124
22996,1,51742930,51820785,77,11,868,-1.8204,0.96565,-0.832431366705346,0.4432
2060,1,51809935,51995026,197,13,915,-1.3793,0.91611,1.52972066647239,0.2988
114883,1,52072546,52264891,87,5,884,1.0716,0.14195,-1.94361521268345,0.5276
4898,1,52244864,52354609,124,11,872,1.8556,0.031754,2.25533382076016,0.1492
5865,1,52363628,52466436,167,15,779,1.7729,0.038119,-0.303771787728293,0.3768
51060,1,52475803,52531843,66,4,639,-0.0086616,0.50346,-0.495655228672674,0.3832
112970,1,52487777,52509472,32,3,636,-0.016873,0.50673,-1.5958811893747,0.5224
91408,1,52511857,52566388,36,4,702,-0.12083,0.54809,0.377888777911578,0.322
9372,1,52597678,52822358,149,5,750,-0.064325,0.52564,3.6544123817813,0.1984
200014,1,52806265,52841877,19,2,673,0.059391,0.47632,0.847031022775231,0.1584
4998,1,52828501,52880143,28,4,766,-0.62601,0.73434,1.78663987503291,0.264
84950,1,52860219,52893992,16,3,793,-0.81912,0.79364,-6.13309464240713,0.6972
23318,1,52878947,53028764,159,9,758,-0.53722,0.70444,4.69254686750173,0.1268
2882,1,53058043,53084723,65,9,897,0.40957,0.34106,1.37058410132971,0.136
348378,1,53088961,53143252,98,14,869,-0.80188,0.78869,0.726946780463014,0.3536
65260,1,53142014,53174038,51,3,906,-1.5555,0.94008,0.780572951213381,0.1328
79699,1,53182126,53303014,156,4,897,-0.29313,0.61529,3.06575301730006,0.0768
55268,1,53351582,53402846,21,1,928,0.66403,0.25334,2.66511939066111,0.1352
6342,1,53382901,53527289,274,8,874,0.67246,0.25064,2.62737265422736,0.1068
127435,1,53517724,53561174,103,11,813,-0.59595,0.7244,1.09479958865053,0.1468
6512,1,53542855,53618304,307,27,789,0.70486,0.24045,1.04010128077337,0.2616
54987,1,53669771,53696289,32,4,930,1.4401,0.074919,1.40713858610906,0.172
4116,1,53682564,53714282,32,3,928,1.4344,0.075733,-6.48887722378829,0.7268
7804,1,53698036,53803821,134,15,878,1.6229,0.052302,0.642689514410461,0.4052
55706,1,54221133,54314225,114,7,753,-0.62114,0.73275,-2.65683864171438,0.6236
54432,1,54307392,54365487,171,12,810,-0.68913,0.75463,1.72241828994254,0.112
51668,1,54377234,54421975,53,2,922,0.21326,0.41556,-1.16005712216935,0.4496
115353,1,54401999,54443841,29,3,909,0.025965,0.48964,-0.59050704036841,0.4068
388633,1,54462971,54493859,72,3,911,0.95453,0.16991,6.60789406076243,0.0636
9528,1,54487346,54529135,28,5,834,0.88669,0.18762,1.74352796289359,0.2252
127428,1,54509274,54575416,41,6,775,1.2988,0.097,0.835196235612238,0.1508
200008,1,54594668,54628679,78,11,891,-0.35806,0.63985,1.03306913357219,0.24
606495,1,54628009,54675746,74,17,790,-0.2765,0.60892,-0.518603734290464,0.4132
51253,1,54655840,54701407,91,14,871,-0.69467,0.75637,2.52199112330169,0.1836
23648,1,54681104,54882068,352,45,815,-0.8636,0.8061,0.0865651195455242,0.3244
26027,1,54997930,55110417,193,27,813,-0.86104,0.80539,1.11306275630458,0.3144
374977,1,55097427,55185939,229,32,751,-0.55049,0.70901,0.477981832296996,0.4012
7268,1,55171495,55218330,198,6,473,-0.4018,0.65608,-3.05786094987659,0.6244
25973,1,55212571,55240226,72,9,674,0.57838,0.2815,1.23225656297446,0.1476
55001,1,55236752,55276941,87,12,586,-0.83068,0.79692,1.06899896881685,0.2692
163747,1,55261736,55317937,210,10,885,0.23806,0.40592,-0.623388102652962,0.3948
1718,1,55305300,55362921,172,11,889,0.9811,0.16327,2.08993826725273,0.1116
199964,1,55436271,55467966,82,4,858,-0.097627,0.53889,0.643653992575174,0.1848
7809,1,55454617,55484465,73,7,837,0.25728,0.39848,5.57664968278799,0.0608
23358,1,55522032,55691039,181,7,856,0.28312,0.38854,-1.94139699883801,0.534
8613,1,56950419,57055257,204,26,855,-0.71134,0.76156,2.76918326050069,0.128
5563,1,57100990,57191008,171,7,914,-1.1386,0.87257,1.92476718468524,0.13
199920,1,57174477,57295369,238,36,781,0.79053,0.21461,1.62291687400245,0.1424
731,1,57310443,57393894,218,22,747,-0.76972,0.77927,-0.0533860715827131,0.3244
732,1,57384883,57443213,171,22,745,-0.50357,0.69272,-1.20656445995019,0.4696
1600,1,57450453,58726211,2670,155,893,0.30472,0.38029,2.20965578883323,0.1876
115209,1,58871052,59022469,480,35,870,0.91865,0.17914,2.06926136297714,0.2548
4070,1,59031095,59053166,95,7,919,-0.8891,0.81303,1.05496517978789,0.3272
114803,1,59110411,59175747,237,12,922,-0.84821,0.80184,-3.57594420206116,0.6224
3725,1,59236463,59259785,23,4,806,-0.26242,0.6035,0.664740428820844,0.4696
55277,1,59752625,60238402,709,41,855,0.63369,0.26314,1.08900598309818,0.1184
51361,1,60270458,60352050,77,6,909,-0.21245,0.58412,0.321012820675222,0.2764
1573,1,60348980,60402445,69,7,933,-0.16317,0.56481,0.680886269671955,0.2576
4774,1,61532946,61938460,618,69,805,-0.832,0.79729,-0.0435117078637661,0.3112
83941,1,62136718,62201095,107,8,879,2.8156,0.0024341,0.958447755789897,0.096
10207,1,62198149,62639592,899,59,857,-1.4155,0.92153,2.06654776428953,0.2348
54596,1,62650474,62688000,162,22,839,-0.97125,0.83429,0.721659993853366,0.1264
7398,1,62891975,62927475,53,3,822,-0.94985,0.82891,-5.26331466581838,0.7036
85440,1,62910397,63164039,264,4,901,-0.76411,0.7776,-2.26374676778785,0.5184
27329,1,63053158,63081976,15,2,894,-0.73659,0.76932,-0.291797200945693,0.2944
84938,1,63239777,63340941,180,8,923,-0.33078,0.62959,0.427280086001128,0.2404
27022,1,63778730,63800797,33,10,677,-0.30371,0.61933,3.6847422774173,0.0752
29929,1,63823261,63914233,158,14,895,1.1025,0.13512,-0.988253908453212,0.4636
23421,1,63896441,63998944,194,10,926,1.158,0.12342,-6.23311856242094,0.7644
84455,1,63979013,64061041,159,10,906,1.1229,0.13074,2.78478720381421,0.1456
5236,1,64048947,64135916,201,28,794,0.62582,0.26571,1.23521150665249,0.1312
4919,1,64229690,64657181,800,57,877,-0.22706,0.58981,1.09011266571162,0.2172
57685,1,64926476,65168741,340,43,855,1.4556,0.072752,4.56258830647703,0.1244
55225,1,65200778,65308915,147,14,902,-0.37929,0.64777,-2.02407323458997,0.4952
3716,1,65288906,65442593,293,19,898,1.4759,0.069986,1.74619996526489,0.3196
205,1,65603232,65707828,171,14,899,-1.2627,0.89664,1.13545698838505,0.2512
9829,1,65710133,65891552,359,20,893,0.44079,0.32968,-3.41238194655094,0.6012
54741,1,65876131,66117242,538,18,915,0.3905,0.34809,2.03675914778023,0.0696
3953,1,65876335,66113176,531,17,915,0.37842,0.35256,1.00655362593125,0.2256
5142,1,66248193,66850262,1024,53,872,0.85424,0.19649,0.868148465847413,0.1624
84251,1,66989066,67220768,730,23,926,0.69108,0.24476,0.983789276023018,0.1748
200132,1,67207978,67254730,112,11,905,0.98798,0.16158,0.261369785197945,0.3132
10022,1,67253424,67276942,60,9,892,-1.1411,0.87309,-0.308451560118206,0.3792
79819,1,67268568,67400907,199,23,859,-0.42739,0.66545,4.14447527598277,0.1584
57708,1,67380578,67464302,140,8,738,0.5823,0.28018,1.4490188756984,0.3808
23169,1,67455015,67530080,170,13,826,-0.055837,0.52226,1.77343342565943,0.1916
400757,1,67547859,67610654,209,16,755,0.44589,0.32784,3.49693827353465,0.23
149233,1,67594590,67735662,294,21,878,-0.11725,0.54667,-0.304655882130695,0.3316
26135,1,67863493,67906123,32,5,904,-1.1662,0.87824,-7.78899201247739,0.8276
1647,1,68140860,68164021,67,9,923,-0.61595,0.73104,0.57989622857331,0.3616
55970,1,68157149,68309436,288,21,925,-1.237,0.89196,-1.85543108120548,0.486
9077,1,68501645,68527314,2,1,729,-1.0759,0.859,0.933262621137186,0.168
79971,1,68554142,68708284,383,53,885,-0.10213,0.54067,1.79793642043029,0.1752
55635,1,68929835,68972799,80,9,905,0.78304,0.2168,1.92633437592897,0.06
57554,1,70023230,70599171,1281,47,877,0.17533,0.43041,-0.801267966847215,0.4052
55631,1,70600485,70681361,86,7,873,-1.0678,0.8572,1.46938390236189,0.2704
9295,1,70661365,70727703,60,5,902,-0.97308,0.83474,2.51535748833143,0.312
81573,1,70714685,70830471,137,14,865,-0.73593,0.76911,-1.08063835827338,0.5284
