GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
79947,1,26748773,26807797,66,9,915,0.6894,0.24528,-1.36761200133962,0.544074074074074
3151,1,26788902,26813133,33,6,891,0.32945,0.37091,0.351854820903937,0.376666666666667
6195,1,26846249,26911520,101,11,849,0.95873,0.16885,-0.347561848244299,0.359259259259259
8289,1,27012522,27118601,116,5,899,0.54924,0.29142,3.79627716138103,0.0296296296296296
55650,1,27103739,27134894,18,3,899,0.61742,0.26848,0.994828350224665,0.162222222222222
84243,1,27143201,27194092,55,6,901,-0.24966,0.59857,-0.263684889245482,0.236666666666667
2810,1,27179633,27200947,29,4,895,-0.43891,0.66964,0.0433658296168003,0.234814814814815
54707,1,27195872,27226869,39,5,913,-0.19116,0.5758,-0.494423392785068,0.328888888888889
8431,1,27227975,27250567,37,5,872,0.25339,0.39998,0.53566942285777,0.217777777777778
10726,1,27238187,27283362,44,5,907,0.56727,0.28527,0.246318421598725,0.357777777777778
126695,1,27266047,27296901,26,3,869,1.0401,0.14916,-1.18976716051648,0.507037037037037
388610,1,27310189,27337377,24,3,584,-0.023756,0.50948,0.26963911203993,0.346666666666667
115572,1,27321511,27349333,13,2,674,1.1004,0.13558,0.797849965736466,0.152592592592593
6548,1,27415300,27491621,55,3,897,-0.29978,0.61783,-0.991213679549867,0.502592592592593
23038,1,27551007,27645124,54,6,918,2.3816,0.008619,0.709223314973399,0.289259259259259
84065,1,27638636,27672891,23,4,922,1.5601,0.059371,1.83764716971593,0.15037037037037
84958,1,27658483,27690423,28,5,798,0.77151,0.2202,0.777219545921007,0.166666666666667
9064,1,27671670,27703558,18,4,726,1.0751,0.14117,-0.10045243771451,0.248148148148148
388611,1,27695596,27719823,17,1,924,0.40279,0.34355,1.18751419949939,0.236296296296296
2827,1,27709148,27732318,19,2,897,0.33507,0.36879,0.612002722876809,0.12962962962963
10163,1,27720734,27826678,102,3,909,0.50322,0.3074,0.742565171887183,0.181851851851852
27245,1,27850756,27940463,22,2,893,0.50915,0.30532,-0.43252245278979,0.413333333333333
2268,1,27928800,27971727,7,2,707,1.8159,0.034691,-0.485382382808183,0.351111111111111
199870,1,28042490,28099426,3,2,617,1.3369,0.090632,-0.991021053745014,0.467037037037037
23673,1,28089694,28160963,3,2,564,0.16259,0.43542,1.68189608405036,0.122222222222222
5511,1,28147252,28188183,5,2,493,0.70242,0.24121,1.17731846276783,0.188518518518519
9473,1,28189055,28223196,62,6,695,0.41251,0.33998,-0.0196428173413787,0.234814814814815
6118,1,28208035,28251255,106,6,903,-0.070511,0.52811,-4.61391889008159,0.779259259259259
27293,1,28251456,28295663,113,9,894,-1.7757,0.96211,-2.5197753008039,0.711481481481482
2140,1,28286855,28425173,132,8,866,-0.27624,0.60882,1.07501768848954,0.131111111111111
5724,1,28463677,28530447,54,7,849,0.66304,0.25365,0.189741735126657,0.247407407407407
22826,1,28516789,28569542,121,7,897,0.075559,0.46989,0.25209204011073,0.298148148148148
93974,1,28552602,28574616,64,3,917,0.13658,0.44568,3.793552925237,0.0451851851851852
83667,1,28575963,28619002,58,5,880,-0.31246,0.62265,2.65068803543183,0.0544444444444444
65979,1,28686093,28836881,273,4,903,-0.68745,0.7541,0.437466290806517,0.228148148148148
1104,1,28822455,28875708,46,3,866,-0.14625,0.55814,-0.795463542980549,0.457407407407407
54952,1,28869529,28915057,39,3,843,0.24444,0.40344,0.494373924996707,0.191481481481481
6883,1,28919608,28985416,46,4,754,-0.55656,0.71108,1.65324436601637,0.111111111111111
10691,1,28985234,29052115,72,5,878,-1.7529,0.96019,-0.67090148251232,0.38962962962963
51441,1,29053133,29106287,62,5,912,-0.72015,0.76428,0.793239781234656,0.258148148148148
4985,1,29128654,29200208,182,22,826,-0.24421,0.59646,0.137033051976262,0.187037037037037
2035,1,29203603,29456558,375,18,919,0.90764,0.18203,1.3920621264851,0.292592592592593
399474,1,29435937,29460421,47,6,902,0.8888,0.18706,-2.42797409765279,0.648888888888889
6429,1,29464250,29518637,79,10,926,0.46392,0.32135,-0.0164551895930182,0.327037037037037
51102,1,29509385,29567460,106,10,928,0.20117,0.42028,1.59130724470227,0.181851851851852
10076,1,29553028,29663325,202,25,843,0.23292,0.40791,-1.13284333558825,0.548148148148148
4146,1,31174124,31206432,112,9,900,0.068488,0.4727,0.430912639703043,0.328518518518519
7805,1,31195315,31240683,67,14,780,0.17816,0.4293,0.947037914626154,0.202592592592593
9672,1,31332313,31391480,96,25,772,-1.4211,0.92236,-1.33892312198636,0.539259259259259
9698,1,31394353,31548838,240,15,901,-0.7619,0.77694,1.20405414372019,0.255185185185185
79570,1,31642592,31722734,201,10,891,0.94355,0.1727,0.0867535808522436,0.242222222222222
9410,1,31722415,31779644,119,5,928,1.8101,0.035143,0.343940491260354,0.301851851851852
51538,1,31759832,31848569,158,6,932,2.0783,0.018841,0.0918874896006708,0.272962962962963
2170,1,31828100,31855923,42,4,934,1.3694,0.085437,1.9151356530537,0.0703703703703704
347735,1,31872412,31917527,121,8,893,1.2907,0.098407,-1.29808317613816,0.512962962962963
64129,1,32032086,32063290,24,7,679,0.44958,0.32651,-0.418101418595999,0.296296296296296
3061,1,32073290,32103214,51,4,887,0.1216,0.45161,3.1992086379657,0.0266666666666667
553115,1,32085463,32120838,50,4,909,-0.072497,0.5289,1.01951733620443,0.128148148148148
576,1,32182718,32240494,20,4,670,1.4321,0.076054,-1.98779643315589,0.595555555555556
90853,1,32246023,32291630,60,9,836,0.28531,0.3877,-1.06050996602138,0.499259259259259
8073,1,32362022,32413988,38,4,879,-0.087558,0.53489,6.74513785044737,0.00296296296296296
10657,1,32469295,32536460,11,5,748,0.36036,0.35929,-0.398426634498838,0.381111111111111
55116,1,32528503,32578467,38,2,929,-0.69295,0.75583,-1.2268461866347,0.495185185185185
23633,1,32563644,32652169,63,2,907,-0.70376,0.75921,1.07075258997241,0.267037037037037
200081,1,32635293,32673886,27,2,911,-0.58989,0.72237,0.474532986365703,0.202222222222222
79140,1,32656202,32680991,18,2,930,-0.28985,0.61404,2.14054990410934,0.0537037037037037
55721,1,32661236,32684288,15,2,929,-0.18164,0.57207,0.20446990192605,0.208518518518518
149069,1,32664695,32691797,23,2,929,-0.31756,0.62459,0.0823868300496283,0.241111111111111
56063,1,32670040,32697954,27,2,929,-0.2811,0.61068,0.489704825592403,0.262962962962963
8668,1,32677971,32707205,28,1,931,-0.65416,0.7435,-0.585547147608605,0.361851851851852
84734,1,32702818,32724461,12,2,931,-0.47732,0.68343,-0.461044263509232,0.358888888888889
3932,1,32706840,32761766,11,4,595,1.5215,0.064064,-1.08186179278033,0.527777777777778
3065,1,32747708,32809227,4,2,385,0.58896,0.27794,0.624182821955788,0.304814814814815
81629,1,32808365,32840098,2,1,467,-1.064,0.85634,-0.297045219904523,0.33
100128071,1,32816871,32837844,2,1,467,-1.064,0.85634,-1.75790650691309,0.646666666666667
55108,1,32820704,32870062,3,2,623,-0.11494,0.54575,1.17361286234807,0.151111111111111
728116,1,32920658,32963460,21,1,865,-0.7444,0.77168,0.412333821128064,0.171851851851852
653121,1,32994772,33081542,130,4,906,2.1359,0.016345,0.407247986336032,0.214444444444444
339487,1,33076421,33126565,6,2,836,-0.4127,0.66009,3.07155700274398,0.0892592592592592
5928,1,33106749,33161812,10,2,893,-0.92796,0.82328,-0.9447393257135,0.465555555555556
81493,1,33135507,33178361,12,3,852,-0.75912,0.77611,1.43691439108338,0.115185185185185
57648,1,33197492,33250571,47,9,833,0.50187,0.30788,-0.0726356386623093,0.365185185185185
8565,1,33230840,33293633,81,6,925,1.1215,0.13105,-0.201534090870542,0.344814814814815
64766,1,33272368,33334480,64,7,904,0.99252,0.16047,0.978229939359019,0.152592592592593
252995,1,33317869,33348093,32,6,854,0.27984,0.3898,-0.277532393849854,0.392592592592593
3208,1,33341688,33370247,14,3,845,-0.49342,0.68914,-1.99668051092829,0.621111111111111
113452,1,33350196,33377041,10,1,923,-0.18523,0.57348,-0.608342785032282,0.394814814814815
204,1,33463541,33512512,41,2,896,-0.088979,0.53545,-2.57612285133579,0.656666666666667
113451,1,33536711,33596132,43,2,920,-0.31706,0.6244,-2.07347872688299,0.644444444444444
55223,1,33601000,33657671,81,2,907,-0.086492,0.53446,1.85233678632778,0.139259259259259
149076,1,33711908,33776321,69,6,877,0.074585,0.47027,0.644362104764168,0.216296296296296
127550,1,33762367,33796699,67,8,924,0.66523,0.25295,2.63780661187006,0.106296296296296
1912,1,33779224,33851194,151,13,901,0.75281,0.22578,-1.71228826445439,0.58962962962963
114784,1,33969609,34641443,1293,103,859,0.10364,0.45873,1.05823367451603,0.120740740740741
84970,1,34622624,34694732,150,19,847,1.1872,0.11758,-0.467198440367022,0.36037037037037
113444,1,35305963,35335417,40,11,842,0.23443,0.40733,-0.808244446762089,0.428148148148148
58512,1,35321037,35401083,71,16,798,0.015094,0.49398,2.45638996521971,0.0503703703703703
9204,1,35441766,35507569,3,2,747,-0.38158,0.64861,-2.17891518757926,0.587407407407407
79830,1,35515387,35591460,30,2,918,-0.85921,0.80489,0.0447679080171506,0.33962962962963
6421,1,35631981,35668766,9,2,445,1.4863,0.068604,0.1676765884999,0.324444444444444
9202,1,35724444,35897545,14,2,865,0.36473,0.35766,0.192623701714216,0.307777777777778
79932,1,35889091,36033037,22,3,858,0.020178,0.49195,1.92013601386788,0.0418518518518518
23154,1,36013311,36042380,5,1,926,0.26251,0.39647,-2.30867955075253,0.657037037037037
339488,1,36028971,36070929,6,1,924,0.17877,0.42906,-1.63320016930874,0.508888888888889
5690,1,36030259,36117445,9,1,927,0.054778,0.47816,0.448082046493304,0.316296296296296
127703,1,36169477,36194790,23,3,932,-0.41101,0.65947,0.292883245684231,0.255185185185185
63967,1,36175819,36245568,63,4,926,-0.55394,0.71019,-2.53795824296364,0.691851851851852
192670,1,36263231,36333491,47,5,917,-0.71615,0.76305,1.11153546766902,0.15962962962963
26523,1,36325412,36405211,41,3,905,-0.50168,0.69205,1.33756837563205,0.118518518518519
192669,1,36386364,36532360,68,3,916,-1.0154,0.84505,3.00381332840054,0.0737037037037037
27285,1,36539676,36563877,15,2,894,-0.77371,0.78045,-0.484976634239328,0.352592592592593
54936,1,36544453,36569533,22,4,831,-0.61971,0.73227,1.60262789413887,0.178888888888889
1296,1,36550840,36601305,60,7,892,0.12262,0.4512,0.795867580826783,0.133703703703704
27095,1,36592170,36631654,38,3,884,0.97739,0.16419,1.38064620261145,0.233703703703704
55700,1,36611751,36656450,35,3,876,0.67795,0.2489,0.954321674882606,0.289259259259259
9967,1,36680017,36780958,76,2,902,-0.079188,0.53156,0.688837887138846,0.161111111111111
79729,1,36761889,36803544,38,3,899,-0.44755,0.67276,0.407337661746507,0.182592592592593
55194,1,36777631,36800567,21,4,877,-0.63318,0.73669,1.23096710358394,0.0840740740740741
83931,1,36795225,36861525,77,9,865,-0.042939,0.51712,2.1695381355409,0.0781481481481481
84967,1,36849031,36873493,76,5,918,1.4653,0.071423,-0.157599914845657,0.306666666666667
127700,1,36873507,36926086,200,9,928,1.7636,0.038903,1.82647027457103,0.064074074074074
64960,1,36911362,36940040,81,6,918,1.9451,0.025884,1.59934031776536,0.106296296296296
2899,1,37251128,37509844,331,26,873,-0.92155,0.82162,3.24235749183928,0.0329629629629629
64769,1,37945561,37990420,106,14,865,3.9354,4.1531e-05,0.450092472408911,0.198518518518519
79753,1,37990050,38029945,65,9,841,2.6316,0.0042495,0.673702668701271,0.145555555555556
7802,1,38012520,38042458,57,8,822,2.6959,0.0035101,-2.24784369329467,0.65
29889,1,38022413,38071586,87,10,853,2.6385,0.0041638,0.259072297830253,0.290740740740741
284654,1,38066821,38110595,82,13,710,2.2335,0.012757,-2.77775993119414,0.765555555555556
54955,1,38137242,38168007,68,8,800,-0.882,0.81111,0.357446431599992,0.281111111111111
55143,1,38148073,38185391,96,8,872,-0.9169,0.8204,0.220501791298245,0.292962962962963
284656,1,38171646,38240824,210,21,883,-1.3019,0.90352,1.30663141690973,0.207777777777778
149175,1,38249721,38277278,37,6,779,-1.2768,0.89916,0.360865886778005,0.265185185185185
79693,1,38258614,38283865,22,4,635,-1.0468,0.85241,0.906493644453821,0.285555555555556
127687,1,38263473,38285126,22,4,659,-1.2189,0.88856,1.02035363629429,0.117777777777778
4520,1,38265239,38335292,85,9,713,-1.5155,0.93518,0.546312717312252,0.334814814814815
3633,1,38316369,38422729,166,14,573,-0.97508,0.83524,0.118121553535127,0.254814814814815
10946,1,38412647,38466019,94,7,752,-0.78497,0.78376,2.45118856078272,0.125555555555556
2275,1,38452439,38481199,23,7,633,0.5598,0.28781,1.02165145858073,0.0577777777777777
51118,1,38468384,38500497,23,6,848,1.3502,0.088469,1.20922316017575,0.188888888888889
5453,1,38499523,38522450,20,5,884,1.4005,0.080688,-2.53341206663169,0.68037037037037
64121,1,39293869,39335495,72,10,860,-0.050236,0.52003,-3.98746476694907,0.721111111111111
26292,1,39318162,39349050,52,7,910,-0.42161,0.66334,-1.43045737068825,0.518518518518519
81025,1,39329739,39357298,64,6,905,-0.47685,0.68326,0.0882733623159403,0.185185185185185
54933,1,39340614,39417456,168,19,817,-0.94679,0.82813,-0.90566197784857,0.47037037037037
79647,1,39446916,39481737,99,6,863,-1.2019,0.8853,-0.073522223666846,0.314074074074074
4725,1,39481967,39510308,95,6,927,-1.0576,0.85487,1.30127038808893,0.171851851851852
23499,1,39539839,39962810,413,17,899,-1.5102,0.9345,-0.88205885972549,0.477407407407408
643314,1,39865176,39892154,14,2,933,-1.598,0.94498,-0.494981539739837,0.321851851851852
353500,1,39947318,40005541,87,11,897,-2.0541,0.98002,1.01907892359435,0.264444444444444
8761,1,40016485,40052522,70,9,910,-1.6793,0.95345,1.62009185776965,0.227777777777778
26508,1,40079103,40115348,72,17,805,-1.154,0.87575,2.20332642938174,0.0851851851851852
84618,1,40114793,40147710,71,14,897,-0.02362,0.50942,1.35276677595359,0.0988888888888889
51440,1,40134320,40167382,115,17,820,0.097156,0.4613,-0.455814464886084,0.461111111111111
10450,1,40194517,40239586,82,13,785,-0.16907,0.56713,6.43642658263893,0.0266666666666667
656,1,40213903,40264533,113,15,586,0.13435,0.44656,2.21379564532579,0.0603703703703704
64064,1,40225197,40247020,44,8,588,-0.074086,0.52953,-2.35822591068475,0.701481481481482
54802,1,40296703,40359177,102,10,878,-0.85148,0.80275,0.586528432771411,0.206296296296296
4610,1,40351096,40377687,38,7,871,-0.46195,0.67794,-1.03975994990937,0.467037037037037
84879,1,40410784,40445630,31,6,660,-1.2102,0.8869,1.87398155190317,0.106666666666667
10487,1,40495912,40548321,152,8,930,0.73683,0.23061,-1.52787451017501,0.611111111111111
5538,1,40528382,40573142,123,11,925,0.41445,0.33927,0.774958800862688,0.251111111111111
6018,1,40617041,40716593,82,10,839,-0.13964,0.55553,-0.0732750337780815,0.316296296296296
10269,1,40713722,40769856,52,9,892,-0.39728,0.65442,-3.83669350008319,0.797777777777778
1298,1,40756162,40792939,60,5,820,-0.11111,0.54424,0.694966350540681,0.219259259259259
64744,1,40829378,40898998,104,14,889,0.27462,0.39181,-0.273985627240353,0.321481481481481
65243,1,40905774,40939390,54,13,732,-1.5621,0.94087,-1.76619817924869,0.622962962962963
339559,1,40933043,40972015,49,5,863,-0.71048,0.7613,-0.682462512006036,0.42037037037037
127396,1,40987233,41023841,117,7,917,-0.39887,0.65501,3.39595548654084,0.0244444444444444
9783,1,41076352,41141324,115,14,884,-0.29046,0.61427,-3.5964824088241,0.733333333333333
4802,1,41147242,41247275,176,10,910,-0.9059,0.81751,-0.35022054874634,0.401111111111111
9132,1,41239684,41316124,143,30,643,1.311,0.094921,0.437684503929549,0.285185185185185
163732,1,41316728,41338018,67,9,756,-0.74786,0.77273,0.337075749600687,0.22037037037037
1503,1,41435007,41488237,105,15,856,-0.062453,0.5249,-1.25718166445732,0.521481481481482
200172,1,41471269,41499116,56,8,920,0.13032,0.44816,-0.412716844632415,0.34962962962963
22955,1,41482871,41717815,482,17,922,-0.026379,0.51052,2.68854912996676,0.0644444444444444
100132074,1,41817328,41859263,83,15,716,1.1298,0.12927,-0.676043244425367,0.388518518518519
1907,1,41934446,41960348,74,12,874,1.0385,0.14951,0.0529936801156067,0.240740740740741
59269,1,41962036,42511596,860,46,866,-0.47822,0.68375,0.372034811617333,0.276296296296296
2981,1,42609092,42631495,38,7,833,0.65488,0.25627,0.333986283375689,0.183333333333333
2980,1,42618362,42640395,39,9,792,0.66314,0.25362,-2.45998814075647,0.662592592592593
22887,1,42632210,42811548,236,9,847,-0.084685,0.53374,-0.62132951515431,0.376666666666667
284716,1,42836468,42899900,170,11,909,0.18749,0.42564,-0.989547112202858,0.453703703703704
84217,1,42886000,42931938,120,9,902,-0.77636,0.78123,1.34123322567751,0.115555555555556
79717,1,42911968,42949088,79,6,918,-0.74184,0.77091,1.51690877034906,0.0851851851851852
728621,1,42990560,43130335,351,14,905,-1.0283,0.8481,0.117036939979823,0.222592592592593
10465,1,43113706,43152429,42,6,876,-1.0317,0.84889,0.0790934706805266,0.314814814814815
4904,1,43138060,43178024,50,7,886,-0.36678,0.64311,2.68414622709807,0.092962962962963
149461,1,43188764,43215925,38,6,883,0.17947,0.42878,1.19445045149977,0.142962962962963
64175,1,43202006,43242755,56,8,909,-0.22043,0.58723,-2.20469420078661,0.621851851851852
79078,1,43222916,43251413,37,6,900,-0.15797,0.56276,3.07269457037517,0.0607407407407407
100129924,1,43243661,43274227,35,5,888,-0.14258,0.55669,5.36863335491862,0.0162962962962963
374969,1,43262723,43293059,39,5,905,-0.14406,0.55727,2.13540299021313,0.0311111111111111
114625,1,43272776,43320660,61,10,914,-0.56271,0.71318,-1.04253917492354,0.496296296296296
51058,1,43302244,43328148,35,6,928,-1.3488,0.9113,0.0181720794051072,0.238518518518519
6513,1,43381046,43434847,140,14,899,-0.55793,0.71156,-0.480823998633362,0.348888888888889
440585,1,43600800,43632067,73,7,924,-1.1086,0.86619,-1.06969438251551,0.510740740740741
10969,1,43619845,43648241,82,5,925,-1.1798,0.88097,1.7495986685597,0.236666666666667
149466,1,43737554,43761334,24,5,752,0.4138,0.33951,-0.460049305894213,0.359259259259259
7075,1,43756566,43798781,43,4,733,-0.48076,0.68466,0.818702955585372,0.199259259259259
4352,1,43793475,43830135,21,2,850,-0.10364,0.54127,0.764028306377585,0.197407407407407
991,1,43814626,43838874,16,3,796,0.15437,0.43866,-0.736403455060584,0.438148148148148
64834,1,43819068,43843745,22,3,833,0.0044864,0.49821,1.75805524497813,0.124444444444444
112950,1,43839579,43865483,28,3,912,-0.13553,0.5539,-3.13264675630784,0.718888888888889
23334,1,43845556,43929918,75,3,918,0.4236,0.33593,-0.253592094383454,0.344444444444444
81888,1,43906674,43929938,19,2,931,0.60193,0.27361,-1.22473230024865,0.510740740740741
5792,1,43981708,44099343,238,15,902,0.71022,0.23878,-2.09781391108099,0.686666666666667
9682,1,44105797,44181189,99,9,913,0.66542,0.25289,0.583006815177347,0.184444444444444
6487,1,44163204,44406837,400,16,909,0.069913,0.47213,2.00815877901547,0.04
9048,1,44388992,44412912,34,3,928,0.11545,0.45404,0.0720037251398896,0.222592592592593
9670,1,44402478,44443694,48,4,914,-0.53152,0.70247,-0.356206061578998,0.378148148148148
1802,1,44425653,44449043,28,5,827,-0.38659,0.65047,1.17130506611427,0.221481481481482
533,1,44430118,44453972,28,5,792,-0.25639,0.60118,-1.67828450248299,0.575185185185185
8704,1,44434874,44466843,35,6,798,-0.10432,0.54154,-2.35147931561308,0.68962962962963
149473,1,44447280,44472200,23,4,822,-0.11175,0.54449,-1.08388932417716,0.477777777777778
6536,1,44452155,44507171,63,13,849,0.060266,0.47597,-1.12256742985906,0.471851851851852
128209,1,44503987,44610812,291,18,903,-1.1601,0.87699,0.0821184914701353,0.185555555555556
55929,1,44669104,44696351,19,4,902,-0.21734,0.58603,0.185794493362388,0.224814814814815
79033,1,44676742,44831315,138,9,916,-0.47193,0.68151,-2.30027139282713,0.658148148148148
55182,1,44860837,45127396,433,52,797,0.68587,0.2464,1.73823817468101,0.0474074074074074
339541,1,45130370,45201263,78,14,755,0.76708,0.22152,1.21775654394962,0.16962962962963
11004,1,45195396,45243439,72,5,891,1.3754,0.0845,-0.148612426716044,0.380740740740741
6202,1,45231213,45254427,25,3,864,0.89186,0.18623,-1.78300417764062,0.636666666666667
266675,1,45237831,45263648,32,4,878,0.50697,0.30609,-0.489304942537256,0.336666666666667
1263,1,45255638,45281667,41,4,915,0.17256,0.4315,2.21956513815171,0.077037037037037
343521,1,45261580,45283378,35,4,929,0.25227,0.40042,0.6633454389414,0.244074074074074
149478,1,45263373,45289801,39,4,928,0.32135,0.37397,-0.341179517788381,0.363333333333333
8643,1,45275516,45319226,72,5,930,0.94489,0.17236,-0.487002465012545,0.336296296296296
8891,1,45306194,45462394,338,9,917,0.85421,0.19649,-1.06012751986485,0.461111111111111
79654,1,45458220,45487027,49,5,893,0.62178,0.26704,-2.255647600257,0.701481481481482
7389,1,45467805,45491341,34,3,932,0.31663,0.37576,1.54987895863716,0.111481481481481
57643,1,45472071,45682250,297,13,907,-0.061081,0.52435,-0.275523844538137,0.326666666666667
84842,1,45782545,45804347,14,6,733,-0.28335,0.61155,-0.491240499107357,0.341481481481481
114034,1,45795342,45819650,25,4,887,0.19438,0.42294,2.5752497938987,0.0959259259259259
10420,1,45799555,45966840,206,12,906,-0.60909,0.72877,0.190464737033317,0.138888888888889
25974,1,45955856,45986739,60,5,896,-1.2257,0.88984,-2.80497509099342,0.698888888888889
5052,1,45966707,45998562,70,5,907,-0.88244,0.81123,-0.123353831542517,0.428518518518519
10327,1,46006455,46045723,69,7,896,0.1264,0.44971,-0.976082589860268,0.47962962962963
4678,1,46039660,46094578,68,3,923,2.1945,0.014101,3.3858317326596,0.105925925925926
149483,1,46075716,46100424,57,3,911,2.2122,0.013478,-0.494144804652862,0.338518518518519
60313,1,46082976,46163782,143,4,920,2.1252,0.016785,0.203111717238101,0.311111111111111
51249,1,46143847,46170110,39,2,933,2.0374,0.020803,2.77601156413744,0.0933333333333333
3652,1,46149996,46226485,126,3,928,2.0609,0.019657,-0.466019263951246,0.404444444444444
23139,1,46259269,46511796,420,9,924,2.1996,0.013916,-0.943736199713,0.459259259259259
8503,1,46495812,46652167,216,13,907,2.1771,0.014736,-0.0461432169348811,0.287037037037037
55624,1,46644353,46695977,39,5,869,-0.086413,0.53443,0.318730333435927,0.251111111111111
541468,1,46659006,46696928,23,4,877,-0.027736,0.51106,-0.384480972260881,0.332962962962963
10489,1,46734072,46779038,23,5,905,-1.0287,0.84819,-2.38896564143231,0.692592592592593
7388,1,46759324,46792448,25,5,879,-0.92115,0.82151,1.18264307024747,0.22037037037037
387338,1,46795849,46840824,215,4,917,-0.937,0.82562,-0.858561455106907,0.43
148930,1,47001316,47026887,46,6,827,-0.99895,0.84109,-0.473782633052572,0.349259259259259
8569,1,47013079,47079966,68,5,888,0.65671,0.25568,-4.02080317814081,0.808888888888889
148932,1,47063387,47092563,43,3,879,0.84623,0.19871,2.37883697005817,0.0644444444444444
64756,1,47090711,47144099,82,3,904,0.19895,0.42115,2.8835024160988,0.0792592592592593
374973,1,47127497,47149266,33,3,916,0.29388,0.38443,-0.0987938642004028,0.304814814814815
9813,1,47130831,47194792,113,5,916,0.28172,0.38908,-2.68303356517803,0.622222222222222
1580,1,47254670,47295021,110,10,837,1.813,0.034914,-0.0285715369383392,0.237407407407407
1579,1,47384846,47417156,69,5,925,1.7282,0.041972,1.49694605307595,0.156296296296296
199974,1,47523160,47593992,186,5,929,0.5014,0.30805,0.00379404324781186,0.201481481481481
284541,1,47593107,47624528,95,8,905,0.39232,0.34741,-0.488159527917038,0.335185185185185
6886,1,47671962,47707938,69,6,818,-0.40845,0.65853,-0.109407196831087,0.306666666666667
6491,1,47705811,47789819,188,9,892,0.15501,0.43841,-0.366288517222382,0.378888888888889
51727,1,47789469,47854511,125,7,920,0.71535,0.2372,3.34485557860026,0.121851851851852
2301,1,47871744,47893724,36,4,905,-1.1255,0.86981,2.68301602408009,0.0466666666666666
2306,1,47891689,47916363,39,5,917,-0.9834,0.83729,-0.415744286259949,0.302222222222222
388630,1,48216200,48473009,381,20,881,0.032985,0.48684,-0.485797838280602,0.35037037037037
200010,1,48678339,48724316,84,11,923,0.016046,0.4936,0.410435437869576,0.200740740740741
54558,1,48751044,48947876,227,20,909,0.72404,0.23452,0.331397357556162,0.181111111111111
84871,1,48988527,50499626,1469,45,885,0.82793,0.20386,0.691353516869965,0.111111111111111
79656,1,49183538,49252547,91,14,865,0.33346,0.36939,-1.70654478263587,0.633333333333333
1996,1,50503686,50679442,134,17,843,1.0501,0.14683,0.215206423382338,0.172592592592593
11124,1,50896935,51435936,514,14,923,-1.3721,0.91499,1.54403796509726,0.0748148148148148
1031,1,51424367,51450309,14,3,850,-1.319,0.90642,0.929716597179292,0.298888888888889
284546,1,51432129,51623754,239,17,872,-1.1916,0.8833,-4.63791060920939,0.840740740740741
26994,1,51691945,51749119,40,3,921,0.067916,0.47293,-0.298380556146993,0.398148148148148
22996,1,51742930,51820785,77,11,868,-0.709,0.76084,-0.809150979928584,0.43
2060,1,51809935,51995026,197,13,915,-1.4682,0.92897,2.92536772555579,0.0714814814814815
114883,1,52072546,52264891,87,5,884,1.5923,0.055658,2.35905575592272,0.142592592592593
4898,1,52244864,52354609,124,11,872,2.2954,0.010855,2.79668224799037,0.0596296296296296
5865,1,52363628,52466436,167,15,779,1.7236,0.04239,0.146144565865908,0.228148148148148
51060,1,52475803,52531843,66,4,639,-0.63167,0.7362,-1.63495182643213,0.606666666666667
112970,1,52487777,52509472,32,3,636,-0.5233,0.69962,0.0459401033900276,0.228888888888889
91408,1,52511857,52566388,36,4,702,-0.67825,0.75119,2.62440120094128,0.102222222222222
9372,1,52597678,52822358,149,5,750,-0.8195,0.79375,-0.890543353081533,0.472222222222222
200014,1,52806265,52841877,19,2,673,-1.5275,0.93668,-0.485831812443067,0.348148148148148
4998,1,52828501,52880143,28,4,766,-1.2191,0.88859,0.22978157015169,0.175185185185185
84950,1,52860219,52893992,16,3,793,-1.0969,0.86365,0.880877100403324,0.0685185185185185
23318,1,52878947,53028764,159,9,758,-1.2705,0.89805,1.21319340052645,0.0488888888888889
2882,1,53058043,53084723,65,9,897,0.55919,0.28802,-0.065088014097342,0.244814814814815
348378,1,53088961,53143252,98,14,869,-0.51134,0.69544,2.34315889684595,0.0637037037037037
65260,1,53142014,53174038,51,3,906,-0.75083,0.77362,-1.41471941542831,0.552222222222222
79699,1,53182126,53303014,156,4,897,-0.6035,0.72691,3.26357059656051,0.0381481481481481
440590,1,53298183,53370247,89,2,917,0.26879,0.39404,-0.505347848882004,0.372592592592593
55268,1,53351582,53402846,21,1,928,0.66398,0.25335,-0.0182846940229301,0.24
6342,1,53382901,53527289,274,8,874,1.0997,0.13573,2.30838049261276,0.0992592592592593
127435,1,53517724,53561174,103,11,813,-0.043727,0.51744,-0.581364172511901,0.384074074074074
6512,1,53542855,53618304,307,27,789,0.32234,0.3736,-0.184708834069541,0.320740740740741
1376,1,53652101,53689869,37,4,916,0.31082,0.37797,0.621047696253113,0.212592592592593
54987,1,53669771,53696289,32,4,930,0.21552,0.41468,3.07570918590825,0.0381481481481481
4116,1,53682564,53714282,32,3,928,0.55979,0.28781,-1.1920472065006,0.483333333333333
7804,1,53698036,53803821,134,15,878,1.7182,0.04288,-1.54127506255696,0.501481481481482
148979,1,53961904,54213748,463,25,879,1.1329,0.12863,0.0226901362386245,0.236296296296296
55706,1,54221133,54314225,114,7,753,-1.2929,0.90197,1.81642851188998,0.0985185185185185
