GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
25973,1,55212571,55240226,117,20,397498,-0.27452,0.60816,0.564071514445964,0.0903571428571428
55001,1,55236752,55276941,171,37,392198,0.22325,0.41167,0.00699055774458563,0.348873626373626
163747,1,55261736,55317937,322,21,375898,-0.47461,0.68247,0.291538892582747,0.191881868131868
1718,1,55305300,55362921,274,23,383262,-0.54673,0.70772,0.700750889885416,0.0675549450549451
199964,1,55436271,55467966,149,16,361413,0.64572,0.25923,0.468754968429397,0.120604395604396
7809,1,55454617,55484465,149,24,318454,-0.010096,0.50403,-0.159839165279494,0.447197802197802
255738,1,55495149,55540526,219,50,373014,0.44926,0.32662,-0.090240880868293,0.411703296703297
23358,1,55522032,55691039,519,30,389349,-0.46693,0.67973,0.599331020892573,0.103076923076923
8613,1,56950419,57055257,379,45,373012,-0.013524,0.5054,-0.331972025328765,0.527239010989011
5563,1,57100990,57191008,358,26,368511,-0.1414,0.55622,-0.299080979142834,0.512046703296703
199920,1,57174477,57295369,504,75,374293,0.42724,0.3346,0.310581657035788,0.181332417582418
731,1,57310443,57393894,434,46,391290,-0.52515,0.70026,0.0995120564851373,0.291483516483517
732,1,57384883,57443213,307,48,387134,-0.52609,0.70059,0.226993255470508,0.22956043956044
1600,1,57450453,58726211,5179,281,377768,-1.7575,0.96058,-0.0783610599542357,0.405192307692308
115209,1,58871052,59022469,808,57,391155,-1.8598,0.96854,0.111968784104545,0.299244505494505
4070,1,59031095,59053166,138,16,404454,-1.5918,0.94429,0.0778677270897171,0.345247252747253
114803,1,59110411,59175747,398,26,380862,-0.39956,0.65526,0.099549492354107,0.304917582417582
3725,1,59236463,59259785,70,17,369345,0.17672,0.42986,1.02409456983238,0.0408379120879121
55277,1,59752625,60238402,1539,110,348284,1.0927,0.13726,-0.263795551956675,0.506002747252747
51361,1,60270458,60352050,214,31,394962,0.32079,0.37418,0.0432373822363365,0.321057692307692
1573,1,60348980,60402445,140,25,405844,0.86282,0.19412,0.0260995070701216,0.341318681318681
127795,1,60446066,60549442,322,50,393113,0.66264,0.25378,0.0067244580772553,0.346552197802198
4774,1,61532946,61938460,1317,145,370489,0.91546,0.17998,-0.246131946771244,0.482953296703297
83941,1,62136718,62201095,217,28,365178,-0.54577,0.70739,-0.0271211588123562,0.364450549450549
10207,1,62198149,62639592,1858,128,367079,1.7712,0.038265,0.42651293541095,0.144134615384615
54596,1,62650474,62688000,313,32,359946,1.8965,0.028946,0.266192937843366,0.200494505494505
163782,1,62691837,62795083,526,41,378049,1.3485,0.088749,0.0540668487601042,0.325123626373626
7398,1,62891975,62927475,104,15,383001,2.4032,0.0081257,0.387458390910657,0.192953296703297
85440,1,62910397,63164039,502,23,371615,2.503,0.0061581,0.0102945000503024,0.35635989010989
27329,1,63053158,63081976,35,9,385866,2.3547,0.0092679,0.151317131726003,0.276868131868132
84938,1,63239777,63340941,289,19,397631,-0.0063245,0.50252,-0.0559139895372592,0.39282967032967
27022,1,63778730,63800797,80,29,376529,-0.32898,0.62891,0.57587445309442,0.089271978021978
29929,1,63823261,63914233,274,33,379144,-0.41155,0.65967,0.134897348590767,0.286524725274725
23421,1,63896441,63998944,336,22,362714,-0.89837,0.81551,-0.203491659520944,0.466428571428571
84455,1,63979013,64061041,274,19,396892,-1.3987,0.91905,0.074603988373017,0.318214285714286
5236,1,64048947,64135916,311,49,386868,-0.63036,0.73577,0.350772764495134,0.178708791208791
4919,1,64229690,64657181,1395,114,372092,1.4808,0.069331,-0.129871356140799,0.423324175824176
148581,1,64659135,64742969,339,32,344823,1.3139,0.094439,0.0354549058069916,0.339931318681319
57685,1,64926476,65168741,654,95,357353,0.69678,0.24297,0.0654667751286681,0.319972527472527
55225,1,65200778,65308915,293,32,371015,0.097788,0.46105,0.462551365594634,0.134038461538462
3716,1,65288906,65442593,516,40,389185,0.098439,0.46079,0.177194827828577,0.265714285714286
205,1,65603232,65707828,310,28,336541,-0.96364,0.83239,-0.378401076258785,0.532101648351648
9829,1,65710133,65891552,628,46,386233,0.44855,0.32688,-0.498006545381533,0.594821428571429
54741,1,65876131,66117242,818,34,364607,1.4016,0.080519,-0.590386799983057,0.63717032967033
3953,1,65876335,66113176,804,32,363727,1.3593,0.087029,0.725564885324354,0.087967032967033
5142,1,66248193,66850262,1980,123,364152,2.9272,0.00171,0.0865989095817646,0.298997252747253
84251,1,66989066,67220768,978,36,395989,1.3178,0.093782,0.255832095944149,0.220357142857143
200132,1,67207978,67254730,159,21,357000,1.3882,0.082542,0.216437214407093,0.227252747252747
10022,1,67253424,67276942,91,20,293824,-0.723,0.76516,-0.0858954457656773,0.407554945054945
79819,1,67268568,67400907,338,44,347922,-0.06695,0.52669,0.430262989647405,0.135755494505495
57708,1,67380578,67464302,234,24,385276,1.0627,0.14395,0.624222201828854,0.129368131868132
23169,1,67455015,67530080,269,23,398467,0.89574,0.1852,0.138890979455395,0.280233516483516
400757,1,67547859,67610654,286,23,398111,1.3426,0.089694,-0.192604327861187,0.458337912087912
149233,1,67594590,67735662,487,48,396526,0.27133,0.39307,-0.219522651006625,0.489587912087912
3595,1,67763047,67872583,350,30,376944,0.91035,0.18132,0.0116782553456314,0.346538461538462
26135,1,67863493,67906123,75,21,349256,0.48522,0.31376,0.608171117625959,0.122307692307692
1647,1,68140860,68164021,95,17,387500,0.40487,0.34279,0.55372788236926,0.109271978021978
55970,1,68157149,68309436,529,47,385585,-0.08054,0.5321,0.00540714448636686,0.343379120879121
9077,1,68501645,68527314,54,8,376225,1.2906,0.098429,-0.141956688779189,0.440508241758242
79971,1,68554142,68708284,729,91,383151,-0.50842,0.69442,-0.101018039628219,0.407266483516484
6121,1,68884507,68925642,159,29,395527,2.7054,0.0034107,0.197795291547279,0.235906593406593
55635,1,68929835,68972799,152,22,386941,0.28893,0.38632,-0.354696657894193,0.545975274725275
57554,1,70023230,70599171,2072,93,376286,0.1887,0.42516,-0.276776559726693,0.518406593406593
55631,1,70600485,70681361,174,29,400075,-0.86205,0.80567,-0.681098228973635,0.684354395604396
9295,1,70661365,70727703,150,28,381286,-1.2904,0.90154,0.362752496399999,0.197293956043956
81573,1,70714685,70830471,309,37,368091,-1.1125,0.86703,-0.136896780902028,0.431057692307692
11147,1,70810493,70843706,87,24,397129,-1.2479,0.89396,0.317609692522493,0.194478021978022
1491,1,70866901,70915534,188,43,382800,-0.9463,0.828,-0.123478277156594,0.431607142857143
5733,1,71308036,71523497,783,60,391116,0.76527,0.22205,-0.183272596610653,0.456016483516484
9406,1,71518974,71556972,108,24,396235,0.89437,0.18556,0.417835122481966,0.160041208791209
257194,1,71858625,72758533,2570,130,383154,1.5766,0.057449,0.00986350434125471,0.341483516483517
127255,1,74481699,74673871,459,27,360654,-1.2743,0.89872,-0.0857457080621295,0.410535714285714
8790,1,74653896,74684533,106,10,375242,-0.95332,0.82978,0.363658650725111,0.172335164835165
51086,1,74691071,75020116,838,71,364318,-1.3093,0.90478,0.467890399266685,0.11989010989011
127254,1,75023795,75149422,280,34,366643,0.7025,0.24119,0.0019819702796861,0.362994505494505
1429,1,75161170,75209092,209,39,357011,-0.22458,0.58885,0.263247570536675,0.216662087912088
127253,1,75188836,75242361,226,28,380515,-0.9444,0.82752,-0.288668891413404,0.499505494505494
431707,1,75584119,75637218,157,36,365362,0.34463,0.36519,0.143756792924836,0.272568681318681
204962,1,75657816,76091698,1527,58,372453,-1.1134,0.86723,-0.559303104844211,0.650879120879121
34,1,76180043,76239355,319,25,385141,0.78054,0.21754,-0.244780413665831,0.486936813186813
5876,1,76241879,76270775,117,24,389144,0.74759,0.22735,0.535156392732634,0.138502747252747
4438,1,76252556,76389581,628,32,379369,-0.040808,0.51628,-0.0893610623583425,0.410013736263736
127247,1,76374558,76408116,178,29,379397,0.037944,0.48487,0.496670173491698,0.106497252747253
256435,1,76530389,77110311,2217,176,382267,0.37179,0.35503,0.0797063321482165,0.306524725274725
81849,1,77323126,77543223,812,55,369154,0.41467,0.33919,-0.621426498149066,0.666181318681319
10026,1,77544666,77695132,497,31,368663,-0.36659,0.64304,-0.249275348317498,0.482857142857143
26289,1,77737662,78035654,1375,95,385135,-0.81662,0.79293,-0.474443387272358,0.606552197802198
26009,1,78018160,78159119,357,35,389617,-0.41412,0.66061,0.369514046941392,0.184862637362637
23032,1,78151672,78235564,206,47,385370,-0.63239,0.73643,0.282600290786022,0.230425824175824
374986,1,78235309,78355225,329,47,364756,-0.47732,0.68343,0.630130776988669,0.10032967032967
91624,1,78344200,78422009,212,39,364247,0.30951,0.37847,0.236539263116138,0.23293956043956
8880,1,78399740,78454839,177,36,390839,0.45256,0.32543,0.474271720899193,0.164203296703297
11080,1,78434847,78493648,206,42,386684,0.50967,0.30514,0.777840562226324,0.0625274725274725
54810,1,78500646,78614129,405,35,389847,1.315,0.09426,0.282777467617811,0.191195054945055
5737,1,78946728,79016386,297,35,406351,-0.96794,0.83346,0.215372001755416,0.222651098901099
10964,1,79076067,79121830,110,29,367464,-0.037672,0.51503,0.17012460751684,0.250508241758242
10561,1,79105477,79139763,104,24,378682,-1.0211,0.84639,0.215402898730368,0.228571428571429
64123,1,79345449,79482495,658,35,403760,-0.33218,0.63012,0.25503511322618,0.217239010989011
23266,1,82256082,82468107,845,58,392332,-0.095959,0.53822,-0.686250788079109,0.684807692307692
79739,1,84325057,84474850,508,20,386160,-0.29507,0.61603,-0.121089401513361,0.416565934065934
5567,1,84533745,84714181,404,38,366246,0.12722,0.44938,-0.318787709982342,0.507980769230769
148418,1,84754049,84826481,193,31,338538,2.9409,0.0016364,-0.00106724698744588,0.363818681318681
58511,1,84854215,84890691,183,25,403517,2.2317,0.012818,0.195523522463529,0.237747252747253
80135,1,84934920,84974033,218,34,405672,-0.23861,0.5943,-0.184970200121965,0.462431318681319
2787,1,84954006,84982262,149,29,407145,-0.34668,0.63558,0.708166410281421,0.0695192307692308
100505741,1,84961902,85032150,339,38,401485,-0.99204,0.83941,-0.47899010657865,0.578983516483516
1486,1,85008804,85058039,208,34,400595,-1.3142,0.90561,0.239090662960874,0.234395604395604
117178,1,85099390,85166440,220,31,409815,0.95138,0.17071,-0.044429102776388,0.376634615384615
23566,1,85269086,85368896,454,75,381827,0.041645,0.48339,0.229878674265982,0.229532967032967
255231,1,85381266,85472796,367,32,368932,-0.64287,0.73985,0.139388753232653,0.27967032967033
55283,1,85473765,85524585,126,24,396964,1.1166,0.13208,-0.380816070129617,0.560233516483516
126820,1,85517993,85608821,360,42,373697,0.60335,0.27314,0.166671019095954,0.252513736263736
84144,1,85613356,85677292,229,29,364798,-0.16503,0.56554,0.788249686799841,0.0499313186813187
148423,1,85705636,85735355,111,27,386334,0.51638,0.30279,0.262338517040332,0.242760989010989
8915,1,85721459,85752604,143,31,391363,0.89729,0.18478,0.958378159492,0.0386126373626374
23576,1,85774168,86054046,1076,74,362713,0.83213,0.20267,-0.189571415800879,0.458324175824176
3491,1,86036444,86059650,75,22,363765,-0.69911,0.75776,0.488621143435417,0.126112637362637
54680,1,86105106,86184116,274,29,363148,0.2792,0.39004,0.466003167165986,0.141112637362637
255631,1,86184916,86632121,2018,84,371923,1.0302,0.15147,0.183260733447347,0.251304945054945
57489,1,86802507,86872025,283,28,390632,0.63465,0.26283,-0.017632523993327,0.366456043956044
9635,1,86879769,86932241,306,30,412000,-0.59785,0.72503,-0.238925893653582,0.493516483516484
1179,1,86924526,86975977,218,48,388114,0.2982,0.38277,0.272675203016299,0.199354395604396
22802,1,87002759,87056437,166,32,376386,-0.02535,0.51011,0.296162556849272,0.192994505494505
51100,1,87160253,87223867,195,36,396298,-0.30782,0.62089,0.271125292797539,0.223228021978022
9403,1,87318128,87390107,282,21,371755,0.73944,0.22982,-0.0994125699141594,0.398942307692308
9653,1,87370335,87585681,723,27,383787,0.78542,0.2161,0.461156911823487,0.142582417582418
8543,1,87784151,87824606,143,32,349260,1.4792,0.069543,0.0416769163009441,0.326236263736264
5586,1,89139876,89311938,661,23,379685,1.5327,0.062671,0.252553672219921,0.230096153846154
2959,1,89308321,89367301,246,30,381603,1.4159,0.078407,0.130393659671031,0.290192307692308
56267,1,89391456,89468643,378,31,372235,0.79267,0.21398,-0.0785420059701327,0.40010989010989
494115,1,89435139,89468643,155,25,361093,1.2853,0.099339,1.00887997316794,0.0461950549450549
2635,1,89462360,89498556,220,14,357276,0.33703,0.36805,0.144950648613361,0.278351648351648
2633,1,89507987,89541043,154,27,386807,2.0775,0.018878,-0.147186593399928,0.438846153846154
2634,1,89561815,89601842,185,22,392522,2.1933,0.014141,0.0992352957579739,0.301208791208791
388646,1,89587434,89651723,220,36,384874,1.9435,0.025977,-0.56739918521334,0.641057692307692
115361,1,89636831,89674633,139,29,367319,1.6931,0.045218,0.0514915108036125,0.322912087912088
115362,1,89714633,89748544,85,24,394368,-0.074817,0.52982,1.02062975715358,0.0246153846153846
163351,1,89819436,89863719,170,28,374987,1.7538,0.039731,0.191405950796965,0.237788461538462
23507,1,89979933,90073420,299,25,386068,-0.28466,0.61205,0.459375192255625,0.138516483516483
84230,1,90088644,90195094,249,25,389980,-0.70956,0.76101,0.15584263342791,0.2775
55144,1,90276573,90411991,275,58,347109,0.53222,0.29729,0.663689571204582,0.0723351648351649
284695,1,90450678,90504101,112,26,358618,0.049291,0.48034,-0.0591979089864414,0.384862637362637
343472,1,91167579,91192794,66,26,385754,0.45952,0.32293,0.380036522621445,0.20010989010989
84146,1,91370855,91497812,314,28,386465,-0.471,0.68118,0.454073876953649,0.161181318681319
164045,1,91716323,91880426,486,39,345250,0.6043,0.27282,-0.313635292131827,0.532898351648352
8317,1,91956338,92001321,148,27,397730,0.5276,0.29889,-0.216526213859578,0.46885989010989
7049,1,92135900,92381559,964,89,387041,-0.33741,0.6321,-0.0777654443923265,0.395096153846154
676,1,92404928,92489985,331,19,366472,-0.97525,0.83528,0.433661701746402,0.129450549450549
253152,1,92485533,92539093,171,25,368232,-0.82543,0.79544,-0.032028995250023,0.374478021978022
646817,1,92530093,92550968,35,13,359004,0.47753,0.31649,-1.39874185429055,0.86228021978022
284697,1,92535862,92623397,260,24,377375,0.40091,0.34424,0.145853440644347,0.269450549450549
23285,1,92622609,92660280,90,21,379903,0.21313,0.41561,-0.745078796525752,0.707898351648352
388649,1,92673573,92721367,128,26,349588,-0.30592,0.62017,-0.242445343887181,0.496936813186813
11146,1,92701955,92774566,200,36,369096,-1.226,0.8899,-0.421797053538255,0.582651098901099
79871,1,92754522,92863732,352,43,367112,-1.1336,0.87152,0.342920993458648,0.184436813186813
2672,1,92930318,92962433,108,26,388990,0.024838,0.49009,0.035059742167571,0.331043956043956
7813,1,92964253,93267961,1086,31,371845,0.6265,0.26549,-0.306671479212275,0.519519230769231
6125,1,93287594,93317481,98,21,352079,-0.68848,0.75442,-0.697476086069658,0.68489010989011
388650,1,93288286,93437079,428,28,358889,0.50892,0.3054,-0.0945348472549044,0.397239010989011
22823,1,93534792,93614638,191,29,380709,1.2683,0.10234,0.00949154313740493,0.351854395604396
50999,1,93605299,93656246,162,27,383618,1.0471,0.14752,0.158162887062386,0.272197802197802
343099,1,93636038,93754769,400,27,376193,0.58508,0.27925,-0.202818859145508,0.473695054945055
1810,1,93801478,93838149,110,18,393795,0.87236,0.19151,0.243736722518826,0.241167582417582
54874,1,93903688,94030218,304,45,359738,0.724,0.23453,0.37248436192158,0.183145604395604
8412,1,94017343,94322706,1197,50,387315,0.40782,0.3417,0.524284698543724,0.120590659340659
30836,1,94325014,94355474,146,22,361817,0.16639,0.43392,0.67256643019883,0.0920467032967033
2730,1,94342590,94385154,168,26,381078,0.10875,0.4567,0.234793708549322,0.227335164835165
24,1,94448393,94596705,680,105,382303,-0.81079,0.79126,0.18638803634543,0.250082417582418
9411,1,94624463,94723251,264,49,381685,-0.39131,0.65222,0.470010686104066,0.161456043956044
5825,1,94873933,94994219,236,39,366259,-0.88541,0.81203,0.470829486939417,0.166923076923077
2152,1,94984732,95017413,94,32,380197,-1.9536,0.97462,-0.503649473456898,0.607129120879121
126969,1,95275898,95370803,452,72,366371,0.73648,0.23072,0.204620897173877,0.233255494505495
1266,1,95352507,95402735,224,50,399121,0.42105,0.33686,0.528896098027985,0.130576923076923
199857,1,95438279,95548512,409,40,401378,-0.13948,0.55547,-0.14339109523421,0.443722527472527
148534,1,95572894,95673163,380,43,376777,-0.029555,0.51179,0.149310308332817,0.268653846153846
25950,1,95689711,95722781,127,26,387840,-0.38495,0.64986,-0.508530850906151,0.612802197802198
58155,1,97177161,97290605,409,38,382439,0.44862,0.32685,0.294300997710725,0.22021978021978
1806,1,97533299,98396615,2830,164,379138,-0.055162,0.522,0.0262649873844937,0.339409340659341
51375,1,99117236,99236056,498,38,395236,-1.455,0.92717,-0.0778318821980958,0.392403846153846
163404,1,99345801,99480449,607,61,399170,0.39111,0.34786,-0.268762536796876,0.496043956043956
9890,1,99719848,99785140,267,37,383280,-1.1313,0.87104,0.299485128232429,0.194024725274725
54873,1,100101431,100170097,276,35,373737,-0.89984,0.8159,-0.254997279535525,0.495192307692308
391059,1,100164206,100242186,354,19,388867,-1.0371,0.85015,0.0418697630093181,0.33043956043956
178,1,100305633,100399579,376,31,390949,-1.1499,0.87491,0.199183676047727,0.265631868131868
23443,1,100425345,100502535,314,22,379285,0.2782,0.39043,-0.11978785136582,0.401964285714286
64645,1,100493670,100558933,247,29,388653,-0.14585,0.55798,0.190823596135457,0.257348901098901
163786,1,100539100,100608518,259,22,402421,-0.58252,0.71989,-0.197295280298139,0.473612637362637
54482,1,100588669,100626054,129,25,387647,-0.26227,0.60344,0.251755455848535,0.235274725274725
127495,1,100604004,100653829,140,24,375120,0.1195,0.45244,0.170126434605461,0.255879120879121
1629,1,100642478,100725409,218,20,375916,1.4041,0.080142,-0.36796633965526,0.552307692307692
8634,1,100721714,100768325,166,17,359921,0.85885,0.19521,0.609951762354948,0.115274725274725
8556,1,100800598,100995833,513,36,370338,1.1157,0.13227,0.456336187751218,0.15282967032967
54112,1,100993728,101017583,97,20,381965,0.039217,0.48436,-0.215018148995688,0.487760989010989
7412,1,101175196,101214601,81,26,338444,0.69968,0.24206,-0.0846193777699343,0.4075
2135,1,101327928,101371548,102,17,381362,0.031856,0.48729,-0.621852259023099,0.650480769230769
148867,1,101351632,101562821,545,25,385807,0.82791,0.20386,0.16464984470172,0.264684065934066
51611,1,101445179,101501365,139,17,382919,0.71751,0.23653,0.204007912741881,0.257568681318681
1901,1,101692305,101717076,70,27,352072,-0.41961,0.66261,0.0568357784442953,0.317019230769231
118427,1,102258126,102472790,839,88,376928,-0.68109,0.75209,-0.365196240992891,0.561744505494505
1301,1,103332023,103584052,1322,45,383601,-0.31549,0.6238,0.164324607961645,0.25489010989011
55599,1,104058323,104107861,102,28,352280,0.022188,0.49115,0.293020740056373,0.202884615384615
280,1,104085894,104132156,83,29,333106,0.095533,0.46195,0.371616418935676,0.163626373626374
279,1,104149999,104178400,21,11,213460,0.1929,0.42352,-0.306431486745823,0.521346153846154
276,1,104183695,104217174,8,4,17477,0.80399,0.2107,0.399910382243662,0.146813186813187
277,1,104220039,104253519,5,3,17477,0.18077,0.42827,-0.74450084722003,0.696840659340659
278,1,104277833,104311312,24,8,287729,1.3634,0.086372,-1.0063400151579,0.78956043956044
55170,1,107589267,107611916,81,13,374012,0.58138,0.28049,-0.670385603063073,0.679010989010989
22854,1,107672540,108034477,1067,97,373748,-0.068559,0.52733,-0.945711066642775,0.77543956043956
10451,1,108103782,108517545,1814,116,384166,-0.55796,0.71156,0.706020893087768,0.0583379120879121
29957,1,108667344,108752980,332,26,355324,0.35552,0.3611,0.45465265088466,0.140947802197802
148545,1,108755902,108796720,45,10,197959,-0.44915,0.67334,-0.230696065658148,0.496840659340659
653149,1,108982887,109023639,63,12,269316,0.46601,0.32061,-0.417284850895784,0.585508241758242
284611,1,109092653,109191949,228,16,395962,0.35345,0.36187,0.0991333875246403,0.293777472527472
113802,1,109180910,109214148,89,19,339346,0.98778,0.16163,-0.0785341992159336,0.393214285714286
55119,1,109224932,109254425,33,20,375582,0.00090751,0.49964,-0.408690849463758,0.564684065934066
163479,1,109245556,109295371,151,37,356514,-0.52884,0.70154,-0.05595270976955,0.391991758241758
6814,1,109279285,109362148,304,16,394079,-0.49208,0.68867,0.224033523243917,0.258598901098901
254268,1,109348520,109410864,338,34,398587,1.6815,0.046328,-0.367706880172945,0.55956043956044
29899,1,109407972,109483044,279,30,395045,1.1534,0.12437,-0.0884859944386129,0.404958791208791
23155,1,109462130,109516121,239,41,394229,1.2327,0.10884,-0.451393078005339,0.580302197802198
22911,1,109502835,109594860,340,34,379397,0.84803,0.19821,0.504241268305903,0.157912087912088
6884,1,109596998,109628624,128,28,379006,0.59995,0.27427,0.0685729947383246,0.307307692307692
56900,1,109623403,109649554,118,26,391652,0.83612,0.20154,-0.223496078106122,0.464052197802198
127003,1,109638573,109666484,129,23,381354,1.0757,0.14102,0.0588610272310519,0.313489010989011
57535,1,109646585,109759403,524,51,375824,1.3451,0.089293,0.283933271395616,0.192362637362637
6301,1,109746515,109790804,119,27,387079,0.12078,0.45193,0.589201840898436,0.113791208791209
1952,1,109782641,109828378,182,40,391635,0.28436,0.38807,0.652182760653525,0.103956043956044
84722,1,109812176,109835790,103,27,398826,-1.1409,0.87305,0.235185308477463,0.224725274725275
343263,1,109824987,109859663,105,27,399475,-0.98135,0.83679,0.173995184055196,0.288049450549451
6272,1,109842187,109950563,238,28,391330,-0.037958,0.51514,0.555725395433311,0.126744505494505
5686,1,109931653,109979108,118,21,377868,-0.04785,0.51908,0.652889416465067,0.10217032967033
284612,1,109999100,110034764,112,13,389809,-0.7033,0.75907,0.298204173812897,0.191758241758242
127002,1,110016533,110045426,73,19,370634,-1.1213,0.86893,0.359931205653102,0.158337912087912
284613,1,110026658,110053063,72,19,373854,-0.75305,0.77429,0.590118285158439,0.0923763736263736
57463,1,110039446,110062336,83,17,383483,-0.17122,0.56798,0.00018303326851903,0.359972527472528
83873,1,110072494,110098487,63,26,378497,-0.23524,0.59299,0.0397997928935955,0.332348901098901
2773,1,110081186,110148465,188,36,375393,-0.32729,0.62828,0.714245157073816,0.0865659340659341
2780,1,110135889,110165705,92,23,382523,-0.45185,0.67431,-0.0567899940097345,0.387980769230769
271,1,110152435,110184677,92,25,396589,-0.41097,0.65945,0.52523763599639,0.111991758241758
2948,1,110188698,110218123,102,21,353844,-0.01315,0.50525,0.705272322272295,0.07375
2946,1,110200644,110236619,140,36,206716,-0.085209,0.53395,0.564839660137133,0.0933516483516484
2944,1,110220418,110250828,138,28,127593,0.22561,0.41075,0.479302620791057,0.121126373626374
2949,1,110244406,110270890,115,23,332378,0.38956,0.34843,0.393140794728208,0.170714285714286
2947,1,110266554,110293660,75,19,337026,0.23372,0.4076,-0.322376378622391,0.524835164835165
79574,1,110282702,110316644,104,22,340424,-0.25725,0.60151,0.0286974200110632,0.326236263736264
1435,1,110443233,110483616,141,36,390480,1.5898,0.055936,0.887800467919567,0.0641208791208791
10768,1,110517387,110576364,143,23,339658,0.12076,0.45194,0.200764078487313,0.254532967032967
85369,1,110564199,110607263,116,19,369259,0.47356,0.31791,0.280137402533929,0.199203296703297
257,1,110592997,110623322,106,16,369752,0.109,0.4566,0.120328954560161,0.282678571428571
164153,1,110645062,110666569,105,19,331879,0.85788,0.19548,-0.00579462783230603,0.36364010989011
388662,1,110683132,110754824,180,25,364612,0.0043703,0.49826,-0.255212172688737,0.492129120879121
3749,1,110743336,110786674,131,37,323498,1.3243,0.092698,0.167060804198358,0.281277472527472
64783,1,110871945,110899303,75,15,395184,-0.63529,0.73738,0.928214772240793,0.0468681318681319
9122,1,110895473,110943704,148,28,387610,-0.0027106,0.50108,-0.291813238947506,0.522967032967033
10542,1,110933875,110960546,80,13,380329,-0.6087,0.72864,-0.0976192026241628,0.396607142857143
84432,1,110983788,111009976,129,36,379265,0.04804,0.48084,0.392021448784521,0.142527472527473
3744,1,111049839,111071797,89,27,355988,-0.50182,0.6921,0.657483006506992,0.0753296703296703
3737,1,111126202,111184096,181,30,344755,0.52527,0.2997,0.38110108489572,0.159093406593407
3738,1,111186182,111227655,116,20,370437,0.62655,0.26548,0.258696470657796,0.205467032967033
963,1,111403821,111452558,211,28,396665,0.19797,0.42154,0.408159668201048,0.156991758241758
55791,1,111479812,111516825,98,18,379779,-0.33404,0.63083,0.429422998360551,0.155645604395604
128338,1,111649954,111692838,162,25,372281,-0.57138,0.71613,0.773201016609284,0.0673076923076923
10390,1,111672249,111737724,258,27,369279,-0.0065062,0.5026,-0.320538616996192,0.517211538461538
79961,1,111718591,111757160,142,44,354391,-0.078746,0.53138,0.123211178600969,0.280027472527472
1117,1,111760281,111796062,196,24,385174,0.61594,0.26897,0.469793923485603,0.12271978021978
27159,1,111823474,111873188,382,36,394330,-0.72022,0.76431,0.022073817106326,0.343695054945055
128344,1,111857285,111905639,302,31,357645,-0.22418,0.58869,0.201298170711597,0.236936813186813
5016,1,111946937,111980399,158,24,394210,0.76932,0.22085,0.119015992893725,0.28396978021978
79084,1,111972512,112001915,95,17,400858,0.84534,0.19896,0.656229408326439,0.102211538461538
515,1,111981467,112014540,117,21,392398,0.16853,0.43308,-0.00860218994932352,0.351071428571429
128346,1,112006474,112031134,104,28,373732,-1.2604,0.89624,-0.201350036704919,0.473612637362637
140,1,112015970,112116602,403,61,368066,-0.64922,0.7419,0.148194762230273,0.27103021978022
5906,1,112152405,112266807,508,35,385138,1.2713,0.10181,0.184117970605843,0.255892857142857
55924,1,112254686,112308419,253,40,382785,-0.031793,0.51268,0.366917629223403,0.157486263736264
11218,1,112288190,112320199,150,21,380445,0.0043623,0.49826,0.0506081038963313,0.340824175824176
3752,1,112308444,112542147,974,138,390290,1.0983,0.13604,-0.0368384689396429,0.380741758241758
643355,1,112522593,112551464,114,34,392114,-0.07602,0.5303,-1.25578851102117,0.842101648351648
55917,1,112928800,113013786,223,12,386726,-0.54009,0.70543,-0.0571759239196247,0.381936813186813
7482,1,113000040,113073910,215,49,366950,-0.13386,0.55324,-0.212250962332225,0.469052197802198
54879,1,113056140,113172040,350,29,371753,-0.60693,0.72805,0.665912115502443,0.0812087912087912
829,1,113152075,113224241,170,28,364094,-0.23215,0.59179,0.248077180008844,0.227458791208791
4343,1,113207048,113253368,124,25,394288,0.1888,0.42512,0.620458571674494,0.0858104395604396
389,1,113233749,113260025,85,23,400600,0.81667,0.20706,0.660645043966859,0.0781456043956044
333926,1,113242616,113267950,74,25,374136,1.6771,0.046763,0.623189166271615,0.0862362637362637
284467,1,113251619,113279857,78,30,361033,1.7073,0.043888,0.287619449829938,0.26668956043956
6566,1,113444469,113508975,153,28,355610,-0.27089,0.60676,0.233606243586677,0.229381868131868
9860,1,113605792,113677824,195,32,355011,0.62892,0.2647,0.467844179465545,0.129395604395604
260425,1,113923087,114238545,765,38,357131,0.48201,0.3149,0.473020067764777,0.146016483516484
10745,1,114229824,114312165,183,29,385944,0.71058,0.23867,0.352326171071141,0.185631868131868
54665,1,114294454,114365070,131,27,380939,0.78656,0.21577,0.379682914757292,0.195274725274725
26191,1,114346433,114424375,180,28,371708,0.8686,0.19253,0.236642341311885,0.219134615384615
440603,1,114409436,114440230,74,21,378708,1.1593,0.12316,0.130408230861683,0.277541208791209
10717,1,114427370,114457741,75,20,373880,1.338,0.090441,0.0661897749443604,0.312760989010989
64858,1,114437915,114466708,75,24,362015,0.95205,0.17054,-0.143531002835969,0.443214285714286
204851,1,114461819,114530491,203,42,370444,-0.74566,0.77206,0.273491844130405,0.205865384615385
56944,1,114512030,114534875,95,21,379848,-0.9638,0.83243,-0.135965697992203,0.436222527472528
