GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
79727,1,26727269,26766219,63,9,893,1.0062,0.15716,0.939484480728029,0.055
79947,1,26748773,26807797,66,9,915,0.6894,0.24528,1.51513103904649,0.0322222222222222
3151,1,26788902,26813133,33,6,891,0.32945,0.37091,-0.343942543625205,0.391666666666667
6195,1,26846249,26911520,101,11,849,0.95873,0.16885,-0.499511777201245,0.436111111111111
8289,1,27012522,27118601,116,5,899,0.54924,0.29142,1.974778096087,0.105555555555556
84243,1,27143201,27194092,55,6,901,-0.24966,0.59857,0.0956313921458281,0.217777777777778
2810,1,27179633,27200947,29,4,895,-0.43891,0.66964,-0.245310164509161,0.386111111111111
54707,1,27195872,27226869,39,5,913,-0.19116,0.5758,0.49133127233451,0.289444444444444
8431,1,27227975,27250567,37,5,872,0.25339,0.39998,-0.41699840485107,0.365555555555555
10726,1,27238187,27283362,44,5,907,0.56727,0.28527,1.00617249370886,0.314444444444444
126695,1,27266047,27296901,26,3,869,1.0401,0.14916,-0.864842936731319,0.573888888888889
388610,1,27310189,27337377,24,3,584,-0.023756,0.50948,-0.0677946157418595,0.377222222222222
115572,1,27321511,27349333,13,2,674,1.1004,0.13558,0.986701233286147,0.0661111111111111
6548,1,27415300,27491621,55,3,897,-0.29978,0.61783,1.5546742966842,0.0361111111111111
23038,1,27551007,27645124,54,6,918,2.3816,0.008619,0.776061826174294,0.0977777777777778
84065,1,27638636,27672891,23,4,922,1.5601,0.059371,2.20947261225148,0.0666666666666667
84958,1,27658483,27690423,28,5,798,0.77151,0.2202,1.83544248746866,0.0211111111111111
9064,1,27671670,27703558,18,4,726,1.0751,0.14117,-0.404152965398465,0.415
8547,1,27685601,27711315,15,4,834,1.256,0.10455,-0.141767059979139,0.303888888888889
388611,1,27695596,27719823,17,1,924,0.40279,0.34355,0.000908355090223651,0.33
2827,1,27709148,27732318,19,2,897,0.33507,0.36879,-0.865129178579285,0.573333333333333
10163,1,27720734,27826678,102,3,909,0.50322,0.3074,0.247805102872454,0.196666666666667
27245,1,27850756,27940463,22,2,893,0.50915,0.30532,1.69691093125842,0.0488888888888889
2268,1,27928800,27971727,7,2,707,1.8159,0.034691,-0.87110884059837,0.582222222222222
2537,1,27982572,28008724,4,2,597,0.24458,0.40339,-1.0607249051037,0.609444444444444
199870,1,28042490,28099426,3,2,617,1.3369,0.090632,1.69819018713369,0.103888888888889
23673,1,28089694,28160963,3,2,564,0.16259,0.43542,-0.494980672236039,0.464444444444444
5511,1,28147252,28188183,5,2,493,0.70242,0.24121,-0.323009631212539,0.388333333333333
6118,1,28208035,28251255,106,6,903,-0.070511,0.52811,1.64209207994537,0.075
27293,1,28251456,28295663,113,9,894,-1.7757,0.96211,-0.699170888565109,0.505555555555555
55113,1,28276504,28304604,28,7,807,-0.41857,0.66224,2.93830036260461,0.00166666666666667
2140,1,28286855,28425173,132,8,866,-0.27624,0.60882,-1.11351614496461,0.585
5724,1,28463677,28530447,54,7,849,0.66304,0.25365,0.0713984943778464,0.255555555555556
22826,1,28516789,28569542,121,7,897,0.075559,0.46989,-0.415786243730985,0.411666666666667
93974,1,28552602,28574616,64,3,917,0.13658,0.44568,-2.07407530918487,0.8
83667,1,28575963,28619002,58,5,880,-0.31246,0.62265,0.111316738482246,0.256111111111111
54797,1,28645513,28672478,27,4,886,-0.75814,0.77582,-0.574822094077027,0.473333333333333
65979,1,28686093,28836881,273,4,903,-0.68745,0.7541,-0.396136168051026,0.342777777777778
1104,1,28822455,28875708,46,3,866,-0.14625,0.55814,-0.324397797888943,0.304444444444444
54952,1,28869529,28915057,39,3,843,0.24444,0.40344,-0.368999119011969,0.431666666666667
115273,1,28908712,28931098,12,3,692,0.22765,0.40996,0.487211169035095,0.117222222222222
6883,1,28919608,28985416,46,4,754,-0.55656,0.71108,-0.598003879106848,0.477777777777778
10691,1,28985234,29052115,72,5,878,-1.7529,0.96019,-0.323018422293161,0.407222222222222
51441,1,29053133,29106287,62,5,912,-0.72015,0.76428,0.108654792020154,0.342777777777778
4985,1,29128654,29200208,182,22,826,-0.24421,0.59646,0.69089674562044,0.0933333333333333
2035,1,29203603,29456558,375,18,919,0.90764,0.18203,0.4596217485716,0.295555555555556
399474,1,29435937,29460421,47,6,902,0.8888,0.18706,0.914935539413234,0.107777777777778
6429,1,29464250,29518637,79,10,926,0.46392,0.32135,-0.00128683267819378,0.296111111111111
51102,1,29509385,29567460,106,10,928,0.20117,0.42028,1.00939305334538,0.137222222222222
10076,1,29553028,29663325,202,25,843,0.23292,0.40791,1.33437624340663,0.121666666666667
4146,1,31174124,31206432,112,9,900,0.068488,0.4727,1.13067982113895,0.181111111111111
7805,1,31195315,31240683,67,14,780,0.17816,0.4293,1.29182159955265,0.0438888888888889
9672,1,31332313,31391480,96,25,772,-1.4211,0.92236,0.796016897848564,0.226666666666667
9698,1,31394353,31548838,240,15,901,-0.7619,0.77694,-1.36103177120867,0.621111111111111
79570,1,31642592,31722734,201,10,891,0.94355,0.1727,0.800778362944861,0.0927777777777778
9410,1,31722415,31779644,119,5,928,1.8101,0.035143,1.14640125312073,0.0666666666666667
51538,1,31759832,31848569,158,6,932,2.0783,0.018841,-0.369763045157098,0.376111111111111
2170,1,31828100,31855923,42,4,934,1.3694,0.085437,0.121004602027367,0.246666666666667
347735,1,31872412,31917527,121,8,893,1.2907,0.098407,1.28488739285837,0.0405555555555556
64129,1,32032086,32063290,24,7,679,0.44958,0.32651,0.424037199705498,0.147222222222222
3061,1,32073290,32103214,51,4,887,0.1216,0.45161,0.82330477347951,0.122222222222222
553115,1,32085463,32120838,50,4,909,-0.072497,0.5289,-0.158431794154462,0.306666666666667
1307,1,32107848,32179768,91,12,847,0.93262,0.17551,0.316762460233237,0.148888888888889
576,1,32182718,32240494,20,4,670,1.4321,0.076054,1.03639450835606,0.120555555555556
90853,1,32246023,32291630,60,9,836,0.28531,0.3877,-0.749549455863651,0.506666666666667
8073,1,32362022,32413988,38,4,879,-0.087558,0.53489,-0.309430682323724,0.378333333333333
10657,1,32469295,32536460,11,5,748,0.36036,0.35929,-0.928546581905094,0.556111111111111
23633,1,32563644,32652169,63,2,907,-0.70376,0.75921,1.32256614948035,0.110555555555556
200081,1,32635293,32673886,27,2,911,-0.58989,0.72237,-0.493133461868306,0.377777777777778
79140,1,32656202,32680991,18,2,930,-0.28985,0.61404,0.285877705284386,0.153888888888889
55721,1,32661236,32684288,15,2,929,-0.18164,0.57207,0.344781814141881,0.142777777777778
149069,1,32664695,32691797,23,2,929,-0.31756,0.62459,1.47434412135097,0.0344444444444445
56063,1,32670040,32697954,27,2,929,-0.2811,0.61068,-0.507343523892405,0.467777777777778
8668,1,32677971,32707205,28,1,931,-0.65416,0.7435,0.63868767756482,0.118888888888889
84734,1,32702818,32724461,12,2,931,-0.47732,0.68343,0.411543498812243,0.121111111111111
3932,1,32706840,32761766,11,4,595,1.5215,0.064064,-0.419268523614722,0.373888888888889
3065,1,32747708,32809227,4,2,385,0.58896,0.27794,-0.878727405560251,0.548333333333333
81629,1,32808365,32840098,2,1,467,-1.064,0.85634,0.87001681091799,0.0655555555555556
100128071,1,32816871,32837844,2,1,467,-1.064,0.85634,-1.19158071801967,0.675
55108,1,32820704,32870062,3,2,623,-0.11494,0.54575,0.834235954339737,0.112777777777778
728116,1,32920658,32963460,21,1,865,-0.7444,0.77168,0.627678851697891,0.140555555555556
653121,1,32994772,33081542,130,4,906,2.1359,0.016345,0.622325345780615,0.156111111111111
339487,1,33076421,33126565,6,2,836,-0.4127,0.66009,-0.907129796450259,0.552777777777778
5928,1,33106749,33161812,10,2,893,-0.92796,0.82328,0.500218613858172,0.17
81493,1,33135507,33178361,12,3,852,-0.75912,0.77611,0.359966161375683,0.171111111111111
57648,1,33197492,33250571,47,9,833,0.50187,0.30788,0.635159787562837,0.167777777777778
8565,1,33230840,33293633,81,6,925,1.1215,0.13105,0.253363057721857,0.181111111111111
64766,1,33272368,33334480,64,7,904,0.99252,0.16047,-0.197966507368295,0.359444444444444
252995,1,33317869,33348093,32,6,854,0.27984,0.3898,0.19344540438788,0.195555555555556
3208,1,33341688,33370247,14,3,845,-0.49342,0.68914,0.917387851063517,0.0755555555555556
113452,1,33350196,33377041,10,1,923,-0.18523,0.57348,0.268739579708848,0.277777777777778
127544,1,33392050,33440467,62,5,931,0.16356,0.43504,1.14734739363387,0.0794444444444444
204,1,33463541,33512512,41,2,896,-0.088979,0.53545,0.123114066919446,0.288333333333333
113451,1,33536711,33596132,43,2,920,-0.31706,0.6244,0.0954625416327611,0.217777777777778
55223,1,33601000,33657671,81,2,907,-0.086492,0.53446,-1.50764894303538,0.646666666666667
149076,1,33711908,33776321,69,6,877,0.074585,0.47027,0.25280906597666,0.274444444444444
127550,1,33762367,33796699,67,8,924,0.66523,0.25295,-1.34089821484013,0.645
1912,1,33779224,33851194,151,13,901,0.75281,0.22578,1.15383541890287,0.08
114784,1,33969609,34641443,1293,103,859,0.10364,0.45873,1.07563669302092,0.055
127540,1,34316076,34340392,29,5,900,-0.36642,0.64298,-0.107823597124813,0.266111111111111
84970,1,34622624,34694732,150,19,847,1.1872,0.11758,1.23552913693483,0.0483333333333333
2701,1,35248559,35271351,7,2,387,0.82932,0.20346,1.2188844429666,0.0544444444444444
113444,1,35305963,35335417,40,11,842,0.23443,0.40733,1.07349306932103,0.0966666666666667
58512,1,35321037,35401083,71,16,798,0.015094,0.49398,0.821359675653844,0.162222222222222
9204,1,35441766,35507569,3,2,747,-0.38158,0.64861,0.0101039343524876,0.334444444444444
79830,1,35515387,35591460,30,2,918,-0.85921,0.80489,-0.477998731273338,0.452777777777778
6421,1,35631981,35668766,9,2,445,1.4863,0.068604,-0.306798052584881,0.374444444444444
9202,1,35724444,35897545,14,2,865,0.36473,0.35766,2.18710299548724,0.0533333333333333
79932,1,35889091,36033037,22,3,858,0.020178,0.49195,0.382869185004102,0.238888888888889
23154,1,36013311,36042380,5,1,926,0.26251,0.39647,0.224440495440949,0.300555555555556
339488,1,36028971,36070929,6,1,924,0.17877,0.42906,-0.148890376027965,0.333333333333333
5690,1,36030259,36117445,9,1,927,0.054778,0.47816,0.255592410845411,0.224444444444444
127703,1,36169477,36194790,23,3,932,-0.41101,0.65947,-0.0492075720639993,0.281111111111111
63967,1,36175819,36245568,63,4,926,-0.55394,0.71019,1.21981416258101,0.05
192670,1,36263231,36333491,47,5,917,-0.71615,0.76305,2.26639905377811,0.0261111111111111
26523,1,36325412,36405211,41,3,905,-0.50168,0.69205,1.55116671168876,0.0644444444444445
192669,1,36386364,36532360,68,3,916,-1.0154,0.84505,0.244148426666688,0.271111111111111
54936,1,36544453,36569533,22,4,831,-0.61971,0.73227,1.02833370190206,0.174444444444444
1296,1,36550840,36601305,60,7,892,0.12262,0.4512,0.903701851979739,0.146111111111111
27095,1,36592170,36631654,38,3,884,0.97739,0.16419,1.74140616287195,0.0666666666666667
55700,1,36611751,36656450,35,3,876,0.67795,0.2489,-0.0341824650455949,0.354444444444444
9967,1,36680017,36780958,76,2,902,-0.079188,0.53156,-0.0859420796724933,0.265
79729,1,36761889,36803544,38,3,899,-0.44755,0.67276,2.53014730562844,0.0366666666666667
55194,1,36777631,36800567,21,4,877,-0.63318,0.73669,0.0406369995502662,0.241111111111111
83931,1,36795225,36861525,77,9,865,-0.042939,0.51712,-0.260063097802179,0.405555555555556
84967,1,36849031,36873493,76,5,918,1.4653,0.071423,-0.795662138958613,0.515555555555555
127700,1,36873507,36926086,200,9,928,1.7636,0.038903,0.273305519312423,0.176666666666667
64960,1,36911362,36940040,81,6,918,1.9451,0.025884,-0.154047045035741,0.403888888888889
2899,1,37251128,37509844,331,26,873,-0.92155,0.82162,0.882087671243126,0.182222222222222
80149,1,37930119,37959978,48,10,903,3.7445,9.0371e-05,0.302582843579146,0.153333333333333
64769,1,37945561,37990420,106,14,865,3.9354,4.1531e-05,0.320320959124335,0.206111111111111
7802,1,38012520,38042458,57,8,822,2.6959,0.0035101,0.133397623568532,0.208333333333333
29889,1,38022413,38071586,87,10,853,2.6385,0.0041638,0.0702267958652102,0.285
284654,1,38066821,38110595,82,13,710,2.2335,0.012757,0.812514807064862,0.0661111111111111
54955,1,38137242,38168007,68,8,800,-0.882,0.81111,0.0203508388533078,0.322777777777778
55143,1,38148073,38185391,96,8,872,-0.9169,0.8204,0.600905698802355,0.195
284656,1,38171646,38240824,210,21,883,-1.3019,0.90352,0.761025584085237,0.147222222222222
149175,1,38249721,38277278,37,6,779,-1.2768,0.89916,-0.540156103580194,0.463333333333333
79693,1,38258614,38283865,22,4,635,-1.0468,0.85241,0.828558865196555,0.205
127687,1,38263473,38285126,22,4,659,-1.2189,0.88856,-1.0436491795323,0.575555555555555
4520,1,38265239,38335292,85,9,713,-1.5155,0.93518,2.06868098780318,0.0577777777777778
3633,1,38316369,38422729,166,14,573,-0.97508,0.83524,1.3163144530281,0.0477777777777778
10946,1,38412647,38466019,94,7,752,-0.78497,0.78376,0.00193642034154947,0.370555555555555
2275,1,38452439,38481199,23,7,633,0.5598,0.28781,-0.906397563777964,0.545
51118,1,38468384,38500497,23,6,848,1.3502,0.088469,0.357078932680723,0.247777777777778
5453,1,38499523,38522450,20,5,884,1.4005,0.080688,0.881418976586742,0.184444444444444
64121,1,39293869,39335495,72,10,860,-0.050236,0.52003,1.99152227869593,0.0394444444444444
26292,1,39318162,39349050,52,7,910,-0.42161,0.66334,-0.929546543149673,0.563333333333333
81025,1,39329739,39357298,64,6,905,-0.47685,0.68326,-0.194394545173364,0.303888888888889
54933,1,39340614,39417456,168,19,817,-0.94679,0.82813,-0.464999378577108,0.43
79647,1,39446916,39481737,99,6,863,-1.2019,0.8853,-0.940635015417316,0.563888888888889
4725,1,39481967,39510308,95,6,927,-1.0576,0.85487,-0.83169586154818,0.532222222222222
23499,1,39539839,39962810,413,17,899,-1.5102,0.9345,-0.114838031933277,0.400555555555555
353500,1,39947318,40005541,87,11,897,-2.0541,0.98002,0.365892521003617,0.273888888888889
8761,1,40016485,40052522,70,9,910,-1.6793,0.95345,0.446283718322937,0.213888888888889
26508,1,40079103,40115348,72,17,805,-1.154,0.87575,0.74802686845843,0.206111111111111
84618,1,40114793,40147710,71,14,897,-0.02362,0.50942,1.54825436685919,0.0327777777777778
51440,1,40134320,40167382,115,17,820,0.097156,0.4613,0.366988211506122,0.261666666666667
10450,1,40194517,40239586,82,13,785,-0.16907,0.56713,0.656668555739177,0.166111111111111
656,1,40213903,40264533,113,15,586,0.13435,0.44656,1.38463215548332,0.05
64064,1,40225197,40247020,44,8,588,-0.074086,0.52953,0.696102392285573,0.0866666666666667
54802,1,40296703,40359177,102,10,878,-0.85148,0.80275,0.760082511778062,0.169444444444444
4610,1,40351096,40377687,38,7,871,-0.46195,0.67794,0.849970189218432,0.0833333333333333
84879,1,40410784,40445630,31,6,660,-1.2102,0.8869,1.23423974833313,0.176111111111111
10487,1,40495912,40548321,152,8,930,0.73683,0.23061,-1.00643592800658,0.573333333333333
5538,1,40528382,40573142,123,11,925,0.41445,0.33927,-0.944481126744957,0.611111111111111
6018,1,40617041,40716593,82,10,839,-0.13964,0.55553,0.308687967572892,0.167222222222222
127391,1,40703573,40727365,25,7,849,-0.46705,0.67977,-0.874791586325245,0.586666666666667
10269,1,40713722,40769856,52,9,892,-0.39728,0.65442,-0.247236833819447,0.289444444444444
1298,1,40756162,40792939,60,5,820,-0.11111,0.54424,0.280243680410934,0.276111111111111
64744,1,40829378,40898998,104,14,889,0.27462,0.39181,-0.0805063549820613,0.263333333333333
65243,1,40905774,40939390,54,13,732,-1.5621,0.94087,-0.245318837782581,0.403888888888889
339559,1,40933043,40972015,49,5,863,-0.71048,0.7613,-0.370947203503047,0.323888888888889
127396,1,40987233,41023841,117,7,917,-0.39887,0.65501,-0.545106720643809,0.428888888888889
9783,1,41076352,41141324,115,14,884,-0.29046,0.61427,0.715356170315668,0.205
4802,1,41147242,41247275,176,10,910,-0.9059,0.81751,0.251826546916043,0.176111111111111
9132,1,41239684,41316124,143,30,643,1.311,0.094921,1.80918251815791,0.0966666666666667
163732,1,41316728,41338018,67,9,756,-0.74786,0.77273,1.27891868700368,0.0416666666666667
1503,1,41435007,41488237,105,15,856,-0.062453,0.5249,0.136837699776754,0.247777777777778
200172,1,41471269,41499116,56,8,920,0.13032,0.44816,0.448984072424962,0.160555555555556
22955,1,41482871,41717815,482,17,922,-0.026379,0.51052,1.63814228023666,0.0605555555555555
100132074,1,41817328,41859263,83,15,716,1.1298,0.12927,-0.0856543385383702,0.266666666666667
1907,1,41934446,41960348,74,12,874,1.0385,0.14951,0.38519772452802,0.136111111111111
2981,1,42609092,42631495,38,7,833,0.65488,0.25627,0.330314929576301,0.143333333333333
2980,1,42618362,42640395,39,9,792,0.66314,0.25362,-0.17585647143973,0.341111111111111
22887,1,42632210,42811548,236,9,847,-0.084685,0.53374,-0.214416502343429,0.407777777777778
284716,1,42836468,42899900,170,11,909,0.18749,0.42564,0.263369118626318,0.275555555555556
84217,1,42886000,42931938,120,9,902,-0.77636,0.78123,0.371548475931224,0.163333333333333
79717,1,42911968,42949088,79,6,918,-0.74184,0.77091,0.0797501254160613,0.213333333333333
728621,1,42990560,43130335,351,14,905,-1.0283,0.8481,-0.369359792577874,0.369444444444444
10465,1,43113706,43152429,42,6,876,-1.0317,0.84889,-1.04703925216278,0.601111111111111
4904,1,43138060,43178024,50,7,886,-0.36678,0.64311,-1.19771578277021,0.67
149461,1,43188764,43215925,38,6,883,0.17947,0.42878,1.81923964727727,0.0227777777777778
64175,1,43202006,43242755,56,8,909,-0.22043,0.58723,-0.119575172426444,0.270555555555556
79078,1,43222916,43251413,37,6,900,-0.15797,0.56276,0.62997731259461,0.153888888888889
100129924,1,43243661,43274227,35,5,888,-0.14258,0.55669,0.893426375272491,0.157222222222222
374969,1,43262723,43293059,39,5,905,-0.14406,0.55727,0.395514115767432,0.140555555555556
114625,1,43272776,43320660,61,10,914,-0.56271,0.71318,0.697486072136251,0.0855555555555556
6513,1,43381046,43434847,140,14,899,-0.55793,0.71156,1.34742327460238,0.138888888888889
440585,1,43600800,43632067,73,7,924,-1.1086,0.86619,-0.0790418395543782,0.247777777777778
10969,1,43619845,43648241,82,5,925,-1.1798,0.88097,0.445852928457216,0.267222222222222
128218,1,43725665,43749673,29,4,924,0.29114,0.38547,-0.00369195960103637,0.259444444444444
149466,1,43737554,43761334,24,5,752,0.4138,0.33951,0.75253038341514,0.0733333333333333
7075,1,43756566,43798781,43,4,733,-0.48076,0.68466,-0.018749643241488,0.218333333333333
4352,1,43793475,43830135,21,2,850,-0.10364,0.54127,-0.0567973738642494,0.289444444444444
991,1,43814626,43838874,16,3,796,0.15437,0.43866,0.228302806474726,0.225
64834,1,43819068,43843745,22,3,833,0.0044864,0.49821,1.16600784753001,0.0844444444444444
112950,1,43839579,43865483,28,3,912,-0.13553,0.5539,-0.250949397286804,0.278888888888889
23334,1,43845556,43929918,75,3,918,0.4236,0.33593,0.904938848395524,0.123333333333333
81888,1,43906674,43929938,19,2,931,0.60193,0.27361,-0.8738320763853,0.55
5792,1,43981708,44099343,238,15,902,0.71022,0.23878,0.0176694445900852,0.366111111111111
9682,1,44105797,44181189,99,9,913,0.66542,0.25289,0.74754595043431,0.130555555555556
6487,1,44163204,44406837,400,16,909,0.069913,0.47213,1.99823862468321,0.0194444444444445
9048,1,44388992,44412912,34,3,928,0.11545,0.45404,1.14979668263096,0.045
9670,1,44402478,44443694,48,4,914,-0.53152,0.70247,2.75643012597339,0.0716666666666667
1802,1,44425653,44449043,28,5,827,-0.38659,0.65047,-0.265940890307033,0.406666666666667
533,1,44430118,44453972,28,5,792,-0.25639,0.60118,1.20539955849863,0.228888888888889
8704,1,44434874,44466843,35,6,798,-0.10432,0.54154,2.45442142935708,0.0177777777777778
149473,1,44447280,44472200,23,4,822,-0.11175,0.54449,2.31421291684522,0.015
6536,1,44452155,44507171,63,13,849,0.060266,0.47597,-0.138724613302287,0.275555555555556
128209,1,44503987,44610812,291,18,903,-1.1601,0.87699,1.52568760933829,0.0361111111111111
55929,1,44669104,44696351,19,4,902,-0.21734,0.58603,-0.291864331226433,0.293333333333333
79033,1,44676742,44831315,138,9,916,-0.47193,0.68151,-0.0787102413023119,0.362222222222222
55182,1,44860837,45127396,433,52,797,0.68587,0.2464,-1.23739164791498,0.643333333333333
79639,1,45108920,45150253,66,5,908,-0.34633,0.63545,0.619911634403593,0.167222222222222
339541,1,45130370,45201263,78,14,755,0.76708,0.22152,0.372540056591462,0.268333333333333
11004,1,45195396,45243439,72,5,891,1.3754,0.0845,0.123511200869248,0.208888888888889
6202,1,45231213,45254427,25,3,864,0.89186,0.18623,-0.187544706600605,0.297777777777778
266675,1,45237831,45263648,32,4,878,0.50697,0.30609,0.697707217541928,0.0872222222222223
1263,1,45255638,45281667,41,4,915,0.17256,0.4315,2.0668671046961,0.0144444444444445
343521,1,45261580,45283378,35,4,929,0.25227,0.40042,0.74375390268969,0.184444444444444
149478,1,45263373,45289801,39,4,928,0.32135,0.37397,-0.68827926387008,0.482777777777778
8643,1,45275516,45319226,72,5,930,0.94489,0.17236,-0.0236641715523446,0.273333333333333
8891,1,45306194,45462394,338,9,917,0.85421,0.19649,0.775392219165216,0.152777777777778
79654,1,45458220,45487027,49,5,893,0.62178,0.26704,-1.14774941569914,0.638888888888889
7389,1,45467805,45491341,34,3,932,0.31663,0.37576,-0.653933110128962,0.467777777777778
84842,1,45782545,45804347,14,6,733,-0.28335,0.61155,0.292925582895568,0.151666666666667
4595,1,45784914,45816142,26,5,824,0.16479,0.43456,0.128721169440068,0.257777777777778
114034,1,45795342,45819650,25,4,887,0.19438,0.42294,-0.0553561758630564,0.29
10420,1,45799555,45966840,206,12,906,-0.60909,0.72877,1.81763967298998,0.0394444444444445
25974,1,45955856,45986739,60,5,896,-1.2257,0.88984,0.253001263066523,0.191666666666667
5052,1,45966707,45998562,70,5,907,-0.88244,0.81123,-0.281071823221474,0.293888888888889
10327,1,46006455,46045723,69,7,896,0.1264,0.44971,0.332667215331579,0.161111111111111
4678,1,46039660,46094578,68,3,923,2.1945,0.014101,0.497316178036325,0.223888888888889
60313,1,46082976,46163782,143,4,920,2.1252,0.016785,0.0644667802429534,0.334444444444444
51249,1,46143847,46170110,39,2,933,2.0374,0.020803,0.839090243045066,0.151666666666667
3652,1,46149996,46226485,126,3,928,2.0609,0.019657,1.99988833518872,0.0166666666666667
23139,1,46259269,46511796,420,9,924,2.1996,0.013916,0.718787731362258,0.227222222222222
8503,1,46495812,46652167,216,13,907,2.1771,0.014736,-0.212109431864144,0.360555555555556
10103,1,46630749,46661634,36,7,836,-0.10677,0.54251,0.970584618564189,0.115555555555556
55624,1,46644353,46695977,39,5,869,-0.086413,0.53443,0.582669169177653,0.203888888888889
541468,1,46659006,46696928,23,4,877,-0.027736,0.51106,-0.127402535903934,0.272777777777778
8438,1,46703367,46754145,24,6,909,-0.98811,0.83845,-0.08162123463178,0.263888888888889
10489,1,46734072,46779038,23,5,905,-1.0287,0.84819,0.730288273431193,0.147777777777778
7388,1,46759324,46792448,25,5,879,-0.92115,0.82151,-1.11416138815448,0.597777777777778
387338,1,46795849,46840824,215,4,917,-0.937,0.82562,-1.39397582944821,0.671111111111111
2166,1,46849939,46889520,78,9,868,-0.53113,0.70234,0.586678135893987,0.163333333333333
148930,1,47001316,47026887,46,6,827,-0.99895,0.84109,1.17666468883736,0.0511111111111111
8569,1,47013079,47079966,68,5,888,0.65671,0.25568,0.0896912321494388,0.356666666666667
148932,1,47063387,47092563,43,3,879,0.84623,0.19871,-1.42399068241229,0.652222222222222
64756,1,47090711,47144099,82,3,904,0.19895,0.42115,-0.210410764563764,0.387222222222222
9813,1,47130831,47194792,113,5,916,0.28172,0.38908,1.36926026672944,0.118333333333333
1580,1,47254670,47295021,110,10,837,1.813,0.034914,-1.55086669709173,0.714444444444444
1579,1,47384846,47417156,69,5,925,1.7282,0.041972,-0.539188058441035,0.449444444444444
10158,1,47639261,47665771,26,6,776,-0.37528,0.64627,0.021102984453805,0.244444444444444
6886,1,47671962,47707938,69,6,818,-0.40845,0.65853,1.60076922275402,0.0627777777777778
6491,1,47705811,47789819,188,9,892,0.15501,0.43841,0.0585394169515754,0.215
51727,1,47789469,47854511,125,7,920,0.71535,0.2372,-1.4036648078248,0.683888888888889
2301,1,47871744,47893724,36,4,905,-1.1255,0.86981,-0.0890484548642322,0.264444444444444
388630,1,48216200,48473009,381,20,881,0.032985,0.48684,0.62875197792947,0.122777777777778
200010,1,48678339,48724316,84,11,923,0.016046,0.4936,0.268429912146614,0.199444444444444
84871,1,48988527,50499626,1469,45,885,0.82793,0.20386,0.115066086199867,0.211111111111111
79656,1,49183538,49252547,91,14,865,0.33346,0.36939,0.777497646431868,0.103888888888889
1996,1,50503686,50679442,134,17,843,1.0501,0.14683,-1.55376423552715,0.715
11124,1,50896935,51435936,514,14,923,-1.3721,0.91499,0.209697578558349,0.2
1031,1,51424367,51450309,14,3,850,-1.319,0.90642,0.319617408027805,0.221111111111111
284546,1,51432129,51623754,239,17,872,-1.1916,0.8833,-0.493489864019241,0.447222222222222
26994,1,51691945,51749119,40,3,921,0.067916,0.47293,1.57704419062991,0.04
22996,1,51742930,51820785,77,11,868,-0.709,0.76084,0.48903595595097,0.280555555555556
2060,1,51809935,51995026,197,13,915,-1.4682,0.92897,-0.567062381835786,0.47
114883,1,52072546,52264891,87,5,884,1.5923,0.055658,-1.24901144029912,0.664444444444444
4898,1,52244864,52354609,124,11,872,2.2954,0.010855,-0.0232520083664007,0.322222222222222
5865,1,52363628,52466436,167,15,779,1.7236,0.04239,-0.808424981857955,0.521111111111111
51060,1,52475803,52531843,66,4,639,-0.63167,0.7362,-0.0537577555282603,0.282222222222222
112970,1,52487777,52509472,32,3,636,-0.5233,0.69962,0.097163606497903,0.257777777777778
91408,1,52511857,52566388,36,4,702,-0.67825,0.75119,0.152226457528659,0.28
9372,1,52597678,52822358,149,5,750,-0.8195,0.79375,2.43343097212712,0.0527777777777778
200014,1,52806265,52841877,19,2,673,-1.5275,0.93668,0.354220760907966,0.133888888888889
4998,1,52828501,52880143,28,4,766,-1.2191,0.88859,0.103185211716226,0.212222222222222
84950,1,52860219,52893992,16,3,793,-1.0969,0.86365,-0.181142825364289,0.409444444444444
23318,1,52878947,53028764,159,9,758,-1.2705,0.89805,1.28889351439453,0.0494444444444444
2882,1,53058043,53084723,65,9,897,0.55919,0.28802,0.35662646573559,0.146111111111111
348378,1,53088961,53143252,98,14,869,-0.51134,0.69544,0.293182193522586,0.153888888888889
65260,1,53142014,53174038,51,3,906,-0.75083,0.77362,-0.159111740233174,0.308888888888889
79699,1,53182126,53303014,156,4,897,-0.6035,0.72691,1.25259836560727,0.0738888888888889
55268,1,53351582,53402846,21,1,928,0.66398,0.25335,0.81277329124498,0.148333333333333
6342,1,53382901,53527289,274,8,874,1.0997,0.13573,-1.37630893447371,0.676666666666667
127435,1,53517724,53561174,103,11,813,-0.043727,0.51744,-0.146202239526377,0.305
6512,1,53542855,53618304,307,27,789,0.32234,0.3736,0.157363337604921,0.209444444444444
1376,1,53652101,53689869,37,4,916,0.31082,0.37797,-0.65807533265889,0.486666666666667
54987,1,53669771,53696289,32,4,930,0.21552,0.41468,0.647698261726389,0.117777777777778
4116,1,53682564,53714282,32,3,928,0.55979,0.28781,0.240998310990946,0.27
7804,1,53698036,53803821,134,15,878,1.7182,0.04288,1.01477086415627,0.143333333333333
148979,1,53961904,54213748,463,25,879,1.1329,0.12863,0.245234944393238,0.167222222222222
55706,1,54221133,54314225,114,7,753,-1.2929,0.90197,-0.263448346657028,0.286111111111111
