GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
91544,1,26598773,26654756,167,11,891,-0.3572,0.63953,0.136792012960826,0.317727272727273
1043,1,26634411,26657014,73,9,911,-0.39237,0.65261,0.265434362919005,0.251590909090909
55057,1,26638350,26690621,163,19,910,-0.68125,0.75214,0.421270669195303,0.361590909090909
257101,1,26678125,26711023,113,14,904,-1.1163,0.86785,0.803229748136471,0.101590909090909
79727,1,26727269,26766219,63,9,893,0.84303,0.19961,0.693949801329809,0.162272727272727
79947,1,26748773,26807797,66,9,915,0.37198,0.35495,1.0261675505262,0.255454545454545
3151,1,26788902,26813133,33,6,891,0.60515,0.27254,0.346402983924672,0.325681818181818
6195,1,26846249,26911520,101,11,849,0.39184,0.34759,0.461618886346643,0.184772727272727
8289,1,27012522,27118601,116,5,899,-0.83359,0.79774,-1.61213504918456,0.614318181818182
55650,1,27103739,27134894,18,3,899,-0.58395,0.72037,0.846819817527907,0.133181818181818
84243,1,27143201,27194092,55,6,901,-1.1223,0.86913,-1.64714959722808,0.594772727272727
2810,1,27179633,27200947,29,4,895,-0.64261,0.73976,0.914550051525919,0.105909090909091
54707,1,27195872,27226869,39,5,913,-0.77145,0.77978,1.78704209734833,0.130681818181818
63906,1,27206979,27236962,36,6,868,-0.61914,0.73209,0.686446623717433,0.141136363636364
8431,1,27227975,27250567,37,5,872,-0.2155,0.58531,0.661137916001518,0.152954545454546
10726,1,27238187,27283362,44,5,907,-0.50846,0.69443,2.21962247300698,0.167272727272727
126695,1,27266047,27296901,26,3,869,-0.64932,0.74194,0.388527088796007,0.26
388610,1,27310189,27337377,24,3,584,0.094667,0.46229,1.47427711314393,0.187272727272727
115572,1,27321511,27349333,13,2,674,-0.082939,0.53305,0.221453695130688,0.25
6548,1,27415300,27491621,55,3,897,1.9123,0.027922,0.232347938757888,0.265909090909091
23038,1,27551007,27645124,54,6,918,1.3152,0.094223,0.627832976638105,0.315227272727273
84065,1,27638636,27672891,23,4,922,1.0633,0.14383,1.35390202677258,0.0879545454545455
84958,1,27658483,27690423,28,5,798,0.5223,0.30073,0.155787738238448,0.258636363636364
9064,1,27671670,27703558,18,4,726,0.45124,0.32591,-2.34084035673332,0.659772727272727
8547,1,27685601,27711315,15,4,834,-0.20034,0.57939,0.79391123493608,0.121590909090909
388611,1,27695596,27719823,17,1,924,-0.87605,0.8095,-0.322862374957186,0.432045454545455
2827,1,27709148,27732318,19,2,897,-1.0614,0.85575,-0.234148199446047,0.349090909090909
10163,1,27720734,27826678,102,3,909,-0.44204,0.67077,1.19123628972337,0.226136363636364
27245,1,27850756,27940463,22,2,893,-0.88272,0.8113,-0.516812231236829,0.416818181818182
2537,1,27982572,28008724,4,2,597,0.015514,0.49381,0.352796303486139,0.339318181818182
199870,1,28042490,28099426,3,2,617,1.1994,0.11519,0.425758882158081,0.194318181818182
23673,1,28089694,28160963,3,2,564,1.0768,0.14078,1.07701613091976,0.182954545454545
5511,1,28147252,28188183,5,2,493,0.77489,0.2192,-1.27649889505535,0.565681818181818
9473,1,28189055,28223196,62,6,695,1.7927,0.036511,0.377050811401211,0.313863636363636
6118,1,28208035,28251255,106,6,903,1.7757,0.037891,-1.16933068268094,0.522954545454545
27293,1,28251456,28295663,113,9,894,-0.28676,0.61285,1.92938404516448,0.0993181818181818
55113,1,28276504,28304604,28,7,807,-0.3488,0.63638,1.12339695271711,0.0693181818181818
2140,1,28286855,28425173,132,8,866,0.80649,0.20998,-0.733318028867349,0.491136363636364
5724,1,28463677,28530447,54,7,849,-0.42824,0.66576,0.711197876382756,0.215454545454545
22826,1,28516789,28569542,121,7,897,-0.94766,0.82835,1.6198820565174,0.137954545454545
93974,1,28552602,28574616,64,3,917,-0.99206,0.83941,0.196513971041245,0.334545454545455
83667,1,28575963,28619002,58,5,880,0.35444,0.3615,2.01764477262038,0.152727272727273
54797,1,28645513,28672478,27,4,886,-1.7775,0.96225,1.00133373817864,0.09
65979,1,28686093,28836881,273,4,903,-0.89853,0.81555,1.16598338113583,0.142954545454545
1104,1,28822455,28875708,46,3,866,-1.0439,0.85174,1.77256201885656,0.132272727272727
54952,1,28869529,28915057,39,3,843,-1.1015,0.86465,0.218940696508187,0.303409090909091
115273,1,28908712,28931098,12,3,692,-1.3452,0.91072,-0.652814888071961,0.432045454545455
6883,1,28919608,28985416,46,4,754,-0.98005,0.83647,0.449637492126577,0.218181818181818
10691,1,28985234,29052115,72,5,878,-1.0397,0.85077,1.03259720712863,0.101363636363636
51441,1,29053133,29106287,62,5,912,-1.3027,0.90366,2.14051156180514,0.121136363636364
4985,1,29128654,29200208,182,22,826,-0.75402,0.77458,0.0572314007503648,0.336136363636364
2035,1,29203603,29456558,375,18,919,0.25766,0.39833,-2.69264633150112,0.66
399474,1,29435937,29460421,47,6,902,-0.29229,0.61497,0.000136516575136374,0.369318181818182
6429,1,29464250,29518637,79,10,926,1.2416,0.10719,-1.14970592173051,0.556136363636364
51102,1,29509385,29567460,106,10,928,1.206,0.11391,-1.13397980331914,0.534772727272727
10076,1,29553028,29663325,202,25,843,0.30093,0.38174,2.98574410656758,0.0245454545454546
4146,1,31174124,31206432,112,9,900,0.72674,0.23369,-0.52201485667382,0.438636363636364
7805,1,31195315,31240683,67,14,780,-0.42325,0.66394,-1.65773990060957,0.639090909090909
9672,1,31332313,31391480,96,25,772,0.78338,0.2167,1.48278089417802,0.132727272727273
9698,1,31394353,31548838,240,15,901,0.82612,0.20437,-0.475241687359571,0.428636363636364
79570,1,31642592,31722734,201,10,891,0.78717,0.21559,-0.257174639771006,0.397954545454545
9410,1,31722415,31779644,119,5,928,-0.96955,0.83387,3.31262434317533,0.0302272727272727
51538,1,31759832,31848569,158,6,932,-0.85239,0.803,-0.0305026964020959,0.360454545454545
2170,1,31828100,31855923,42,4,934,-0.31279,0.62278,2.50302164866971,0.111818181818182
347735,1,31872412,31917527,121,8,893,-0.50318,0.69258,0.401760333350124,0.225681818181818
64129,1,32032086,32063290,24,7,679,-0.012238,0.50488,0.539367366297849,0.195
553115,1,32085463,32120838,50,4,909,1.2707,0.10191,1.75971205379194,0.162954545454545
1307,1,32107848,32179768,91,12,847,0.23874,0.40565,1.50112693079052,0.0886363636363637
576,1,32182718,32240494,20,4,670,0.059114,0.47643,0.987510726952481,0.153181818181818
90853,1,32246023,32291630,60,9,836,-1.6054,0.9458,0.730990122106745,0.195681818181818
8073,1,32362022,32413988,38,4,879,-1.2916,0.90175,2.10997124700837,0.112272727272727
10657,1,32469295,32536460,11,5,748,0.31808,0.37521,0.195518615897553,0.285
55116,1,32528503,32578467,38,2,929,-0.74643,0.7723,1.2011823405134,0.145681818181818
23633,1,32563644,32652169,63,2,907,-0.38868,0.65124,-0.91007416162153,0.500681818181818
200081,1,32635293,32673886,27,2,911,-0.46934,0.68059,1.14400096932413,0.151818181818182
79140,1,32656202,32680991,18,2,930,-0.40835,0.65849,0.715231600559584,0.138636363636364
55721,1,32661236,32684288,15,2,929,-0.40823,0.65845,0.933975346651891,0.100681818181818
149069,1,32664695,32691797,23,2,929,-0.37756,0.64712,0.692342130326513,0.138409090909091
56063,1,32670040,32697954,27,2,929,-0.38675,0.65053,2.45603681616394,0.118181818181818
8668,1,32677971,32707205,28,1,931,-0.32655,0.62799,3.12802417795761,0.0918181818181818
84734,1,32702818,32724461,12,2,931,-0.72925,0.76707,0.792777902249546,0.125909090909091
3932,1,32706840,32761766,11,4,595,0.029344,0.4883,-0.419502237533197,0.426363636363636
3065,1,32747708,32809227,4,2,385,0.42869,0.33407,-0.669222913567137,0.482272727272727
81629,1,32808365,32840098,2,1,467,0.032618,0.48699,0.928677838228186,0.292954545454545
55108,1,32820704,32870062,3,2,623,0.14273,0.44325,-3.03143533922056,0.790454545454545
728116,1,32920658,32963460,21,1,865,-0.77167,0.77984,0.791389646492598,0.124545454545455
653121,1,32994772,33081542,130,4,906,0.06376,0.47458,-0.281693675715947,0.351136363636364
339487,1,33076421,33126565,6,2,836,-1.1881,0.8826,1.94456727089985,0.114318181818182
5928,1,33106749,33161812,10,2,893,-1.8083,0.96472,1.59959582535109,0.1175
81493,1,33135507,33178361,12,3,852,-1.8915,0.97072,0.0259591262809198,0.314318181818182
57648,1,33197492,33250571,47,9,833,-0.67687,0.75075,1.40914962834451,0.188181818181818
8565,1,33230840,33293633,81,6,925,-0.83799,0.79898,1.11761528551429,0.22
64766,1,33272368,33334480,64,7,904,-0.95245,0.82957,0.161653284453115,0.348181818181818
252995,1,33317869,33348093,32,6,854,-1.2906,0.90157,0.0929014695415947,0.311363636363636
3208,1,33341688,33370247,14,3,845,-0.2952,0.61608,0.395235219752788,0.231363636363636
113452,1,33350196,33377041,10,1,923,0.13054,0.44807,2.299384295371,0.0997727272727273
127544,1,33392050,33440467,62,5,931,-0.66065,0.74558,-0.218160765486488,0.423181818181818
204,1,33463541,33512512,41,2,896,1.3263,0.092377,4.95857345965025,0.0156818181818182
113451,1,33536711,33596132,43,2,920,1.6719,0.047269,-1.69177777608875,0.684772727272727
55223,1,33601000,33657671,81,2,907,0.017274,0.49311,-2.64356985532676,0.790454545454546
149076,1,33711908,33776321,69,6,877,-0.57732,0.71814,1.8267462374954,0.0484090909090909
127550,1,33762367,33796699,67,8,924,-0.067001,0.52671,-0.361508622491861,0.452045454545455
1912,1,33779224,33851194,151,13,901,-0.15122,0.5601,-0.177543364953166,0.344772727272727
114784,1,33969609,34641443,1293,103,859,0.35201,0.36242,0.96197414954703,0.214545454545455
84970,1,34622624,34694732,150,19,847,1.0329,0.15082,0.0462690101721004,0.278181818181818
2701,1,35248559,35271351,7,2,387,0.56825,0.28493,0.404492554166178,0.283181818181818
113444,1,35305963,35335417,40,11,842,-1.168,0.8786,-1.85052807540156,0.662954545454545
58512,1,35321037,35401083,71,16,798,-0.8328,0.79752,-0.0742361288457555,0.391363636363636
9204,1,35441766,35507569,3,2,747,-0.20247,0.58023,-1.98455609861958,0.651590909090909
79830,1,35515387,35591460,30,2,918,-0.73166,0.76781,1.43117880700011,0.100227272727273
6421,1,35631981,35668766,9,2,445,-0.12853,0.55114,-3.29085489539931,0.813409090909091
9202,1,35724444,35897545,14,2,865,0.44512,0.32812,-2.81678457727643,0.730909090909091
79932,1,35889091,36033037,22,3,858,1.3948,0.081538,0.515160130391225,0.205227272727273
23154,1,36013311,36042380,5,1,926,1.1128,0.1329,-2.31724626534227,0.687272727272727
339488,1,36028971,36070929,6,1,924,1.0187,0.15417,0.68323355310686,0.140227272727273
5690,1,36030259,36117445,9,1,927,0.94648,0.17195,1.22611720752879,0.244772727272727
127703,1,36169477,36194790,23,3,932,0.91358,0.18047,-0.100625365797698,0.372727272727273
63967,1,36175819,36245568,63,4,926,0.865,0.19352,-0.8507854271418,0.511590909090909
26523,1,36325412,36405211,41,3,905,-0.0099914,0.50399,0.530761725944247,0.235681818181818
192669,1,36386364,36532360,68,3,916,-0.15628,0.56209,0.314588852160148,0.307727272727273
27285,1,36539676,36563877,15,2,894,-0.33801,0.63232,0.461828841089891,0.184090909090909
54936,1,36544453,36569533,22,4,831,-0.27875,0.60978,0.601860942656586,0.194090909090909
1296,1,36550840,36601305,60,7,892,-0.62985,0.7356,1.58020687350333,0.164545454545455
27095,1,36592170,36631654,38,3,884,-0.99339,0.83974,-1.75258807508689,0.615909090909091
55700,1,36611751,36656450,35,3,876,-1.3309,0.90839,0.0507151276178469,0.323863636363636
9967,1,36680017,36780958,76,2,902,-0.58491,0.7207,-0.892467701544642,0.503863636363636
79729,1,36761889,36803544,38,3,899,-0.42099,0.66312,1.56424821961345,0.0654545454545454
55194,1,36777631,36800567,21,4,877,-0.25394,0.60023,1.57839882176238,0.0952272727272727
83931,1,36795225,36861525,77,9,865,-0.45412,0.67513,0.283227501898866,0.417727272727273
84967,1,36849031,36873493,76,5,918,0.020103,0.49198,2.74661445954569,0.0872727272727273
127700,1,36873507,36926086,200,9,928,0.3585,0.35999,1.23943168725468,0.1575
64960,1,36911362,36940040,81,6,918,0.24251,0.40419,2.06901444308583,0.154545454545455
1441,1,36921644,36958915,70,10,834,0.53765,0.29541,0.792218914312015,0.127045454545455
2899,1,37251128,37509844,331,26,873,-1.5682,0.94159,-0.771917476092774,0.513863636363636
80149,1,37930119,37959978,48,10,903,1.6445,0.05004,1.38134521550778,0.103863636363636
64769,1,37945561,37990420,106,14,865,0.70602,0.24009,1.80621319162444,0.109772727272727
79753,1,37990050,38029945,65,9,841,0.18842,0.42528,0.947708032142261,0.0995454545454546
7802,1,38012520,38042458,57,8,822,0.34852,0.36372,0.328913228410668,0.289318181818182
29889,1,38022413,38071586,87,10,853,0.65379,0.25662,-1.44665236476556,0.581590909090909
284654,1,38066821,38110595,82,13,710,0.12528,0.45015,0.690904344631315,0.138863636363636
54955,1,38137242,38168007,68,8,800,0.69109,0.24475,1.77878422259874,0.0629545454545455
55143,1,38148073,38185391,96,8,872,0.8836,0.18846,0.0651283823143341,0.290227272727273
284656,1,38171646,38240824,210,21,883,0.271,0.3932,0.122738839748085,0.316136363636364
149175,1,38249721,38277278,37,6,779,-0.74137,0.77077,1.28710294881013,0.198409090909091
79693,1,38258614,38283865,22,4,635,-1.2489,0.89416,2.23198043786284,0.207954545454545
127687,1,38263473,38285126,22,4,659,-1.0586,0.85511,1.03372732299708,0.150454545454546
4520,1,38265239,38335292,85,9,713,-1.1544,0.87583,1.13959711461839,0.140909090909091
3633,1,38316369,38422729,166,14,573,-1.2753,0.8989,-0.274002941252005,0.387727272727273
10946,1,38412647,38466019,94,7,752,-0.33655,0.63177,1.0033943448678,0.240681818181818
2275,1,38452439,38481199,23,7,633,-0.19094,0.57571,0.513105540980447,0.175227272727273
51118,1,38468384,38500497,23,6,848,2.5241,0.0058001,0.574843499285605,0.203863636363636
5453,1,38499523,38522450,20,5,884,1.6272,0.051848,0.480861004137268,0.325454545454545
64121,1,39293869,39335495,72,10,860,-1.8124,0.96504,1.02985768871826,0.309090909090909
26292,1,39318162,39349050,52,7,910,-2.0438,0.97951,-1.04426126646086,0.532272727272727
81025,1,39329739,39357298,64,6,905,-1.598,0.94498,1.03803726608838,0.0952272727272727
54933,1,39340614,39417456,168,19,817,-1.3876,0.91738,2.329224125713,0.0970454545454545
79647,1,39446916,39481737,99,6,863,-1.5176,0.93545,1.84477307530512,0.0613636363636364
4725,1,39481967,39510308,95,6,927,-0.13975,0.55557,1.7740479606235,0.141363636363636
23499,1,39539839,39962810,413,17,899,2.3116,0.0104,0.950141684896706,0.305454545454545
643314,1,39865176,39892154,14,2,933,2.3834,0.0085779,0.683457902299462,0.139772727272727
353500,1,39947318,40005541,87,11,897,1.4938,0.067608,-0.436166485565313,0.432272727272727
8761,1,40016485,40052522,70,9,910,2.1176,0.017106,0.352265836790993,0.299545454545455
26508,1,40079103,40115348,72,17,805,0.27306,0.3924,0.298623937030587,0.273409090909091
84618,1,40114793,40147710,71,14,897,-1.9195,0.97254,0.832509681567755,0.161136363636364
51440,1,40134320,40167382,115,17,820,-1.3867,0.91724,-0.593084933221549,0.472045454545455
10450,1,40194517,40239586,82,13,785,-0.35138,0.63735,1.23746447735114,0.207045454545455
656,1,40213903,40264533,113,15,586,0.77283,0.21981,0.0803069166521796,0.247045454545455
64064,1,40225197,40247020,44,8,588,0.35126,0.3627,0.995270699863516,0.0943181818181818
54802,1,40296703,40359177,102,10,878,-1.0258,0.84751,2.01945099466018,0.0704545454545455
4610,1,40351096,40377687,38,7,871,-1.2688,0.89774,0.215648988688977,0.312045454545455
84879,1,40410784,40445630,31,6,660,-0.18709,0.57421,2.97510682769205,0.0634090909090909
10487,1,40495912,40548321,152,8,930,1.8213,0.034283,2.45287529188118,0.117954545454545
5538,1,40528382,40573142,123,11,925,2.1783,0.014694,1.44874149689162,0.173863636363636
6018,1,40617041,40716593,82,10,839,0.52632,0.29933,2.68149318260175,0.0486363636363636
127391,1,40703573,40727365,25,7,849,0.83948,0.2006,0.792225057036603,0.127727272727273
10269,1,40713722,40769856,52,9,892,0.73394,0.23149,1.58009054399072,0.107727272727273
1298,1,40756162,40792939,60,5,820,-1.0487,0.85284,0.651398020491093,0.280909090909091
64744,1,40829378,40898998,104,14,889,-0.0042963,0.50171,1.21846094168716,0.140909090909091
65243,1,40905774,40939390,54,13,732,-0.66119,0.74576,0.792777902249546,0.125909090909091
339559,1,40933043,40972015,49,5,863,-0.70367,0.75918,-0.245111756652244,0.374318181818182
127396,1,40987233,41023841,117,7,917,-1.0424,0.85139,-1.72717969143341,0.648636363636364
9783,1,41076352,41141324,115,14,884,1.1857,0.11786,0.0523124132470817,0.388863636363636
4802,1,41147242,41247275,176,10,910,1.0362,0.15005,-0.324073852125261,0.447954545454545
9132,1,41239684,41316124,143,30,643,-0.46968,0.68071,-1.72956469737899,0.612045454545455
163732,1,41316728,41338018,67,9,756,-0.56941,0.71546,-0.297424343189425,0.338863636363636
1503,1,41435007,41488237,105,15,856,-0.97735,0.8358,2.70183082183343,0.0877272727272727
200172,1,41471269,41499116,56,8,920,-0.22576,0.5893,0.819071897565296,0.207045454545455
22955,1,41482871,41717815,482,17,922,-0.20657,0.58183,0.714560082050237,0.145909090909091
100132074,1,41817328,41859263,83,15,716,-0.33034,0.62943,0.986846564812828,0.0959090909090909
1907,1,41934446,41960348,74,12,874,-0.09166,0.53652,0.691372473481905,0.141136363636364
2981,1,42609092,42631495,38,7,833,1.1522,0.12462,-0.441613515833141,0.424772727272727
2980,1,42618362,42640395,39,9,792,1.17,0.121,-1.40253045430202,0.561590909090909
22887,1,42632210,42811548,236,9,847,-0.0049025,0.50196,0.691850326115217,0.346363636363636
284716,1,42836468,42899900,170,11,909,-0.90929,0.8184,-0.17773933314489,0.414772727272727
84217,1,42886000,42931938,120,9,902,-0.44826,0.67302,0.99764402359986,0.0915909090909091
79717,1,42911968,42949088,79,6,918,-0.22204,0.58786,0.418737161988012,0.323863636363636
728621,1,42990560,43130335,351,14,905,-0.69128,0.75531,0.791389646492598,0.124545454545455
10465,1,43113706,43152429,42,6,876,-0.28592,0.61253,1.18346693736941,0.106590909090909
4904,1,43138060,43178024,50,7,886,0.3335,0.36938,2.8363074320173,0.1025
149461,1,43188764,43215925,38,6,883,0.71069,0.23864,-0.983442452202485,0.523409090909091
64175,1,43202006,43242755,56,8,909,0.7885,0.2152,-0.40884222643352,0.415454545454545
79078,1,43222916,43251413,37,6,900,0.25925,0.39772,0.941230418372217,0.224090909090909
100129924,1,43243661,43274227,35,5,888,0.020051,0.492,-1.47294836687115,0.578636363636364
374969,1,43262723,43293059,39,5,905,-0.065709,0.5262,1.16240044155911,0.259090909090909
114625,1,43272776,43320660,61,10,914,0.81224,0.20833,0.686914830728081,0.141136363636364
51058,1,43302244,43328148,35,6,928,1.7049,0.04411,0.511128933883291,0.171818181818182
6513,1,43381046,43434847,140,14,899,1.4738,0.070272,2.45032018371114,0.137954545454545
440585,1,43600800,43632067,73,7,924,-0.10487,0.54176,1.18223559728222,0.251590909090909
10969,1,43619845,43648241,82,5,925,-0.42561,0.6648,1.76292802831473,0.102954545454545
128218,1,43725665,43749673,29,4,924,0.2131,0.41563,0.800963082763404,0.105454545454545
149466,1,43737554,43761334,24,5,752,0.062867,0.47494,0.636045775961799,0.143181818181818
7075,1,43756566,43798781,43,4,733,-0.49206,0.68866,1.51333758534068,0.13
4352,1,43793475,43830135,21,2,850,-0.6205,0.73254,0.62431289233068,0.186136363636364
991,1,43814626,43838874,16,3,796,-0.97965,0.83637,1.73398867331928,0.0984090909090909
64834,1,43819068,43843745,22,3,833,-0.9021,0.8165,3.09074035901722,0.0502272727272727
112950,1,43839579,43865483,28,3,912,-0.8006,0.78832,-1.00006252447524,0.535227272727273
23334,1,43845556,43929918,75,3,918,-0.88115,0.81088,-1.34788606693804,0.607045454545455
81888,1,43906674,43929938,19,2,931,-0.90574,0.81746,1.68430109192915,0.0768181818181818
5792,1,43981708,44099343,238,15,902,-0.54306,0.70646,-0.620790829894023,0.4625
9682,1,44105797,44181189,99,9,913,-0.35436,0.63847,2.38006666575073,0.119318181818182
6487,1,44163204,44406837,400,16,909,-0.82733,0.79597,-0.315164492221284,0.391818181818182
9048,1,44388992,44412912,34,3,928,-0.69521,0.75654,0.489144562653765,0.254772727272727
9670,1,44402478,44443694,48,4,914,-0.81168,0.79151,1.53462787907211,0.155909090909091
1802,1,44425653,44449043,28,5,827,-1.0208,0.84633,1.16408642762267,0.224090909090909
533,1,44430118,44453972,28,5,792,-1.027,0.8478,1.06052454983185,0.3425
8704,1,44434874,44466843,35,6,798,-1.2296,0.89058,1.41843846622229,0.105454545454545
149473,1,44447280,44472200,23,4,822,-0.82961,0.79662,-0.984846772906442,0.5
6536,1,44452155,44507171,63,13,849,-0.94871,0.82862,0.774111494962271,0.148636363636364
128209,1,44503987,44610812,291,18,903,-0.4363,0.66869,0.512320038613453,0.288181818181818
55929,1,44669104,44696351,19,4,902,0.6684,0.25194,-1.60083661687451,0.624318181818182
79033,1,44676742,44831315,138,9,916,0.57782,0.28169,3.83874497370761,0.0331818181818182
55182,1,44860837,45127396,433,52,797,0.032362,0.48709,1.91270145654982,0.0913636363636364
339541,1,45130370,45201263,78,14,755,-0.89964,0.81584,0.14861068278323,0.303636363636364
11004,1,45195396,45243439,72,5,891,-0.77425,0.78061,1.08363701485825,0.162272727272727
6202,1,45231213,45254427,25,3,864,-0.79192,0.7858,-1.58598143962836,0.627272727272727
266675,1,45237831,45263648,32,4,878,-1.2568,0.89559,-0.115688195176824,0.364318181818182
1263,1,45255638,45281667,41,4,915,-1.6827,0.95378,-2.23032522525988,0.644545454545455
343521,1,45261580,45283378,35,4,929,-1.6053,0.94579,-0.811772611994821,0.486363636363636
149478,1,45263373,45289801,39,4,928,-1.8176,0.96543,0.715754682871082,0.290681818181818
8643,1,45275516,45319226,72,5,930,-1.5004,0.93324,0.712131679976584,0.139090909090909
8891,1,45306194,45462394,338,9,917,-0.64805,0.74153,-0.439314915276958,0.407954545454545
79654,1,45458220,45487027,49,5,893,0.044184,0.48238,3.10792212823142,0.0411363636363637
7389,1,45467805,45491341,34,3,932,0.25091,0.40094,0.507623213320674,0.368181818181818
57643,1,45472071,45682250,297,13,907,0.7335,0.23163,0.794992354463614,0.114545454545455
84842,1,45782545,45804347,14,6,733,-0.45854,0.67672,0.797111594446563,0.112954545454545
4595,1,45784914,45816142,26,5,824,-0.52365,0.69974,-0.642470826147147,0.460454545454545
114034,1,45795342,45819650,25,4,887,-0.73703,0.76945,0.571194717408397,0.227045454545455
10420,1,45799555,45966840,206,12,906,-1.5733,0.94218,0.221752951853562,0.262727272727273
25974,1,45955856,45986739,60,5,896,-1.8049,0.96446,-1.54676249178231,0.611818181818182
5052,1,45966707,45998562,70,5,907,-1.4993,0.93311,1.33670142279121,0.131136363636364
10327,1,46006455,46045723,69,7,896,-1.1051,0.86544,0.466066469493812,0.255454545454545
4678,1,46039660,46094578,68,3,923,-0.12062,0.548,0.828843658257937,0.253181818181818
149483,1,46075716,46100424,57,3,911,-0.055749,0.52223,0.791389646492598,0.124545454545455
60313,1,46082976,46163782,143,4,920,-0.056853,0.52267,2.20907290287489,0.0588636363636364
51249,1,46143847,46170110,39,2,933,0.040861,0.4837,-1.48762061994812,0.6175
3652,1,46149996,46226485,126,3,928,0.054602,0.47823,1.78668218854536,0.141363636363636
23139,1,46259269,46511796,420,9,924,-0.36639,0.64296,2.43300401253127,0.0415909090909091
8503,1,46495812,46652167,216,13,907,-0.56189,0.7129,0.742411103916545,0.177727272727273
10103,1,46630749,46661634,36,7,836,0.0094679,0.49622,1.24012427204239,0.0668181818181818
55624,1,46644353,46695977,39,5,869,0.41042,0.34075,-1.5030590144114,0.563863636363636
8438,1,46703367,46754145,24,6,909,0.54684,0.29224,0.82537978084848,0.167954545454545
10489,1,46734072,46779038,23,5,905,0.40004,0.34457,1.41058981644916,0.214090909090909
7388,1,46759324,46792448,25,5,879,0.53441,0.29653,0.158171987551786,0.294318181818182
387338,1,46795849,46840824,215,4,917,0.9945,0.15999,-1.3727671516401,0.540454545454545
2166,1,46849939,46889520,78,9,868,0.77088,0.22039,0.240298420786829,0.276363636363636
127343,1,46962668,46989898,48,8,863,1.8107,0.035093,0.794992354463614,0.114545454545455
148930,1,47001316,47026887,46,6,827,1.1123,0.133,-0.0681923621192375,0.294090909090909
8569,1,47013079,47079966,68,5,888,0.73797,0.23027,-0.373095284849777,0.448409090909091
148932,1,47063387,47092563,43,3,879,0.36987,0.35574,-0.130683050869994,0.4175
64756,1,47090711,47144099,82,3,904,0.47668,0.31679,1.45950407098346,0.170909090909091
374973,1,47127497,47149266,33,3,916,0.60841,0.27146,1.10870361113923,0.106136363636364
9813,1,47130831,47194792,113,5,916,0.67046,0.25128,-0.813774464994993,0.475454545454545
1580,1,47254670,47295021,110,10,837,-0.80138,0.78855,0.552763197123731,0.179318181818182
1579,1,47384846,47417156,69,5,925,-0.30334,0.61918,0.257668802794016,0.337954545454545
260293,1,47417036,47526423,171,12,886,-0.18996,0.57533,0.797111594446563,0.112954545454545
199974,1,47523160,47593992,186,5,929,-0.12942,0.55149,0.210131472092819,0.270909090909091
10158,1,47639261,47665771,26,6,776,-0.56436,0.71374,0.686126682260157,0.141818181818182
6886,1,47671962,47707938,69,6,818,-0.42914,0.66609,-0.603688968911242,0.423181818181818
6491,1,47705811,47789819,188,9,892,0.56427,0.28629,0.0800945832579504,0.335681818181818
51727,1,47789469,47854511,125,7,920,0.7224,0.23502,-1.90700296597898,0.682954545454545
2306,1,47891689,47916363,39,5,917,-0.25297,0.59985,0.692642563158346,0.138863636363636
388630,1,48216200,48473009,381,20,881,-0.78005,0.78232,0.791389646492598,0.124545454545455
200010,1,48678339,48724316,84,11,923,0.28433,0.38808,1.05006986213019,0.193636363636364
54558,1,48751044,48947876,227,20,909,-0.49644,0.69021,0.505957490304603,0.1925
84871,1,48988527,50499626,1469,45,885,0.033817,0.48651,-0.112314073624555,0.372727272727273
79656,1,49183538,49252547,91,14,865,-0.3344,0.63096,0.673277354327526,0.153636363636364
1996,1,50503686,50679442,134,17,843,0.52392,0.30017,0.81724899015467,0.149090909090909
63950,1,50873223,50899119,35,4,914,-1.3864,0.91719,0.793693168213198,0.125909090909091
11124,1,50896935,51435936,514,14,923,-1.6686,0.9524,1.48876133920118,0.155681818181818
1031,1,51424367,51450309,14,3,850,-1.0159,0.84515,-0.230053625588845,0.442727272727273
284546,1,51432129,51623754,239,17,872,-0.82957,0.79661,2.45485263126757,0.085
26994,1,51691945,51749119,40,3,921,-0.48571,0.68641,1.61122156831806,0.0711363636363637
22996,1,51742930,51820785,77,11,868,-0.49557,0.6899,-1.91525292109815,0.644772727272727
2060,1,51809935,51995026,197,13,915,-1.0363,0.84996,-0.572650572625087,0.441818181818182
114883,1,52072546,52264891,87,5,884,-1.0861,0.86127,0.824632305442165,0.1525
4898,1,52244864,52354609,124,11,872,0.074317,0.47038,-0.348934957731934,0.443181818181818
5865,1,52363628,52466436,167,15,779,-0.16267,0.56461,0.847030912535175,0.267272727272727
51060,1,52475803,52531843,66,4,639,0.16317,0.43519,-1.31174291653427,0.555909090909091
112970,1,52487777,52509472,32,3,636,0.19463,0.42284,1.33375491739728,0.0972727272727273
91408,1,52511857,52566388,36,4,702,0.12895,0.4487,-1.51195590725788,0.551818181818182
9372,1,52597678,52822358,149,5,750,-0.05812,0.52317,2.46375687287508,0.0522727272727273
200014,1,52806265,52841877,19,2,673,-0.090484,0.53605,0.142849571627221,0.283409090909091
4998,1,52828501,52880143,28,4,766,0.011781,0.4953,0.571328479147534,0.198409090909091
84950,1,52860219,52893992,16,3,793,-1.1036,0.86512,1.07592116508832,0.130227272727273
