GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
127687       1   38263473   38285126     22       4  659      -1.0586      0.85511
4520         1   38265239   38335292     85       9  713      -1.1544      0.87583
3633         1   38316369   38422729    166      14  573      -1.2753       0.8989
10946        1   38412647   38466019     94       7  752     -0.33655      0.63177
2275         1   38452439   38481199     23       7  633     -0.19094      0.57571
51118        1   38468384   38500497     23       6  848       2.5241    0.0058001
5453         1   38499523   38522450     20       5  884       1.6272     0.051848
64121        1   39293869   39335495     72      10  860      -1.8124      0.96504
26292        1   39318162   39349050     52       7  910      -2.0438      0.97951
81025        1   39329739   39357298     64       6  905       -1.598      0.94498
54933        1   39340614   39417456    168      19  817      -1.3876      0.91738
79647        1   39446916   39481737     99       6  863      -1.5176      0.93545
4725         1   39481967   39510308     95       6  927     -0.13975      0.55557
23499        1   39539839   39962810    413      17  899       2.3116       0.0104
643314       1   39865176   39892154     14       2  933       2.3834    0.0085779
353500       1   39947318   40005541     87      11  897       1.4938     0.067608
8761         1   40016485   40052522     70       9  910       2.1176     0.017106
26508        1   40079103   40115348     72      17  805      0.27306       0.3924
84618        1   40114793   40147710     71      14  897      -1.9195      0.97254
51440        1   40134320   40167382    115      17  820      -1.3867      0.91724
10450        1   40194517   40239586     82      13  785     -0.35138      0.63735
656          1   40213903   40264533    113      15  586      0.77283      0.21981
64064        1   40225197   40247020     44       8  588      0.35126       0.3627
101929536    1   40244654   40265843     55      10  471       1.3703     0.085292
54802        1   40296703   40359177    102      10  878      -1.0258      0.84751
4610         1   40351096   40377687     38       7  871      -1.2688      0.89774
84879        1   40410784   40445630     31       6  660     -0.18709      0.57421
10487        1   40495912   40548321    152       8  930       1.8213     0.034283
5538         1   40528382   40573142    123      11  925       2.1783     0.014694
6018         1   40617041   40716593     82      10  839      0.52632      0.29933
127391       1   40703573   40727365     25       7  849      0.83948       0.2006
10269        1   40713722   40769856     52       9  892      0.73394      0.23149
1298         1   40756162   40792939     60       5  820      -1.0487      0.85284
64744        1   40829378   40898998    104      14  889   -0.0042963      0.50171
65243        1   40905774   40939390     54      13  732     -0.66119      0.74576
339559       1   40933043   40972015     49       5  863     -0.70367      0.75918
64789        1   40964391   40992228     63       6  915      -1.1848      0.88196
127396       1   40987233   41023841    117       7  917      -1.0424      0.85139
9783         1   41076352   41141324    115      14  884       1.1857      0.11786
4802         1   41147242   41247275    176      10  910       1.0362      0.15005
9132         1   41239684   41316124    143      30  643     -0.46968      0.68071
163732       1   41316728   41338018     67       9  756     -0.56941      0.71546
1503         1   41435007   41488237    105      15  856     -0.97735       0.8358
200172       1   41471269   41499116     56       8  920     -0.22576       0.5893
22955        1   41482871   41717815    482      17  922     -0.20657      0.58183
100132074    1   41817328   41859263     83      15  716     -0.33034      0.62943
1907         1   41934446   41960348     74      12  874     -0.09166      0.53652
59269        1   41962036   42511596    860      46  866      -0.4325      0.66731
2981         1   42609092   42631495     38       7  833       1.1522      0.12462
2980         1   42618362   42640395     39       9  792         1.17        0.121
22887        1   42632210   42811548    236       9  847   -0.0049025      0.50196
284716       1   42836468   42899900    170      11  909     -0.90929       0.8184
84217        1   42886000   42931938    120       9  902     -0.44826      0.67302
79717        1   42911968   42949088     79       6  918     -0.22204      0.58786
728621       1   42990560   43130335    351      14  905     -0.69128      0.75531
10465        1   43113706   43152429     42       6  876     -0.28592      0.61253
4904         1   43138060   43178024     50       7  886       0.3335      0.36938
149461       1   43188764   43215925     38       6  883      0.71069      0.23864
64175        1   43202006   43242755     56       8  909       0.7885       0.2152
79078        1   43222916   43251413     37       6  900      0.25925      0.39772
100129924    1   43243661   43274227     35       5  888     0.020051        0.492
374969       1   43262723   43293059     39       5  905    -0.065709       0.5262
114625       1   43272776   43320660     61      10  914      0.81224      0.20833
51058        1   43302244   43328148     35       6  928       1.7049      0.04411
6513         1   43381046   43434847    140      14  899       1.4738     0.070272
440585       1   43600800   43632067     73       7  924     -0.10487      0.54176
10969        1   43619845   43648241     82       5  925     -0.42561       0.6648
149465       1   43628001   43730029    235      17  894     -0.20698      0.58199
128218       1   43725665   43749673     29       4  924       0.2131      0.41563
149466       1   43737554   43761334     24       5  752     0.062867      0.47494
7075         1   43756566   43798781     43       4  733     -0.49206      0.68866
4352         1   43793475   43830135     21       2  850      -0.6205      0.73254
991          1   43814626   43838874     16       3  796     -0.97965      0.83637
64834        1   43819068   43843745     22       3  833      -0.9021       0.8165
112950       1   43839579   43865483     28       3  912      -0.8006      0.78832
23334        1   43845556   43929918     75       3  918     -0.88115      0.81088
81888        1   43906674   43929938     19       2  931     -0.90574      0.81746
5792         1   43981708   44099343    238      15  902     -0.54306      0.70646
9682         1   44105797   44181189     99       9  913     -0.35436      0.63847
6487         1   44163204   44406837    400      16  909     -0.82733      0.79597
9048         1   44388992   44412912     34       3  928     -0.69521      0.75654
9670         1   44402478   44443694     48       4  914     -0.81168      0.79151
1802         1   44425653   44449043     28       5  827      -1.0208      0.84633
533          1   44430118   44453972     28       5  792       -1.027       0.8478
8704         1   44434874   44466843     35       6  798      -1.2296      0.89058
149473       1   44447280   44472200     23       4  822     -0.82961      0.79662
6536         1   44452155   44507171     63      13  849     -0.94871      0.82862
128209       1   44503987   44610812    291      18  903      -0.4363      0.66869
55929        1   44669104   44696351     19       4  902       0.6684      0.25194
79033        1   44676742   44831315    138       9  916      0.57782      0.28169
55182        1   44860837   45127396    433      52  797     0.032362      0.48709
79639        1   45108920   45150253     66       5  908     -0.22711      0.58983
339541       1   45130370   45201263     78      14  755     -0.89964      0.81584
11004        1   45195396   45243439     72       5  891     -0.77425      0.78061
6202         1   45231213   45254427     25       3  864     -0.79192       0.7858
266675       1   45237831   45263648     32       4  878      -1.2568      0.89559
1263         1   45255638   45281667     41       4  915      -1.6827      0.95378
343521       1   45261580   45283378     35       4  929      -1.6053      0.94579
149478       1   45263373   45289801     39       4  928      -1.8176      0.96543
8643         1   45275516   45319226     72       5  930      -1.5004      0.93324
8891         1   45306194   45462394    338       9  917     -0.64805      0.74153
79654        1   45458220   45487027     49       5  893     0.044184      0.48238
7389         1   45467805   45491341     34       3  932      0.25091      0.40094
57643        1   45472071   45682250    297      13  907       0.7335      0.23163
84842        1   45782545   45804347     14       6  733     -0.45854      0.67672
4595         1   45784914   45816142     26       5  824     -0.52365      0.69974
114034       1   45795342   45819650     25       4  887     -0.73703      0.76945
10420        1   45799555   45966840    206      12  906      -1.5733      0.94218
25974        1   45955856   45986739     60       5  896      -1.8049      0.96446
5052         1   45966707   45998562     70       5  907      -1.4993      0.93311
10327        1   46006455   46045723     69       7  896      -1.1051      0.86544
4678         1   46039660   46094578     68       3  923     -0.12062        0.548
149483       1   46075716   46100424     57       3  911    -0.055749      0.52223
60313        1   46082976   46163782    143       4  920    -0.056853      0.52267
51249        1   46143847   46170110     39       2  933     0.040861       0.4837
3652         1   46149996   46226485    126       3  928     0.054602      0.47823
23139        1   46259269   46511796    420       9  924     -0.36639      0.64296
8503         1   46495812   46652167    216      13  907     -0.56189       0.7129
10103        1   46630749   46661634     36       7  836    0.0094679      0.49622
55624        1   46644353   46695977     39       5  869      0.41042      0.34075
541468       1   46659006   46696928     23       4  877      0.53665      0.29575
8438         1   46703367   46754145     24       6  909      0.54684      0.29224
10489        1   46734072   46779038     23       5  905      0.40004      0.34457
7388         1   46759324   46792448     25       5  879      0.53441      0.29653
387338       1   46795849   46840824    215       4  917       0.9945      0.15999
2166         1   46849939   46889520     78       9  868      0.77088      0.22039
127343       1   46962668   46989898     48       8  863       1.8107     0.035093
148930       1   47001316   47026887     46       6  827       1.1123        0.133
8569         1   47013079   47079966     68       5  888      0.73797      0.23027
148932       1   47063387   47092563     43       3  879      0.36987      0.35574
64756        1   47090711   47144099     82       3  904      0.47668      0.31679
374973       1   47127497   47149266     33       3  916      0.60841      0.27146
9813         1   47130831   47194792    113       5  916      0.67046      0.25128
1580         1   47254670   47295021    110      10  837     -0.80138      0.78855
1579         1   47384846   47417156     69       5  925     -0.30334      0.61918
260293       1   47417036   47526423    171      12  886     -0.18996      0.57533
199974       1   47523160   47593992    186       5  929     -0.12942      0.55149
284541       1   47593107   47624528     95       8  905     -0.93913      0.82617
10158        1   47639261   47665771     26       6  776     -0.56436      0.71374
6886         1   47671962   47707938     69       6  818     -0.42914      0.66609
6491         1   47705811   47789819    188       9  892      0.56427      0.28629
51727        1   47789469   47854511    125       7  920       0.7224      0.23502
2301         1   47871744   47893724     36       4  905     -0.60853      0.72858
2306         1   47891689   47916363     39       5  917     -0.25297      0.59985
388630       1   48216200   48473009    381      20  881     -0.78005      0.78232
200010       1   48678339   48724316     84      11  923      0.28433      0.38808
54558        1   48751044   48947876    227      20  909     -0.49644      0.69021
84871        1   48988527   50499626   1469      45  885     0.033817      0.48651
79656        1   49183538   49252547     91      14  865      -0.3344      0.63096
1996         1   50503686   50679442    134      17  843      0.52392      0.30017
63950        1   50873223   50899119     35       4  914      -1.3864      0.91719
11124        1   50896935   51435936    514      14  923      -1.6686       0.9524
1031         1   51424367   51450309     14       3  850      -1.0159      0.84515
284546       1   51432129   51623754    239      17  872     -0.82957      0.79661
26994        1   51691945   51749119     40       3  921     -0.48571      0.68641
22996        1   51742930   51820785     77      11  868     -0.49557       0.6899
2060         1   51809935   51995026    197      13  915      -1.0363      0.84996
114883       1   52072546   52264891     87       5  884      -1.0861      0.86127
4898         1   52244864   52354609    124      11  872     0.074317      0.47038
5865         1   52363628   52466436    167      15  779     -0.16267      0.56461
51060        1   52475803   52531843     66       4  639      0.16317      0.43519
112970       1   52487777   52509472     32       3  636      0.19463      0.42284
91408        1   52511857   52566388     36       4  702      0.12895       0.4487
9372         1   52597678   52822358    149       5  750     -0.05812      0.52317
200014       1   52806265   52841877     19       2  673    -0.090484      0.53605
4998         1   52828501   52880143     28       4  766     0.011781       0.4953
84950        1   52860219   52893992     16       3  793      -1.1036      0.86512
23318        1   52878947   53028764    159       9  758     -0.55247      0.70969
2882         1   53058043   53084723     65       9  897      0.83083      0.20303
348378       1   53088961   53143252     98      14  869      0.59713      0.27521
65260        1   53142014   53174038     51       3  906     -0.23208      0.59176
79699        1   53182126   53303014    156       4  897       1.0162      0.15476
440590       1   53298183   53370247     89       2  917       1.9507     0.025546
55268        1   53351582   53402846     21       1  928       1.9607     0.024956
6342         1   53382901   53527289    274       8  874      0.86267      0.19416
127435       1   53517724   53561174    103      11  813      0.46845      0.31973
6512         1   53542855   53618304    307      27  789      0.44066      0.32973
1376         1   53652101   53689869     37       4  916     -0.77358      0.78041
54987        1   53669771   53696289     32       4  930     -0.85726      0.80435
4116         1   53682564   53714282     32       3  928     -0.54096      0.70573
7804         1   53698036   53803821    134      15  878      0.15935       0.4367
63948        1   53915072   53943158     50       4  925       2.2405     0.012528
148979       1   53961904   54213748    463      25  879      0.86215       0.1943
55706        1   54221133   54314225    114       7  753     -0.81161      0.79149
54432        1   54307392   54365487    171      12  810        1.514     0.065014
1733         1   54349860   54386763    122      12  851       1.0263      0.15236
51668        1   54377234   54421975     53       2  922      0.48952      0.31224
115353       1   54401999   54443841     29       3  909      0.56637      0.28557
388633       1   54462971   54493859     72       3  911      0.10892      0.45663
9528         1   54487346   54529135     28       5  834        1.432     0.076067
127428       1   54509274   54575416     41       6  775       1.0747      0.14125
200008       1   54594668   54628679     78      11  891     -0.39025      0.65182
606495       1   54628009   54675746     74      17  790      0.76739      0.22143
51253        1   54655840   54701407     91      14  871    -0.055037      0.52195
23648        1   54681104   54882068    352      45  815     -0.17838      0.57079
26027        1   54997930   55110417    193      27  813      0.53314      0.29697
338094       1   55064850   55099200     60       8  829      0.74762      0.22734
374977       1   55097427   55185939    229      32  751     -0.73635      0.76924
7268         1   55171495   55218330    198       6  473      -1.0668      0.85698
25973        1   55212571   55240226     72       9  674     0.053569      0.47864
55001        1   55236752   55276941     87      12  586      -1.8396      0.96709
163747       1   55261736   55317937    210      10  885      -1.8277       0.9662
1718         1   55305300   55362921    172      11  889     -0.16482      0.56546
199964       1   55436271   55467966     82       4  858     -0.24662       0.5974
7809         1   55454617   55484465     73       7  837      0.37406      0.35418
255738       1   55495149   55540526    123      22  713      0.15001      0.44038
23358        1   55522032   55691039    181       7  856      -0.4878      0.68715
8613         1   56950419   57055257    204      26  855     -0.35354      0.63816
5563         1   57100990   57191008    171       7  914     -0.21379      0.58465
199920       1   57174477   57295369    238      36  781      0.93425      0.17509
731          1   57310443   57393894    218      22  747     0.028168      0.48876
732          1   57384883   57443213    171      22  745      0.79794      0.21245
1600         1   57450453   58726211   2670     155  893       1.0729      0.14166
115209       1   58871052   59022469    480      35  870       -1.135      0.87182
4070         1   59031095   59053166     95       7  919      -1.0657      0.85672
114803       1   59110411   59175747    237      12  922     0.063328      0.47475
3725         1   59236463   59259785     23       4  806     -0.56466      0.71385
55277        1   59752625   60238402    709      41  855      0.27023      0.39349
51361        1   60270458   60352050     77       6  909      0.65767      0.25537
1573         1   60348980   60402445     69       7  933     -0.51598      0.69707
127795       1   60446066   60549442    184      28  907      0.20806      0.41759
4774         1   61532946   61938460    618      69  805      0.89763      0.18469
83941        1   62136718   62201095    107       8  879       1.3105     0.095012
10207        1   62198149   62639592    899      59  857        1.928      0.02693
54596        1   62650474   62688000    162      22  839       1.0684      0.14268
163782       1   62691837   62795083    331      21  866     -0.33001       0.6293
7398         1   62891975   62927475     53       3  822     -0.76109       0.7767
85440        1   62910397   63164039    264       4  901     -0.88088      0.81081
27329        1   63053158   63081976     15       2  894     -0.84811      0.80181
84938        1   63239777   63340941    180       8  923     -0.36211      0.64136
27022        1   63778730   63800797     33      10  677      0.66319      0.25361
29929        1   63823261   63914233    158      14  895      -1.3947      0.91845
23421        1   63896441   63998944    194      10  926      -1.4892      0.93179
84455        1   63979013   64061041    159      10  906      -1.4955      0.93261
5236         1   64048947   64135916    201      28  794      0.19158      0.42404
4919         1   64229690   64657181    800      57  877     -0.42881      0.66597
148581       1   64659135   64742969    198      17  911       0.5608      0.28747
57685        1   64926476   65168741    340      43  855     -0.31598      0.62399
55225        1   65200778   65308915    147      14  902      0.32036      0.37435
3716         1   65288906   65442593    293      19  898    -0.059407      0.52369
205          1   65603232   65707828    171      14  899      0.25755      0.39838
9829         1   65710133   65891552    359      20  893      0.15099      0.43999
54741        1   65876131   66117242    538      18  915       -1.168      0.87859
3953         1   65876335   66113176    531      17  915      -1.1419      0.87326
5142         1   66248193   66850262   1024      53  872       1.2971     0.097304
84251        1   66989066   67220768    730      23  926      0.57555      0.28246
200132       1   67207978   67254730    112      11  905     -0.50336      0.69264
10022        1   67253424   67276942     60       9  892     -0.19028      0.57545
79819        1   67268568   67400907    199      23  859     -0.49226      0.68873
57708        1   67380578   67464302    140       8  738      -1.3449      0.91067
23169        1   67455015   67530080    170      13  826      -1.4062      0.92017
400757       1   67547859   67610654    209      16  755     -0.60689      0.72804
149233       1   67594590   67735662    294      21  878    -0.070562      0.52813
3595         1   67763047   67872583    242      18  758      0.23983      0.40523
26135        1   67863493   67906123     32       5  904     -0.22235      0.58798
1647         1   68140860   68164021     67       9  923      0.56607      0.28567
55970        1   68157149   68309436    288      21  925      0.98612      0.16204
9077         1   68501645   68527314      2       1  729       1.1551      0.12402
79971        1   68554142   68708284    383      53  885     -0.87216      0.80844
6121         1   68884507   68925642     98      12  896     -0.18388      0.57295
55635        1   68929835   68972799     80       9  905      0.57789      0.28167
57554        1   70023230   70599171   1281      47  877     -0.28943      0.61387
55631        1   70600485   70681361     86       7  873      -1.3243      0.90731
9295         1   70661365   70727703     60       5  902      -1.2837      0.90037
81573        1   70714685   70830471    137      14  865     -0.43474      0.66812
11147        1   70810493   70843706     43       7  930     -0.53362       0.7032
1491         1   70866901   70915534     92      16  885     -0.26425      0.60421
5733         1   71308036   71523497    505      31  908    -0.026727      0.51066
9406         1   71518974   71556972     67      10  925      -1.5468      0.93905
257194       1   71858625   72758533   1239      55  898       -1.503      0.93358
127255       1   74481699   74673871    251      10  926      0.94855      0.17142
8790         1   74653896   74684533     71       4  932      0.33097      0.37033
100526835    1   74653896   75020116    463      33  841     -0.85539      0.80383
51086        1   74691071   75020116    386      29  822      -1.1236       0.8694
127254       1   75023795   75149422    141      12  908     -0.99813      0.84089
1429         1   75161170   75209092     94      12  824     -0.33942      0.63285
127253       1   75188836   75242361    120      11  861     -0.61616       0.7311
431707       1   75584119   75637218     72      11  776       0.7215       0.2353
204962       1   75657816   76091698    917      31  832     -0.25406      0.60027
34           1   76180043   76239355    146       8  925      0.92811      0.17667
5876         1   76241879   76270775     52       7  920      0.84091       0.2002
4438         1   76252556   76389581    343      15  915      0.66015      0.25458
127247       1   76374558   76408116     81       8  919      0.56135      0.28728
256435       1   76530389   77110311   1300     100  883      -1.3501      0.91152
81849        1   77323126   77543223    348      19  843     -0.32339       0.6268
10026        1   77544666   77695132    274      13  899      0.87168      0.19169
26289        1   77737662   78035654    805      48  902      0.61152      0.27043
26009        1   78018160   78159119    120       6  913      0.53045       0.2979
23032        1   78151672   78235564     57       6  885      0.73047      0.23255
374986       1   78235309   78355225     82      13  834      0.65928      0.25486
91624        1   78344200   78422009     58       6  881       1.1867      0.11768
8880         1   78399740   78454839     56       5  911         1.45     0.073531
11080        1   78434847   78493648     64       8  871       1.2734      0.10144
54810        1   78500646   78614129    202      12  926      -0.3867      0.65051
5737         1   78946728   79016386    124      10  895     -0.14297      0.55684
10964        1   79076067   79121830     37       6  801     -0.50119      0.69188
10561        1   79105477   79139763     57       8  849     -0.52096       0.6988
64123        1   79345449   79482495    424      21  883      0.66409      0.25332
23266        1   82256082   82468107    428      30  893     -0.48838      0.68736
79739        1   84325057   84474850    171       6  877      0.20374      0.41928
5567         1   84533745   84714181    209      14  860      0.59547      0.27576
148418       1   84754049   84826481     48       5  872     -0.27936      0.61002
58511        1   84854215   84890691     96       8  919     -0.54091      0.70571
80135        1   84934920   84974033    100       9  916       2.1309      0.01655
2787         1   84954006   84982262     66       8  908       2.1278     0.016678
100505741    1   84961902   85032150    120      10  852       2.1556     0.015556
1486         1   85008804   85058039     62       5  904        1.461     0.072002
117178       1   85099390   85166440    146      15  886       2.4445    0.0072524
23566        1   85269086   85368896    245      38  768       2.3667    0.0089737
255231       1   85381266   85472796    262      17  883       -1.248      0.89398
55283        1   85473765   85524585     72       9  895      -1.2368      0.89192
126820       1   85517993   85608821    248      28  891     -0.63969      0.73881
84144        1   85613356   85677292    142      12  901     -0.46226      0.67805
148423       1   85705636   85735355     67      12  879     -0.51273      0.69593
8915         1   85721459   85752604     83      14  883      -1.3079      0.90455
23576        1   85774168   86054046    540      38  891       -1.543      0.93858
3491         1   86036444   86059650     41      10  880     -0.92191      0.82171
54680        1   86105106   86184116    150      12  809     -0.70587      0.75987
255631       1   86184916   86632121   1240      44  899     -0.58298      0.72005
57489        1   86802507   86872025    128       8  893     -0.45711       0.6762
9635         1   86879769   86932241    213      19  762      -0.5622      0.71301
1179         1   86924526   86975977    127      23  844      0.50969      0.30513
22802        1   87002759   87056437     83      12  895      0.18028      0.42846
51100        1   87160253   87223867     81      10  832     -0.35793       0.6398
9403         1   87318128   87390107    119       5  914      0.29306      0.38474
9653         1   87370335   87585681    322       7  912     0.068796      0.47258
101927844    1   87668352   87727014    170      16  896      -0.9709       0.8342
8543         1   87784151   87824606     35       5  799      0.51126      0.30458
5586         1   89139876   89311938     83       3  875     -0.75756      0.77564
2959         1   89308321   89367301     60       6  648     -0.50494       0.6932
56267        1   89391456   89468643    104       8  909     -0.98441      0.83754
494115       1   89435139   89468643     44       7  876     -0.68706      0.75398
2635         1   89462360   89498556     59       6  884    0.0015902      0.49937
2633         1   89507987   89541043     69       6  922      0.63604      0.26237
2634         1   89561815   89601842     73       3  932     0.070576      0.47187
388646       1   89587434   89651723     66       4  917      -0.1394      0.55543
115361       1   89636831   89674633     44       4  910     -0.25929      0.60229
115362       1   89714633   89748544     36       5  812       -0.344      0.63458
163351       1   89819436   89863719    102      11  923     -0.45966      0.67712
23507        1   89979933   90073420    181      12  888      0.70376      0.24079
84230        1   90088644   90195094    148       8  878     -0.57831      0.71847
55144        1   90276573   90411991    121      21  802      0.57896      0.28131
284695       1   90450678   90504101     30       4  761      0.38797      0.34902
343472       1   91167579   91192794     36      10  837     -0.28524      0.61227
84146        1   91370855   91497812    144       7  912      0.16432      0.43474
164045       1   91716323   91880426    274      14  878     -0.81716      0.79308
8317         1   91956338   92001321     66       7  905      0.34646       0.3645
7049         1   92135900   92381559    631      50  889      0.33691      0.36809
676          1   92404928   92489985    146       9  844       0.5696      0.28448
253152       1   92485533   92539093     70       9  841     -0.46234      0.67808
646817       1   92530093   92550968      5       3  598     -0.39633      0.65407
284697       1   92535862   92623397     88       3  911      -1.0027      0.84199
23285        1   92622609   92660280     33       3  909     -0.79947      0.78799
388649       1   92673573   92721367     43       4  930     -0.63538      0.73741
11146        1   92701955   92774566     58       4  931     -0.66088      0.74566
79871        1   92754522   92863732     86       7  927     -0.73308      0.76825
2672         1   92930318   92962433     41       5  915      -0.9632      0.83228
7813         1   92964253   93267961    554       8  922      -1.1823      0.88147
6125         1   93287594   93317481     35       3  929      -0.4588      0.67681
388650       1   93288286   93437079    183       6  924      0.21432      0.41515
22823        1   93534792   93614638     97       8  894       1.4178      0.07812
50999        1   93605299   93656246     70       6  912      0.29208      0.38511
343099       1   93636038   93754769    204      10  925      0.01845      0.49264
1810         1   93801478   93838149     57       5  925     -0.42543      0.66474
54874        1   93903688   94030218     80       8  903       1.5824      0.05678
8412         1   94017343   94322706    655      19  901     0.060786      0.47576
30836        1   94325014   94355474     80       7  919      0.59481      0.27599
2730         1   94342590   94385154     81       8  924     -0.44273      0.67102
24           1   94448393   94596705    386      50  877    -0.066932      0.52668
9411         1   94624463   94723251    105      13  846      0.02036      0.49188
5825         1   94873933   94994219    101       7  827      -1.0242      0.84712
2152         1   94984732   95017413     25       4  830   -0.0097004      0.50387
126969       1   95275898   95370803    257      31  853      0.34252      0.36598
1266         1   95352507   95402735    109      19  869      0.36051      0.35923
199857       1   95438279   95548512    199      19  924     -0.26735       0.6054
148534       1   95572894   95673163    213      22  857      -1.0279      0.84799
100527978    1   95573479   95720511    318      19  879      -1.1646       0.8779
25950        1   95689711   95722781     70      10  932      -1.4466        0.926
58155        1   97177161   97290605    188      11  884      0.70272      0.24111
1806         1   97533299   98396615   1397      70  902      0.97468      0.16486
51375        1   99117236   99236056    269      11  923      0.36648        0.357
163404       1   99345801   99480449    359      29  884      0.17267      0.43146
9890         1   99719848   99785140     83      10  867     -0.41236      0.65996
54873        1  100101431  100170097     85      11  856     -0.11857      0.54719
391059       1  100164206  100242186    200       5  912      -1.0863      0.86133
178          1  100305633  100399579    180      11  914     -0.13753      0.55469
23443        1  100425345  100502535     56       5  882     -0.51603      0.69708
64645        1  100493670  100558933     41       4  922     -0.28693      0.61292
163786       1  100539100  100608518     45       4  906     -0.42539      0.66472
54482        1  100588669  100626054     23       3  903     -0.63367      0.73685
127495       1  100604004  100653829     31       3  863      -0.9402      0.82644
1629         1  100642478  100725409    106       5  899      -1.0988      0.86408
8634         1  100721714  100768325     84       3  888     -0.61949       0.7322
8556         1  100800598  100995833    182      10  880     -0.36764      0.64343
54112        1  100993728  101017583     51       6  920      -1.1316      0.87109
7412         1  101175196  101214601     39      11  917     -0.57935      0.71882
2135         1  101327928  101371548     35       7  884    -0.082666      0.53294
148867       1  101351632  101562821    219      12  912     -0.22193      0.58781
51611        1  101445179  101501365     54       5  933    -0.027017      0.51078
1901         1  101692305  101717076     34       9  753      0.55896      0.28809
118427       1  102258126  102472790    479      38  855      -1.1331      0.87141
1301         1  103332023  103584052    789      26  845     -0.56355      0.71347
55599        1  104058323  104107861     41       6  916      -0.2993      0.61764
280          1  104085894  104132156     30       6  895     -0.52991      0.70191
279          1  104149999  104178400      7       3  609     -0.94654      0.82806
278          1  104277833  104311312     13       4  898      0.15457      0.43858
55170        1  107589267  107611916     25       3  932       2.3279      0.00996
22854        1  107672540  108034477    529      50  813      -0.4244      0.66436
10451        1  108103782  108517545    973      61  878     -0.61142      0.72954
29957        1  108667344  108752980    220      19  900      -1.1903      0.88304
148545       1  108755902  108796720     23       3  846     -0.63536       0.7374
653149       1  108982887  109023639     26       2  889        1.285      0.09939
284611       1  109092653  109191949    127       4  896     -0.39807      0.65471
113802       1  109180910  109214148     30       2  843      0.26941      0.39381
55119        1  109224932  109254425      7       3  386      0.33188      0.36999
163479       1  109245556  109295371     78      13  776      -1.1126      0.86707
6814         1  109279285  109362148    224       9  858     -0.50297      0.69251
254268       1  109348520  109410864    232      23  850     -0.89376      0.81428
29899        1  109407972  109483044    118       9  909       -1.209      0.88667
23155        1  109462130  109516121    130      16  881      -0.5183      0.69787
22911        1  109502835  109594860    156      11  862      -1.1769      0.88039
6884         1  109596998  109628624     48       7  442     -0.76021      0.77644
56900        1  109623403  109649554      9       3  385     -0.19123      0.57583
127003       1  109638573  109666484     20       4  577     -0.71481      0.76264
57535        1  109646585  109759403    280      24  818      0.98256      0.16291
6301         1  109746515  109790804     71      11  827       2.3381    0.0096906
1952         1  109782641  109828378     89      13  825       0.7882      0.21529
84722        1  109812176  109835790     49      10  783      0.42599      0.33506
343263       1  109824987  109859663     46       8  728        2.026      0.02138
6272         1  109842187  109950563    106       4  917       2.1857     0.014419
5686         1  109931653  109979108     49       3  921       2.0531     0.020034
284612       1  109999100  110034764     62       3  913        2.062     0.019604
127002       1  110016533  110045426     30       4  907       2.0185     0.021771
284613       1  110026658  110053063     35       6  799       1.5794      0.05712
57463        1  110039446  110062336     49       7  825       0.3467      0.36441
83873        1  110072494  110098487     17       5  868      -1.5068      0.93406
2773         1  110081186  110148465     61       6  926      -1.7888      0.96317
2780         1  110135889  110165705     39       7  898      -1.1887      0.88272
271          1  110152435  110184677     44       8  889     -0.97447      0.83509
2948         1  110188698  110218123     48       6  782      -1.1334      0.87148
2946         1  110200644  110236619     27       5  671     -0.68149      0.75222
2944         1  110220418  110250828     11       3  601      -0.8095      0.79089
2949         1  110244406  110270890     55       9  782     -0.84283      0.80034
2947         1  110266554  110293660     42       7  917      -1.0541      0.85407
79574        1  110282702  110316644     59       9  834      -1.0015      0.84171
1435         1  110443233  110483616     73      13  828     -0.46111      0.67764
10768        1  110517387  110576364     20       4  878     0.089411      0.46438
85369        1  110564199  110607263     26       4  907       1.2347      0.10846
257          1  110592997  110623322     40       4  776       1.5035     0.066359
164153       1  110645062  110666569     70      10  877      0.75259      0.22585
388662       1  110683132  110754824    112      10  824      0.19263      0.42363
3749         1  110743336  110786674     57      12  500      -1.0088      0.84347
64783        1  110871945  110899303     44       6  863     -0.81878      0.79354
9122         1  110895473  110943704     84      10  887     -0.78903      0.78495
10542        1  110933875  110960546     58       7  912      0.12528      0.45015
84432        1  110983788  111009976     60      13  872      -1.0166      0.84533
3744         1  111049839  111071797     52      11  861     -0.80051      0.78829
3737         1  111126202  111184096    115      13  869     -0.14385      0.55719
3738         1  111186182  111227655     82      10  901     0.086856      0.46539
963          1  111403821  111452558    144      13  922      -0.7521      0.77401
55791        1  111479812  111516825     53       5  921     -0.60737       0.7282
128338       1  111649954  111692838     69       6  930     -0.95782      0.83092
10390        1  111672249  111737724     75      10  883      -1.0198      0.84609
79961        1  111718591  111757160     69      17  774      -0.9221      0.82176
1117         1  111760281  111796062    139      12  930      0.12966      0.44842
27159        1  111823474  111873188    275      19  909      0.46868      0.31965
128344       1  111857285  111905639    202      20  913      0.44029      0.32986
5016         1  111946937  111980399     91       8  805     -0.32489      0.62737
79084        1  111972512  112001915     48       5  885      0.37922      0.35226
515          1  111981467  112014540     44       4  880      0.44088      0.32965
128346       1  112006474  112031134     46      11  829    -0.021283      0.50849
140          1  112015970  112116602    219      33  834      0.19255      0.42365
