GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
285440       4  187062565  187184617    638      47  683       1.1743      0.12014
3818         4  187098502  187229625    617      51  683       1.0607      0.14442
2160         4  187137099  187260835    498      64  683      0.80698      0.20984
4543         4  187404809  187526537    532      70  683     -0.14387       0.5572
2195         4  187458937  187697876    939     111  683      -1.6836      0.95387
132625       4  188866925  188976199    557      77  683      0.36277      0.35839
205860       4  188962427  189080416    915      68  683       1.2001      0.11504
339976       4  189010598  189118649    811      59  683       1.0485       0.1472
2483         4  190811974  190934360    270       5  683     -0.38598      0.65024
448831       4  190895522  190998412    107       4  683   -0.0095318       0.5038
153478       5      90373     240087    800      28  683      0.81231      0.20831
389257       5     141626     245468    667      27  683       1.1236      0.13058
133957       5     154875     268333    782      24  683       1.2634      0.10323
6389         5     168338     306815    950      28  683       1.4314     0.076156
10016        5     221736     365089    893      27  683       1.5963     0.055206
57491        5     254291     488406   1250      66  683       1.4985     0.067001
11336        5     393305     517414    795      53  683     -0.96767       0.8334
6550         5     423298     574549    912      60  683      -1.6197      0.94735
55722        5     562405     705807    768      40  683     -0.40792      0.65833
11076        5     609977     743510    706      50  683     -0.29564      0.61625
653082       5     660470     834857    898      59  683     -0.81051      0.79118
79844        5     745720     909088    819      40  683       -1.165      0.87798
65980        5     813850     942939    653      29  683     -0.77178      0.77988
9319         5     842764     968164    634      21  683     -0.53067      0.70217
85409        5     958941    1088927    673      60  683     -0.91904      0.82096
10723        5    1000489    1162172    889      86  683     -0.51844      0.69792
101928793    5    1031871    1133698    559      64  683     -0.29958      0.61775
340024       5    1151710    1275232    577      74  683      -2.0529      0.97996
348932       5    1175470    1296304    549      81  683      -2.5149      0.99405
7015         5    1203282    1345178    635      92  683      -2.1859      0.98559
81037        5    1267869    1395180    581      75  683       -1.271      0.89813
6531         5    1342905    1495543    706     100  683      -1.0623      0.85595
79888        5    1411542    1575644    781     101  683       -1.569      0.94168
64979        5    1748499    1849956    562      48  683      -1.3822      0.91655
4726         5    1751496    1866165    669      61  683      -1.8267      0.96612
50805        5    1827541    1937293    649      77  683      -1.3454      0.91075
153572       5    2696279    2801769    518      52  683       -1.274      0.89867
153571       5    2702058    2805511    501      57  683      -1.1013      0.86462
79192        5    3546168    3651517    661      46  683       1.1378       0.1276
170690       5    5090443    5370412   1279     147  683     -0.38423      0.64959
23379        5    5372786    5540347    640      52  683      0.67214      0.25075
84246        5    6322039    6428639    365      40  683      0.36393      0.35796
134111       5    6387460    6546834    728      87  683      -1.6826      0.95377
54888        5    6549352    6683473    761      59  683      0.46976      0.31926
6715         5    6583500    6719675    630      55  683      0.10997      0.45622
11044        5    6664076    6807161    704      62  683     -0.44971      0.67354
108          5    7346343    7880194   1829     132  683      0.64065      0.26087
134121       5    7780491    7901603    546      65  683      0.66854      0.25189
4552         5    7801299    7951237    740      65  683      0.40428        0.343
79072        5    7809272    7919150    546      51  683      0.30117      0.38164
9037         5    8985138    9596233   2368     189  683     -0.23762      0.59391
50834        5    9579109    9680463    355      60  683      0.24163      0.40453
134145       5   10175619   10300145    503      38  683     -0.29004      0.61411
22948        5   10200041   10316501    533      47  683     -0.39696       0.6543
134147       5   10227707   10358168    548      49  683      0.57099        0.284
10299        5   10303751   10490500    376      29  683       1.7947     0.036349
83853        5   10391974   10515138    287      32  683       1.0574      0.14516
651746       5   10514435   10707928    698      81  683    -0.091406      0.53642
1611         5   10629342   10811387    733      50  683       0.8785      0.18984
1501         5   10921952   11954155   3755     269  683      -1.2037      0.88565
1767         5   13640437   14061841   1894     109  683       0.3333      0.36946
7204         5   14093817   14560313   1387      78  683     -0.21845      0.58646
54491        5   14531891   14666289    388      51  683      0.71232      0.23813
90268        5   14614783   14749842    351      33  683      0.86914      0.19239
56172        5   14654909   14921887    804      82  683     0.081664      0.46746
23194        5   15450305   15989905   1514      81  683     -0.96115      0.83176
441061       5   16017474   16229897    611      64  683      -2.5244      0.99421
90441        5   16401628   16515894    421      42  683      0.99049      0.16097
54463        5   16422922   16667167    965      82  683     -0.17143      0.56806
4651         5   16612016   16986385   1732     170  683     -0.93684      0.82558
10409        5   17166932   17326954    571      78  683      0.22136      0.41241
1016         5   19423140   20625972   4444     174  683      -1.0576      0.85488
100506217    5   21431416   21535033    298      30  683      0.21248      0.41587
1010         5   21700870   22903731   4060     153  683     0.049721      0.48017
56979        5   23457724   23578706    303      44  683     -0.45954      0.67708
1008         5   24437209   24695085   1027      70  683      -1.0515      0.85348
1007         5   26830709   27088689    920      55  683     0.050809      0.47974
1004         5   31143762   31379253    862      73  683     -0.59891      0.72538
29102        5   31350601   31582282    940      79  683      -1.2473      0.89386
55322        5   31482373   31605165    490      57  683     -0.98853      0.83855
23037        5   31589345   32161038   2493     275  683      -0.5847      0.72063
64083        5   32074817   32224425    424      46  683     -0.47486      0.68256
54545        5   32177111   32363114    592      37  683      0.41396      0.33945
51663        5   32304456   32494844    703      51  683       1.3459      0.08917
10923        5   32535605   32654185    390      46  683      0.70761      0.23959
4883         5   32660284   32841830    631      69  683     -0.68848      0.75442
6897         5   33390802   33518196    397      40  683     -0.35339       0.6381
81792        5   33473640   33942319   1660     114  683       1.4074      0.07965
51289        5   33886491   33989023    303      37  683       1.1217      0.13099
51151        5   33894721   34034780    431      55  683      0.93783      0.17417
23600        5   33937091   34058220    341      43  683       1.1784      0.11933
114899       5   33967963   34093371    330      33  683    -0.018277      0.50729
26064        5   34606342   34882717   1236     109  683     -0.31043      0.62188
153657       5   34789269   34949567    534      58  683      0.38668       0.3495
5810         5   34855365   34965780    318      36  683      -0.1824      0.57236
55299        5   34865820   34975787    284      31  683    -0.015474      0.50617
134218       5   34879698   35009069    394      40  683      0.29676      0.38332
64902        5   34948206   35098293    531      61  683     -0.28767       0.6132
5618         5   34998861   35280823   1075      82  683     -0.94034      0.82648
79925        5   35567900   35864713   1149      66  683      0.20838      0.41746
3575         5   35806977   35929705    514      29  683     -0.35935      0.64033
133690       5   35854397   35988881    505      35  683      -0.1012       0.5403
133688       5   35903191   36116639    719      63  683     0.049962      0.48008
167127       5   35985119   36117023    407      44  683      0.42374      0.33588
92255        5   36053414   36202015    388      43  683      0.64618      0.25908
6502         5   36102091   36234143    330      41  683     -0.52508      0.70024
133686       5   36142694   36292258    478      38  683     -0.93669      0.82554
202151       5   36197950   36352011    505      34  683     -0.26178      0.60325
6507         5   36556457   36738436    629      91  683     -0.99544      0.84024
25836        5   36826861   37115926    550      41  683      -1.8788      0.96986
65250        5   37029423   37299530    550      39  683     -0.56572      0.71421
9631         5   37241735   37421228    517      26  683      -1.0547      0.85422
55100        5   37329391   37802774   1632      42  683     -0.49489      0.68966
2668         5   37762779   37889782    570      45  683     0.012653      0.49495
100861519    5   37790540   37925901    629      74  683    -0.057527      0.52294
133584       5   38208511   38515582    874      72  683     -0.89403      0.81435
3977         5   38425065   38645507    424      42  683     -0.21347      0.58452
9180         5   38795960   38985743    665      63  683       1.0324      0.15093
253260       5   38888022   39124505    668      38  683      -0.8196      0.79378
2533         5   39055354   39320759    835      64  683     -0.99512      0.84016
735          5   39234377   39414655    666      52  683      -1.4997      0.93315
1601         5   39321776   39475335    615      62  683      -1.6469      0.95022
5734         5   40630032   40746962    389      22  683     -0.77407      0.78056
23548        5   40661678   40806072    417      29  683     -0.87585      0.80944
5562         5   40709481   40848297    376      37  683      -1.1629      0.87756
6167         5   40781430   40885387    341      39  683      -1.8586      0.96846
84674        5   40791410   40905456    422      41  683      -1.6225      0.94765
730          5   40859599   41033041    875      57  683     -0.48026      0.68448
133558       5   40948122   41121444    828      57  683     0.080437      0.46794
729          5   41092248   41311588    766      52  683      0.64135      0.26065
345557       5   41257048   41560730    982      78  683      -1.2237      0.88947
5019         5   41680167   41920791    592      30  683      0.80194      0.21129
285636       5   41854423   41971738    284      31  683       1.0907      0.13769
26272        5   41875352   41991672    277      25  683       1.2642      0.10307
2690         5   42373577   42771980   1172      56  683       1.2307      0.10921
100129792    5   42706920   42852539    530      20  683       1.9968     0.022925
6414         5   42749982   42862024    385      22  683       1.9211     0.027363
389289       5   42989182   43090447    307      25  683      0.14022      0.44425
7690         5   43070985   43226351    619      39  683      -1.7223      0.95749
167359       5   43142170   43330952    748      58  683       -1.177      0.88039
3157         5   43237572   43363614    478      36  683      -0.1639       0.5651
56477        5   43326747   43462488    563      35  683      0.06985      0.47216
64417        5   43394354   43534171    515      31  683      0.63329      0.26327
375444       5   43436803   43565273    432      26  683      0.91047      0.18129
10605        5   43476369   43607521    388      26  683        0.696      0.24322
23530        5   43552791   43755668    626      28  683     -0.37823      0.64737
2255         5   44255004   44439808    507      37  683      0.15217      0.43953
10884        5   44759027   44865616    246      17  683       1.6244      0.05214
348980       5   45205052   45746220   1095      57  683     -0.68131      0.75216
133418       5   49642026   49787234    570      22  683      -1.5598      0.94059
79668        5   49911733   50192356    780      44  683      -1.3637      0.91367
3670         5   50628958   50740564    298      27  683     -0.95174      0.82938
53918        5   52033774   52148451    504      35  683     -0.58246      0.71987
3672         5   52034136   52299485   1134      93  683      0.25921      0.39774
3673         5   52235156   52440609    935      48  683     -0.98869      0.83859
4338         5   52341509   52455602    543      32  683      -1.3865       0.9172
10468        5   52726183   52832964    428      50  683     -0.36315      0.64175
4724         5   52806464   53029171    872      35  683     -0.65987      0.74533
54622        5   53130578   53656403   2137     127  683      -2.2263        0.987
8988         5   53701431   53802214    660      54  683      -0.2431      0.59604
112574       5   53763589   53892416    701      41  683     -0.45788      0.67648
11082        5   54223695   54331414    502      57  683       -0.284      0.61179
3003         5   54270107   54379960    355      45  683      0.51854      0.30204
3001         5   54348474   54456080    267      19  683       0.6255      0.26582
166979       5   54358799   54519005    462      27  683       1.4244     0.077164
493869       5   54405984   54513129    315      20  683       1.3263     0.092372
345643       5   54465425   54573143    345      25  683       1.8875     0.029546
10309        5   54476980   54579508    327      26  683       1.9514     0.025505
54505        5   54502073   54653521    377      24  683       1.6336      0.05117
23517        5   54553576   54771409    552      20  683       1.5549      0.05998
8611         5   54670670   54880906    608      26  683        1.372     0.085038
153129       5   54871673   55058163   1013      30  683       2.7841    0.0026836
54514        5   54983845   55162975    675      40  683       2.3751    0.0087732
133396       5   55097207   55268682    524      56  683       1.6558     0.048878
3572         5   55180923   55340821    488      57  683      0.59258      0.27673
79722        5   55345507   55579186    893      86  683      0.45922      0.32304
101928448    5   55759692   55880983    641      77  683      -1.6937      0.95484
4214         5   56060900   56241979    547      25  683     -0.45987       0.6772
133383       5   56155087   56271359    390      27  683      -0.6254      0.73415
166968       5   56165429   56297957    457      38  683     -0.72083      0.76449
65056        5   56419676   56610506    463      37  683       0.4386      0.33048
345651       5   56725843   56828636    444      45  683      0.53454      0.29648
10769        5   57699809   57805966    502      42  683      0.41768      0.33809
202309       5   57737262   57842185    444      34  683      0.61004      0.27092
115827       5   57827950   58205221   1426     111  683      -1.9616       0.9751
5144         5   58214865   59833925   5213     210  683      -1.7769      0.96221
55789        5   59842739   60045993    611      32  683   -0.0032934      0.50131
79993        5   59997616   60190101    669      41  683     -0.15622      0.56207
1161         5   60119659   60290905    553      31  683      -0.1808      0.57174
91942        5   60190956   60498864    881      30  683     -0.30277      0.61897
643155       5   60403536   60508302    293      27  683     -0.33446      0.63098
57688        5   60578100   60891999    730      62  683      -2.1773      0.98527
285668       5   60883636   61052362    635      72  683      0.37272      0.35468
3796         5   61551989   61733011    549      26  683      -0.5719       0.7163
27292        5   61634351   61749728    321      25  683     -0.70033      0.75814
51194        5   61649522   61974416    824      36  683     -0.67736      0.75091
100130733    5   61824562   61927275    252      28  683     -0.55487      0.71051
3350         5   63205875   63308119    249      43  683      -0.2086      0.58262
285671       5   63411671   63718704    761      35  683      -1.5802      0.94297
401190       5   63751774   63959285    665      69  683     -0.64578      0.74079
100132916    5   63936135   64064017    376      42  683      0.10598       0.4578
285672       5   63963975   64114496    431      41  683      0.71324      0.23785
10283        5   64014755   64364590    972      55  683      0.74605      0.22782
11174        5   64394563   64827704   1335      67  683     -0.48004       0.6844
64105        5   64763593   64908995    496      23  683      -2.0362      0.97913
23398        5   64809063   64933376    429      18  683      -1.8102      0.96487
373          5   64835507   64970187    466      21  683      -1.9454      0.97414
80006        5   64870558   65011954    427      24  683      -1.8767      0.96972
54557        5   64911755   65068648    494      33  683      -1.9299      0.97319
57486        5   64968023   65175111    684      52  683     -0.78003      0.78231
55914        5   65172382   65426851    567      40  683      -1.3971      0.91881
140890       5   65390046   65529444    328      31  683      -1.2384      0.89222
375449       5   65842176   66515426   2404     141  683      -2.6502      0.99598
4064         5   66427205   66542617    370      43  683      -1.5531      0.93981
5295         5   67461584   67647649    647      73  683     -0.29563      0.61624
64924        5   68339776   68476899    489      40  683     -0.28567      0.61243
891          5   68412837   68524072    331      26  683      -1.7314      0.95831
64946        5   68435375   68556184    353      18  683      -1.5345      0.93755
92259        5   68463573   68575985    340      17  683      -1.3896      0.91768
1022         5   68480622   68623257    416      21  683      -1.2305      0.89074
202243       5   68526519   68678623    400      24  683     -0.92136      0.82157
6880         5   68597551   68715840    256      16  683     -0.37571      0.64643
5884         5   68615124   68760628    311      21  683     -0.43664      0.66882
153562       5   68660939   68788701    270      22  683     -0.64324      0.73997
100506658    5   68738119   68903931    178      25  683      -1.4538      0.92701
728340       5   68806001   68938730     45       7  683     -0.84694      0.80149
728492       5   69271078   69388935      1       1  683      -1.0292       0.8483
6607         5   69295350   69423422      1       1  683      -1.0292       0.8483
101929599    5   70019919   70124639      1       1  683      -1.4684        0.929
8293         5   70146490   70264357      8       2  683      -1.9466      0.97421
6606         5   70170768   70298839      6       2  683      -2.1631      0.98473
4671         5   70214310   70370941     16       3  683      -2.0115      0.97786
2966         5   70280951   70413516     24       4  683      -2.1218      0.98307
55814        5   70701442   70913649    464      15  683     -0.52831      0.70136
64087        5   70833115   71004533    537      39  683      -1.1522      0.87538
9607         5   70964990   71066875    438      45  683      -1.7054      0.95594
4131         5   71353118   71555397    617      84  683    -0.055657      0.52219
23107        5   71465236   71666084    359      47  683     -0.40929      0.65884
79810        5   71566200   71706544    258      36  683     -0.44191      0.67072
167465       5   71688238   71853249    559      30  683      0.14777      0.44126
3842         5   72062418   72260215    431      29  683      -1.6031      0.94554
115548       5   72201808   72436349    490      33  683      -1.8382      0.96698
134285       5   72360286   72477765    372      38  683     -0.98863      0.83858
134288       5   72414080   72521073    329      34  683     -0.76564      0.77805
2297         5   72692083   72794352    259      21  683      0.88271       0.1887
689          5   72744250   72851448    386      34  683      0.42206      0.33649
57763        5   72798025   72911521    407      36  683      0.18525      0.42652
84135        5   72811568   72928984    416      35  683      0.12932      0.44855
64283        5   72871983   73287818   1501      96  683     -0.36585      0.64276
8507         5   73873231   73987249    321      46  683     -0.20601      0.58161
3074         5   73885547   74067113    519      62  683     0.087185      0.46526
84340        5   73967029   74113196    398      30  683      0.79297       0.2139
10412        5   74012816   74122737    234      20  683      0.46032      0.32264
26049        5   74023399   74213832    425      25  683      0.18384      0.42707
51301        5   74273246   74400743    446      36  683     -0.92238      0.82184
256006       5   74314122   74582703    880      33  683      -1.1948      0.88391
3156         5   74582159   74707926    347      29  683      -1.3874      0.91735
10087        5   74616928   74857806    504      28  683     -0.80848      0.79059
51426        5   74757657   74945646    379      27  683      -0.5173      0.69753
728780       5   74857301   75017671    494      33  683     -0.66257       0.7462
134359       5   74920023   75063313    518      32  683     -0.81179      0.79154
22987        5   75328997   75699764   1503     106  683      0.48711      0.31309
10788        5   75649131   76053957   1515     126  683       0.5477      0.29195
2151         5   75861307   75969259    552      38  683      0.83007      0.20325
2149         5   75961868   76081595    405      42  683       1.0052       0.1574
2150         5   76064833   76181140    388      43  683       3.3017   0.00048042
170591       5   76095826   76267056    570      58  683       2.6673    0.0038236
1393         5   76198680   76315299    418      54  683     -0.54854      0.70834
55109        5   76276210   76411059    449      54  683     -0.85923      0.80489
84327        5   76322532   76433030    372      52  683      -0.7491       0.7731
8622         5   76426082   76774081   1262      92  683     -0.76108       0.7767
55255        5   76677622   76838332    756      44  683      0.67154      0.25094
23440        5   76874537   76984522    361      54  683     -0.82544      0.79544
6902         5   76936995   77122185    721      30  683      -1.1716      0.87932
8546         5   77248150   77640579   1128      55  683       1.8131     0.034906
9522         5   77606339   77826562    726      31  683     -0.32155       0.6261
10184        5   77731038   77994648    739      50  683      0.17678      0.42984
411          5   78023032   78332357   1262      76  683       -0.397      0.65432
29958        5   78243387   78415497    709      48  683      0.13694      0.44554
23743        5   78315547   78435897    469      34  683     -0.41455      0.66076
635          5   78357604   78478113    399      36  683      -0.3975       0.6545
133746       5   78481925   78673038    508      31  683     -0.89209      0.81383
9456         5   78619647   78859659    732      55  683      0.85017      0.19761
167153       5   78858243   79032471    575      49  683      -0.2653      0.60461
202333       5   78935659   79146049    743     108  683       1.5145     0.064952
345778       5   79222539   79337088    296      30  683      0.11992      0.45227
7060         5   79281170   79429111    521      48  683     -0.98431      0.83752
256987       5   79357050   79601898   1131     106  683      0.28854      0.38647
84654        5   79565790   79667661    553      35  683       -0.456       0.6758
9765         5   79653386   79825498    582      33  683      -1.1141      0.86738
167555       5   79733800   79888382    488      57  683     -0.50498      0.69321
340120       5   79802574   79916304    469      58  683     -0.53601      0.70403
1719         5   79872045   80000800    704      29  683     -0.39894      0.65503
100462981    5   79895819   79996854    601      19  683     -0.41677      0.66158
4437         5   79900467   80222634   1263      40  683     -0.88169      0.81103
5924         5   80206491   80575981   1424     136  683     -0.60804      0.72842
1160         5   80478605   80612217    397      39  683      0.47782      0.31639
84240        5   80547402   80658966    354      43  683      0.20455      0.41896
134526       5   80575731   80739988    543      64  683     -0.64082      0.73918
23635        5   80663179   81097072   1274      72  683       -3.004      0.99867
83734        5   81217844   81601958    898      54  683    -0.054653      0.52179
6228         5   81519139   81624235    253      30  683     -0.74562      0.77205
92270        5   81551166   81664147    280      35  683     -0.41071      0.65936
153339       5   82298665   82423272    335      23  683     -0.51537      0.69685
7518         5   82323317   82699579   1006      41  683     -0.86364      0.80611
1462         5   82717493   82928122    788      70  683      0.79148      0.21433
1404         5   82884017   83066896    717      76  683     -0.75999      0.77637
10085        5   83186414   83730685   1466     126  683     -0.95889      0.83119
1350         5   85863784   85966583    187      40  683      -1.4549      0.92715
5921         5   86514070   86737743    448      44  683      0.55873      0.28817
902          5   86637310   86758850    204      40  683      0.51954      0.30169
153396       5   87435450   87614665    421      37  683     -0.15754      0.56259
4208         5   87964058   88249922    643      49  683     -0.78722      0.78442
1070         5   89639528   89755611    248      46  683     -0.29713      0.61682
153364       5   89704020   89820585    251      46  683      0.65339      0.25675
10622        5   89719876   89860474    351      42  683       0.2292      0.40935
116068       5   89761443   89875401    320      34  683     0.043085      0.48282
84059        5   89804617   90510254   2165     106  683       1.3642     0.086256
57561        5   90614541   90729149    241      35  683     -0.98476      0.83763
7025         5   92869043   92980319    165      25  683      0.10726      0.45729
83989        5   92903431   93497404   1045      38  683     -0.16753      0.56652
134187       5   93026015   93127309    196      28  683     -0.36239      0.64147
285600       5   93436556   94004309   1257     107  683     -0.50008      0.69149
84250        5   93903086   94083326    567      31  683     -0.32394      0.62701
79772        5   93988280   94670279   2147     149  683        1.298      0.09715
153643       5   94677048   94836145    626      52  683     -0.34725       0.6358
9652         5   94749599   94940709    599      41  683     -0.14323      0.55695
153642       5   94840825   94990806    396      52  683     -0.83065      0.79692
285601       5   94905980   95007284    277      44  683     -0.78144      0.78273
317671       5   94932471   95042849    353      45  683     -0.42879      0.66596
83890        5   94937885   95068885    428      53  683     -0.20064      0.57951
22836        5   94999181   95182071    598      73  683     -0.32719      0.62824
2745         5   95099553   95208577    376      49  683      -1.9281      0.97308
22936        5   95170802   95347775    534      38  683     0.094945      0.46218
5122         5   95676040   95818985    443      58  683     -0.37856      0.64749
831          5   95947741   96160387    911      69  683        1.998     0.022859
51752        5   96046514   96199848    747      41  683       2.2215     0.013159
64167        5   96161644   96305420    709      35  683      0.93273      0.17548
101929747    5   96219784   96321855    445      21  683      0.99974      0.15872
4012         5   96221346   96415115    770      28  683      0.94245      0.17298
167410       5   96377574   96528520    494      68  683      -0.3903      0.65184
55781        5   96446571   96569005    402      56  683      0.14586      0.44202
285704       5   98054999   98182198    348      37  683     -0.21455      0.58494
1105         5   98139689   98314522    472      35  683      0.31324      0.37705
100652833    5   98807964   98910170    423      26  683     -0.35165      0.63745
441098       5   99674925   99779362    267      24  683       0.5997      0.27435
345757       5   99821051   99972440    414      28  683      0.28051      0.38954
7903         5  100092639  100288989    579      22  683     -0.42238      0.66363
353189       5  101519690  101682253    713      46  683     -0.37485      0.64611
133482       5  101657492  101884720    943      32  683     0.053826      0.47854
5066         5  102151527  102416809    734      32  683     -0.51341      0.69617
54826        5  102371704  102505842    475      19  683     -0.17416      0.56913
23262        5  102405958  102589224    539      19  683     -0.41639      0.66144
90355        5  102544442  102664361    292      24  683     -0.83004      0.79674
83594        5  102834556  102948493    371      57  683      0.23404      0.40748
1946         5  106662590  107056596   1312     126  683     -0.26066      0.60282
64839        5  107144734  107768080   1876      68  683     -0.86046      0.80523
2241         5  108033523  108573373   2312      69  683      0.52613       0.2994
9867         5  108620410  108795675    810      39  683        1.058      0.14504
4124         5  108975156  109253429   1097      42  683     -0.29088      0.61443
642987       5  109705197  110112507   1184      36  683     -0.77341      0.78036
91137        5  110023837  110150857    381      31  683     -0.02785      0.51111
85480        5  110355778  110463722    329      46  683       -1.264      0.89688
134430       5  110377870  110516200    558      43  683     -0.83317      0.79763
814          5  110509947  110880584   1212      76  683     -0.07891      0.53145
134429       5  110781731  110898234    327      44  683       1.2925     0.098092
9315         5  111015000  111362628   1304      69  683     -0.39899      0.65505
64097        5  111428139  111805187   1540      71  683     -0.90997      0.81858
324          5  111993202  112231936    998      41  683      -1.8043      0.96441
6728         5  112146885  112278776    562      30  683       -1.739      0.95898
7905         5  112162081  112308339    681      39  683      -2.0082      0.97769
167227       5  112262399  112407892    632      46  683     -0.37052       0.6445
4163         5  112307796  112874527   2606      83  683      0.44553      0.32797
83942        5  112718251  112820728    504      26  683      0.23064       0.4088
64848        5  112799391  112980984    910      28  683       0.5893      0.27783
3781         5  113648016  113882197    815      66  683      -1.3374      0.90946
55521        5  114410459  114566243    529      63  683     -0.26081      0.60288
5229         5  114496527  114649123    437      51  683       1.5971     0.055122
153733       5  114552885  114682458    391      49  683       1.6182     0.052814
56929        5  114806605  114930591    353      40  683      0.08003      0.46811
353376       5  114864339  115002142    475      33  683      -1.1417      0.87321
100302736    5  114864339  115011876    556      30  683      -1.1086      0.86621
51014        5  114898905  115011876    464      28  683      -1.1204      0.86872
1036         5  115090430  115202405    388      63  683      -1.1359      0.87199
9140         5  115113893  115227548    370      49  683     -0.94909      0.82871
1176         5  115127303  115299778    601      64  683      -0.3987      0.65494
206338       5  115248151  115413303    994      80  683      0.89204      0.18618
644100       5  115337163  115444827    706      71  683      0.99455      0.15998
51397        5  115370727  115678978   2068      37  683      0.80336      0.21088
57556        5  115729251  115960551   1105     119  683    -0.058076      0.52316
285605       5  118122569  118374240    693      57  683      0.55624      0.28902
1657         5  118356839  118634822    711      79  683     -0.34166       0.6337
25816        5  118554418  118780294    909      79  683     -0.89329      0.81415
3295         5  118738138  118928030    717      43  683      0.43569      0.33153
340069       5  118915254  119021517    576      41  683      0.63098      0.26403
51334        5  119749973  120073009   1509      77  683     -0.99597      0.84037
94033        5  121137650  121238528    403      34  683      0.82338      0.20515
153443       5  121247656  121414295    444      21  683     -0.68641      0.75377
4015         5  121348890  121464206    274      29  683      -2.3891      0.99156
133923       5  121415215  121539266    272      44  683      -1.7688      0.96154
100505841    5  121445871  121568358    230      53  683      -1.5809      0.94304
9627         5  121597455  121849794    527      41  683       0.1223      0.45133
6643         5  122060691  122220234    618      31  683      0.85547      0.19614
28966        5  122131149  122397317   1073      35  683      0.89112      0.18643
5480         5  122309078  122422425    502      49  683       1.2365      0.10813
93166        5  122374841  122579960    927      77  683       1.0312      0.15122
153241       5  122630579  122809286    632      38  683     -0.23612      0.59333
1456         5  122797793  123002739    521      31  683     -0.54203       0.7061
57507        5  123922606  124134517    855      87  683     -0.25428      0.60036
65983        5  125645788  125879853    818     102  683       0.5075       0.3059
501          5  125827533  125981104    562      55  683     -0.39948      0.65523
51808        5  125886607  126012944    498      46  683    -0.080917      0.53225
389320       5  125917414  126021974    408      47  683    -0.058613      0.52337
4001         5  126062315  126222712    696      64  683     -0.12267      0.54881
115123       5  126153406  126416500    916      36  683     -0.20714      0.58205
401207       5  126328250  126459184    478      22  683     -0.37468      0.64605
84466        5  126515206  126846914   1308      43  683     -0.16993      0.56747
133619       5  126803301  126940781    495      32  683      -1.4745      0.92983
613212       5  126934713  127044322    423      40  683      -1.0096      0.84365
6558         5  127369483  127575380    452      34  683       -1.158      0.87656
2201         5  127543601  127923735   1309      51  683     -0.82986      0.79669
28965        5  128250951  128419335   1003      25  683      0.90361       0.1831
51015        5  128380442  128499721    471      38  683      0.42406      0.33576
171019       5  128746103  129124376   1167      49  683     -0.26042      0.60273
100127206    5  129033884  129150756    321      31  683     -0.99086      0.83912
337876       5  129190389  129572327    945      42  683      -1.3291      0.90808
3094         5  130444976  130551041    413      20  683     -0.78284      0.78314
90624        5  130456641  130591119    452      25  683     -0.80597      0.78987
56990        5  130549702  130780383    530      31  683     -0.65356       0.7433
51735        5  130709614  131020929    616      32  683     -0.58185      0.71967
96459        5  130927407  131182756    496      27  683     -0.66452      0.74682
728637       5  131092683  131331391    535      27  683     0.027305      0.48911
23305        5  131235666  131397761    388      33  683      0.66233      0.25388
3562         5  131346347  131448896    290      30  683      0.30286        0.381
1437         5  131359485  131461863    286      28  683     0.083837      0.46659
8974         5  131478299  131613556    423      40  683     -0.87723      0.80982
8572         5  131543351  131659147    387      36  683     -0.10661      0.54245
6583         5  131580145  131729899    528      24  683       0.3788      0.35242
6584         5  131655396  131781306    387      28  683      0.29605       0.3836
3659         5  131767301  131876465    356      31  683      -1.3643      0.91377
3567         5  131827136  131942555    215      34  683       -2.338      0.99031
10111        5  131842616  132030313    386      32  683      -1.6775      0.95328
3596         5  131943865  132046801    269      28  683      -1.3435      0.91045
3565         5  131959678  132068370    289      29  683      -1.0554      0.85438
11127        5  131978323  132123265    355      27  683     -0.35837      0.63997
645121       5  132033137  132139856    240      22  683      0.21371      0.41539
23176        5  132036509  132163976    291      27  683     0.074952      0.47013
134548       5  132099033  132202489    269      31  683      0.12455      0.45044
134549       5  132107833  132216655    287      30  683    -0.011806      0.50471
2661         5  132146877  132252238    288      25  683     -0.46191      0.67793
27089        5  132152319  132254536    282      24  683     -0.41999      0.66275
116842       5  132159358  132260582    286      22  683     -0.39325      0.65293
27125        5  132161071  132349354    609      30  683     -0.41794        0.662
54819        5  132282677  132412275    453      36  683     -0.39644      0.65411
3308         5  132337662  132490709    532      35  683     -0.57507      0.71738
23105        5  132482152  132998223   1833     176  683      -1.0835      0.86072
56951        5  133241198  133354406    305      50  683      -1.3342      0.90893
7416         5  133257566  133391300    379      50  683      -1.1189      0.86841
101060024    5  133367530  133467801    386      50  683      -1.4341      0.92422
6932         5  133400402  133533920    453      47  683      0.39631      0.34594
6500         5  133442082  133562724    392      26  683      0.86435       0.1937
5515         5  133482148  133611950    387      25  683      0.79039      0.21465
51265        5  133521817  133756805    614      24  683      0.07565      0.46985
7320         5  133656843  133777799    303      25  683     -0.29592      0.61635
91368        5  133687756  133797598    282      30  683      -0.2391      0.59449
23338        5  133810003  133968918    455      61  683      -1.0893      0.86198
51128        5  133886839  134018533    320      47  683     -0.78591      0.78404
10802        5  133934472  134113601    373      34  683     -0.78446      0.78362
819          5  134024170  134137850    259      28  683     -0.96349      0.83235
9879         5  134044461  134216811    374      33  683     -0.87304      0.80868
