GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
10887        2   68820712   68933244    441      42  683     -0.46907      0.68049
9938         2   68911913   69103965    847      71  683      -1.2954      0.90241
27302        2   69042613   69148649    433      55  683     0.029376      0.48828
200504       2   69122364   69230102    603      58  683      -2.0841      0.98143
56287        2   69151705   69258112    591      42  683      -2.4206      0.99225
84168        2   69190276   69526459   1423     105  683      -1.0926      0.86273
2673         2   69496901   69664386    548      31  683      0.21517      0.41482
27247        2   69573245   69714760    499      29  683      0.27424      0.39195
22848        2   69635127   69951566   1067      47  683     -0.40866       0.6586
307          2   69897946   70103596    643      41  683     -0.68383      0.75296
64395        2   70006818   70156727    422      23  683     -0.28016      0.61032
11017        2   70071075   70182368    281      23  683     -0.48227      0.68519
4084         2   70092173   70220077    318      32  683     -0.65369      0.74334
151516       2   70137221   70239397    258      30  683     -0.26532      0.60462
5093         2   70263972   70366335    271      18  683       1.2984      0.09707
54980        2   70327017   70468151    405      32  683       1.3096     0.095164
7072         2   70386576   70525886    408      29  683      0.29755      0.38302
51449        2   70435231   70558317    389      24  683      0.25871      0.39793
6637         2   70458510   70570869    373      25  683      0.18062      0.42833
84908        2   70473108   70579293    362      25  683      0.19042      0.42449
7039         2   70624412   70831147    936      76  683      -1.1525      0.87545
119          2   70838334   71045375   1012      54  683      -0.6742      0.74991
344018       2   70954442   71067775    596      52  683       -1.025      0.84731
165530       2   70985775   71097732    594      57  683      -0.7639      0.77754
50489        2   71007343   71112953    587      56  683      0.24904      0.40166
25806        2   71077720   71210576    588      75  683       1.6813     0.046357
525          2   71112998   71242561    570      86  683       1.3125      0.09467
79998        2   71155172   71262629    509      83  683      0.32636      0.37208
113419       2   71163068   71272001    535      91  683    -0.027099      0.51081
55577        2   71245408   71355998    716      60  683     -0.58729       0.7215
84693        2   71286806   71407394    761      61  683      -1.0459       0.8522
10199        2   71307444   71427232    776      64  683      -1.2397      0.89245
400961       2   71359868   71504233    801      54  683      -1.0792      0.85975
27332        2   71453729   71712191   1145      51  683      -1.3024      0.90361
8291         2   71630347   71963895   1494     173  683      -2.2251      0.98696
56603        2   72306367   72424991    375      49  683     -0.73882      0.76999
23233        2   72353113   73103177   1424      38  683     -0.22333      0.58836
6697         2   73064512   73169289    210      28  683       1.4503     0.073493
2016         2   73094604   73212020    187      46  683      0.99943      0.15879
94097        2   73119165   73348965    503      43  683       1.1756      0.11988
26056        2   73250510   73390146    461      32  683      0.70303      0.24102
344022       2   73379386   73488340    431      31  683      -1.1304      0.87084
10322        2   73391366   73504355    412      36  683     -0.80101      0.78844
84279        2   73405134   73510356    365      36  683     -0.69438      0.75628
10574        2   73411364   73530150    357      41  683      -0.6856      0.75352
150726       2   73431810   73546758    303      44  683     -0.68868      0.75449
1961         2   73468057   73570829    238      55  683     -0.84129      0.79991
7840         2   73562886   73887047    943      25  683      -1.0139      0.84469
9027         2   73817850   73919537    390      21  683     -0.62453      0.73386
51471        2   73877636   73978467    306      16  683     -0.60009      0.72578
51002        2   73905744   74014765    261      11  683     -0.63703      0.73795
8446         2   73939325   74057284    177      13  683     -0.77275      0.78016
388960       2   73961316   74094274    204      32  683      -1.6314       0.9486
10617        2   74006043   74150783    435      48  683      -2.0352      0.97908
72           2   74070093   74196780    518      48  683      -1.5848      0.94349
1716         2   74103953   74236088    518      56  683     -0.57702      0.71804
200424       2   74162211   74385303    675      70  683       1.5807     0.056978
388962       2   74312528   74425039    384      41  683      0.68617       0.2463
55233        2   74331394   74456006    422      38  683      0.35501      0.36129
10797        2   74375690   74492425    310      33  683     -0.19963      0.57911
57835        2   74391997   74620534    610      60  683     -0.44169      0.67064
1639         2   74538281   74669214    313      27  683      0.46022      0.32268
388963       2   74591303   74694934    224      34  683       1.3503     0.088464
84058        2   74598863   74702882    230      35  683       1.4254     0.077021
6242         2   74602988   74719060    252      31  683       1.6709     0.047367
83444        2   74632150   74735087    218      34  683        1.975     0.024136
23559        2   74634996   74738018    215      34  683       1.9776     0.023989
7841         2   74638184   74742537    220      34  683       2.1089     0.017475
116540       2   74649085   74749942    203      33  683       2.1615     0.015329
84865        2   74649959   74760357    206      33  683       2.1216     0.016935
64427        2   74660200   74771691    215      33  683       2.1711     0.014961
85474        2   74674644   74780443    197      32  683       2.1369     0.016304
84759        2   74682170   74785707    193      33  683       2.1016     0.017793
3196         2   74690686   74794275    194      35  683        1.923     0.027239
165545       2   74695258   74803408    202      35  683       1.8922     0.029234
550          2   74703775   74807019    187      34  683       1.9357     0.026452
27429        2   74706532   74810683    177      33  683       1.9376     0.026337
84695        2   74709946   74831088    213      37  683       2.1181     0.017083
1796         2   74726147   74834678    187      35  683       2.0944     0.018112
130951       2   74735010   74925994    397      34  683       1.9324     0.026653
10505        2   74831355   74960981    351      28  683       1.4713     0.070606
3099         2   75009782   75170481    606      88  683      0.28282      0.38866
56655        2   75135775   75246859    399      40  683      0.58218      0.28022
6869         2   75223590   75476645   1027      98  683      0.82798      0.20384
84141        2   75669444   75846848    808      88  683     -0.33118      0.62975
9801         2   75823909   75939334    534      39  683       1.5845     0.056542
6936         2   75839831   75988482    648      49  683       1.5228      0.06391
80059        2   76924849   77799502   4893     169  683      0.18069      0.42831
130120       2   79202812   79305630    642      37  683       1.3641     0.086272
5968         2   79262149   79365150    575      57  683       1.2329      0.10881
5967         2   79297584   79400545    513      67  683      0.83565      0.20168
5068         2   79334132   79436880    494      73  683      0.50943      0.30522
1496         2   79690060   80925993   5267     321  683       -1.136      0.87201
347730       2   80465481   80581718    437      72  683     -0.12712      0.55058
8802         2   84600647   84736586    401      25  683      0.52099      0.30119
1768         2   84693579   85096713   1301      33  683      0.38942      0.34848
129293       2   84998774   85158369    584      39  683       1.0523      0.14632
9168         2   85082763   85183799    352      34  683      0.48283      0.31461
56888        2   85148231   85336595    545      50  683     -0.43411       0.6679
83439        2   85310583   85587511   1217     104  683       1.1228      0.13075
10618        2   85495141   85605419    447      54  683     -0.20361      0.58067
54884        2   85519078   85631821    463      47  683     -0.29222      0.61494
84173        2   85531843   85668875    553      50  683     -0.43407      0.66788
822          2   85571871   85691197    461      53  683     -0.43373      0.66776
284948       2   85610108   85714180    433      58  683      -1.0551      0.85431
4144         2   85716101   85822403    400      32  683     0.067282      0.47318
2677         2   85721978   85838657    417      33  683     0.085559      0.46591
8673         2   85754614   85859156    339      35  683     -0.24966      0.59857
10791        2   85761531   85870511    355      42  683      -0.4061      0.65767
51255        2   85772391   85874831    325      46  683     -0.56378      0.71355
129303       2   85775670   85879822    328      45  683     -0.42183      0.66343
10713        2   85779965   85926407    480      67  683     -0.56525      0.71405
388969       2   85782376   85889179    332      45  683     -0.51536      0.69685
6439         2   85834440   85945864    383      58  683     -0.80514      0.78963
10578        2   85871414   85975967    385      39  683     -0.39993       0.6554
84913        2   85930909   86068506    566      83  683      -1.8687      0.96917
8869         2   86016271   86166157    646      40  683      -1.1608      0.87713
25885        2   86203451   86383278    682      37  683      -0.6123      0.72983
55037        2   86283305   86419280    504      28  683     -0.12185      0.54849
10989        2   86321055   86473264    571      28  683     -0.29248      0.61504
51318        2   86376478   86490913    457      31  683     -0.52148      0.69898
65055        2   86391116   86615206    965      41  683      -0.7391      0.77008
55818        2   86618271   86769839    516      29  683     -0.51246      0.69583
51652        2   86680553   86840620    529      34  683     -0.50513      0.69327
100526767    2   86680553   86998245    878      54  683      -1.0577      0.85491
7844         2   86780516   86901000    379      41  683        -0.68      0.75175
64795        2   86897414   87055164    373      36  683     -0.96806      0.83349
925          2   86961728   87085519    371      40  683      -1.1528      0.87551
926          2   86992460   87139047    442      43  683     -0.66845      0.74808
400966       2   87090890   87291099    223      29  683        0.115      0.45422
5343         2   87187587   87298969     71      20  683      -1.2677      0.89754
730268       2   87950493   88097239     21       2  683       0.2473      0.40234
5342         2   87997606   88108995     14       1  683       0.3652      0.35748
729857       2   88006717   88175331     13       1  683      0.28026      0.38964
51315        2   88276724   88405315    442      44  683     -0.18022      0.57151
150572       2   88317299   88462906    568      70  683     -0.45779      0.67645
2168         2   88372501   88477650    472      65  683     -0.45076      0.67392
55258        2   88419814   88536156    435      44  683      -1.3387      0.90967
344167       2   88697726   88802053    476      53  683       1.9089     0.028138
200523       2   88774115   88879196    384      34  683        1.653     0.049166
9451         2   88806259   88977094    478      44  683      0.99261      0.16045
22934        2   88941176   89100452    425      19  683      -0.9404      0.82649
101060017    2   90362911   90464534    136      24  683    -0.092374       0.5368
150483       2   95487188   95592568    239      39  683     -0.87398      0.80893
4118         2   95641400   95769737    234      66  683      0.63207      0.26367
64969        2   95702952   95837754    230      54  683      0.31358      0.37692
84874        2   95763400   95875322    178      48  683     -0.27325      0.60767
7549         2   95781165   95900065    198      53  683     -0.54279      0.70636
150696       2   95889674   96016067    282      44  683     -0.21066      0.58342
30818        2   95913072   96101825    380      54  683    -0.071207      0.52838
51011        2   96018439   96132357    131      45  683     -0.18339      0.57275
653192       2   96092715   96200479    104      38  683      0.34267      0.36592
129868       2   96207766   96315471     99      39  683      0.10302      0.45897
400986       2   96466914   96708068    585      55  683     -0.64051      0.73908
150763       2   96637694   96751722    232      43  683     -0.60455      0.72726
151          2   96728623   96832281    215      45  683     0.011424      0.49544
431705       2   96739589   96854175    241      52  683     0.058767      0.47657
1844         2   96758908   96861206    222      49  683      0.12884      0.44874
56910        2   96800597   96924573    293      49  683       0.8678      0.19275
55654        2   96865946   96981751    212      49  683      0.38546      0.34995
9391         2   96881884   96989917    198      48  683      0.19939      0.42098
23020        2   96890074   97021307    239      53  683      0.34375      0.36552
150771       2   96941062   97044091    189      40  683      0.44951      0.32653
23397        2   96951479   97092833    291      37  683      0.38151      0.35141
93082        2   97113383   97223846    244      53  683     0.010472      0.49582
10865        2   97152464   97268375    251      59  683    -0.013286       0.5053
55683        2   97208892   97354116    300      45  683     0.026197      0.48955
90342        2   97258574   97420624    341      60  683      0.42427      0.33569
81562        2   97321666   97455813    320      49  683      0.57807      0.28161
26504        2   97376639   97527628    377      38  683      0.36283      0.35837
26505        2   97430950   97551121    302      33  683    -0.093067      0.53707
200539       2   97438599   97559758    322      38  683     -0.28656      0.61277
51239        2   97463722   97573756    317      39  683     -0.54268      0.70633
54910        2   97475473   97586680    330      38  683     -0.60997      0.72906
51252        2   97491619   97702337    620      53  683       -1.342      0.91021
151313       2   97699320   97810603    302      17  683     -0.54666      0.70769
375248       2   97728923   97980258    542      31  683     -0.92216      0.82178
57730        2   98059009   98256708    503      28  683     -0.76942      0.77918
1329         2   98212521   98314657    347      35  683      -1.1439      0.87366
10120        2   98222402   98330561    361      38  683      -1.2478      0.89394
7535         2   98280031   98406990    393      47  683     -0.77046      0.77949
23505        2   98322799   98662389   1101      50  683    -0.075496      0.53009
200403       2   98653595   98979410   1196      59  683     -0.18577      0.57369
1261         2   98912618   99065064    559      60  683      -1.2491      0.89419
3631         2   99011321   99257496    738      38  683       -1.217       0.8882
493753       2   99165786   99274981    342      44  683      -1.2705      0.89804
25972        2   99175032   99284978    360      43  683       -1.455      0.92717
11320        2   99185569   99397589    770      60  683      -1.7684      0.96151
343990       2   99360309   99602684    918      50  683      -1.4315      0.92385
80705        2   99563724   99821187    890      30  683      -1.4898      0.93186
150590       2   99708185   99817950    351      21  683     -0.72428      0.76555
51601        2   99721418   99829620    349      24  683     -0.69791      0.75738
129531       2   99735726   99847524    364      28  683     -0.81978      0.79383
51263        2   99747542   99866020    381      33  683      -1.0334      0.84929
254773       2   99808709   99921570    368      37  683      -1.2928      0.90196
129530       2   99850701   99971205    400      37  683      -1.0378      0.85033
10190        2   99885487  100007155    401      30  683     -0.99453      0.84002
9669         2   99903821  100066728    502      33  683     -0.92595      0.82276
51455        2   99966938  100156480    583      38  683      -1.1558      0.87611
3899         2  100112326  100809037   2361     112  683      -1.2595      0.89608
164832       2  100839753  100989195    885      42  683       1.2903     0.098471
9486         2  100958322  101084130    896      46  683       2.0293     0.021213
129521       2  101036944  101149742    738      31  683     -0.27598      0.60872
79031        2  101129418  101243201    458      50  683     -0.31962      0.62537
4862         2  101386613  101663289   1180     119  683       0.9291      0.17642
6160         2  101568691  101686155    487      56  683      0.73256      0.23191
11138        2  101573690  101817858   1109      55  683      0.23969      0.40528
55571        2  101819345  101936778    336      43  683        2.013     0.022055
284996       2  101837681  101975178    405      46  683       1.7736     0.038065
200407       2  101914816  102053965    527      47  683      0.61076      0.27068
731220       2  101963823  102141165    796      48  683     -0.38768      0.65088
9448         2  102264165  102561152    909      64  683     -0.84967      0.80225
7850         2  102558306  102694885    612      52  683     -0.39902      0.65506
3554         2  102636836  102846334   1031      78  683       0.0199      0.49206
8808         2  102753433  102906462    687      63  683      0.03628      0.48553
9173         2  102877962  103018497    671      38  683       -1.036       0.8499
8809         2  102929093  103065230    735      32  683     -0.82469      0.79523
8807         2  102985254  103119025    724      34  683      -0.5688      0.71525
389015       2  103039173  103200433    789      37  683     0.056836      0.47734
6549         2  103186166  103377809    587      62  683     -0.94682      0.82813
84804        2  103281089  103403341    388      38  683     -0.80759      0.79034
130827       2  103328490  103500948    415      41  683      -1.2745      0.89875
5455         2  105421969  105523471    260      41  683        1.838     0.033029
64965        2  105604483  105766418    621      29  683     -0.27944      0.61005
11250        2  105789595  105910085    565      78  683      0.62578      0.26573
9392         2  105815861  105996148    745      76  683      0.11568      0.45395
79074        2  105903714  106026514    481      47  683     -0.57278       0.7166
2274         2  105927272  106105230    696      95  683     -0.71814      0.76366
8440         2  106311520  106560730   1260      76  683      0.77561      0.21899
84417        2  106632113  106744611    590      77  683     -0.58794      0.72171
80146        2  106659759  106860795    873      69  683      0.52521      0.29972
402096       2  106911022  107041482    687      92  683     -0.47923      0.68411
653489       2  106971136  107134801    636      84  683      -1.3074      0.90446
84620        2  107368056  107553563    831      67  683      -1.0779      0.85947
285190       2  108393388  108559000    554      42  683        1.525     0.063632
60482        2  108552979  108680663    445      70  683      0.65009      0.25782
442038       2  108813651  108931807    576      50  683     -0.19492      0.57727
6819         2  108855095  108976371    576      72  683     -0.93027      0.82388
27233        2  108944413  109054296    490      37  683     -0.82018      0.79394
9648         2  109015577  109175854    891      33  683     -0.53074       0.7022
3987         2  109100811  109353702   1152      39  683     -0.65694      0.74439
5903         2  109285902  109452267    526      35  683        -1.12      0.86865
165055       2  109353208  109543047    584      29  683     -0.35365       0.6382
10913        2  109460927  109655828    744      52  683     -0.34684      0.63565
151011       2  110250372  110421783    597      36  683      0.46668      0.32036
65124        2  110321911  110426564    354      32  683      0.86797       0.1927
84220        2  110500335  110665268      5       2  683       1.7755      0.03791
96626        2  110606009  110733202      1       1  683      0.81303       0.2081
7851         2  110791447  110924143    166      17  683     0.051514      0.47946
4867         2  110830913  111012639    337      17  683      0.20012      0.42069
100288695    2  111144191  111280652      2       1  683    -0.091026      0.53626
729540       2  111221379  111386309     18      11  683       0.5806      0.28075
699          2  111345275  111485684    197      38  683     -0.54092      0.70572
55289        2  111440150  111925799   1719     103  683      0.32554      0.37239
10018        2  111828491  111976022    463      46  683      0.74142      0.22922
101927260    2  111953803  112056256    273      31  683      0.70689      0.23982
64682        2  112475214  112691765    831      46  683      0.75697      0.22453
10461        2  112606056  112847293   1086      55  683       1.5162     0.064736
84910        2  112762800  112926895    652      53  683      0.92309      0.17798
129804       2  112845962  112995793    479      63  683      0.84496      0.19907
84524        2  112923439  113062664    380      38  683      0.95552      0.16966
376940       2  112983178  113147640    387      32  683      0.37772      0.35282
727851       2  113075946  113241222    293      48  683      0.32555      0.37238
150465       2  113189743  113340223    515      48  683      -1.0352       0.8497
84172        2  113248676  113384727    534      46  683      -1.0856      0.86118
84269        2  113292023  113396617    447      57  683     -0.59954      0.72559
6574         2  113353434  113471402    447      41  683     -0.29813       0.6172
150468       2  113445444  113572254    436      50  683    -0.001432      0.50057
3552         2  113481492  113592971    326      32  683       0.2338      0.40757
3553         2  113537337  113644356    297      35  683     -0.83718      0.79875
27178        2  113620548  113726459    438      28  683     -0.19996      0.57924
56300        2  113685596  113793249    451      43  683     -0.87318      0.80872
27179        2  113713038  113816221    410      40  683     -0.27284      0.60751
27177        2  113729668  113860444    725      52  683     -0.24084      0.59516
26525        2  113766215  113872321    660      41  683    -0.091462      0.53644
84639        2  113775547  113883427    687      41  683    -0.097983      0.53903
3557         2  113818693  113941593    740      55  683      0.61257      0.27008
23550        2  113864976  114010677    642      67  683       1.4304     0.076308
7849         2  113923574  114086527    679      64  683       1.3648     0.086161
150472       2  114145268  114303781    447      35  683        1.612      0.05348
200350       2  114206661  114308727    249      33  683       1.4805     0.069365
11159        2  114334814  114450975    468      42  683      0.56915      0.28463
80255        2  114421354  114564400    639      39  683      0.38186      0.35128
10096        2  114597511  114769131    789      34  683       1.2192      0.11138
57628        2  115149899  116653328   5263     201  683      0.87542      0.19067
8886         2  118522255  118639953    617      37  683      0.40006      0.34456
54520        2  118623054  118821739    883      38  683      0.74747      0.22739
51141        2  118796033  118917604    450      64  683       0.4383      0.33059
2019         2  119549747  119655759    493      64  683       2.1175     0.017107
8685         2  119649745  119802236    675      78  683     -0.43088      0.66672
165257       2  119863819  119966471    554      72  683      -1.3349      0.90905
55240        2  119931384  120073228    739      87  683      -1.0127      0.84439
130355       2  120009793  120174451    793      61  683      -1.5416      0.93841
1622         2  120074504  120180122    472      39  683      -1.2882      0.90117
140738       2  120137501  120246096    590      53  683    -0.056018      0.52234
6344         2  120147419  120332028    800      76  683     -0.27094      0.60678
200373       2  120252008  120464237    657      51  683     -0.80623      0.78994
80775        2  120386743  120489694    401      31  683     -0.93304       0.8246
101927764    2  120430782  120567323    459      40  683      -1.1357      0.87196
5775         2  120467207  120792496    803      37  683      -1.1525      0.87545
57669        2  120720604  120986697    693      37  683      -1.2841      0.90045
79134        2  120925047  121030984    302      26  683      -1.4454      0.92583
5899         2  120947646  121102287    445      32  683      -1.3809      0.91635
3625         2  121053719  121159383    366      56  683       1.5269     0.063394
2736         2  121443441  121800229   1375     125  683      0.75564      0.22493
29842        2  121924163  122092778    668      92  683       0.7173       0.2366
23332        2  122045352  122457052   1510      32  683     -0.72256      0.76503
84365        2  122434521  122544503    402      33  683     -0.43809      0.66934
7247         2  122463121  122575429    463      36  683     0.053561      0.47864
129684       2  124732864  125722954   4069     187  683      0.45417      0.32485
2995         2  127363426  127504251    621      78  683      -1.1958      0.88411
274          2  127755599  127914903    832      67  683     -0.40272      0.65642
339761       2  127891412  128027654    619      62  683     -0.16175      0.56425
2071         2  127964866  128101752    399      35  683       1.0322        0.151
10746        2  128006245  128150805    458      36  683       1.1152      0.13239
100506922    2  128085704  128196987    383      32  683       1.1354       0.1281
5624         2  128125996  128236822    372      38  683        1.258       0.1042
55677        2  128188383  128334462    467      39  683       1.2542      0.10489
4648         2  128243378  128445303    802      67  683       1.1483      0.12541
55679        2  128345996  128489360    610      61  683       1.5779     0.057294
2840         2  128353439  128460213    509      55  683       1.3836      0.08324
84826        2  128408597  128511407    408      38  683       1.6968     0.044872
55339        2  128411808  128618761    850      46  683       1.5001     0.066791
5433         2  128553840  128665729    454      51  683        1.625     0.052083
83607        2  128569204  128693635    535      59  683       1.3824     0.083426
79595        2  128648791  128835667    751      70  683     -0.49906      0.69113
56886        2  128798754  129003251    888      37  683     -0.62505      0.73403
9394         2  128973054  129126171    658      84  683       -1.107      0.86586
84084        2  130687235  130790311    361      20  683     -0.71464      0.76258
728378       2  130781108  130936795    520      22  683       1.7878     0.036904
91409        2  130846856  130952707    373      27  683        3.006    0.0013233
55627        2  130858965  130990323    511      27  683       3.4431   0.00028756
80097        2  130889248  131012365    505      27  683       3.8623   5.6164e-05
112714       2  130899318  131006034    431      26  683       3.6876   0.00011321
84317        2  131045814  131150383    298      31  683       3.3667   0.00038037
92856        2  131050470  131154197    292      32  683       3.2829   0.00051379
26469        2  131063580  131182982    342      41  683       2.6756    0.0037293
653269       2  131170234  131316808    160      20  683      0.22499      0.41099
653275       2  131228667  131335565     40       6  683      0.77594      0.21889
55997        2  131299738  131407148     29      14  683      -1.2858      0.90074
653781       2  131319106  131465610     92      26  683        -0.86       0.8051
344561       2  131436643  131537909    213      24  683     -0.95509      0.83023
205147       2  131463077  131575707    299      29  683     -0.81937      0.79371
50649        2  131544489  131854826    988      80  683      0.41705      0.33832
130074       2  131755449  131901033    354      39  683      0.26315      0.39622
55041        2  131812420  131957425    313      25  683     -0.21255      0.58416
445582       2  131925924  132072944    508      28  683       1.5675     0.058499
150786       2  132068065  132171731    506      25  683      0.31578      0.37608
653784       2  132177298  132300312    991      20  683      -0.1613      0.56407
113457       2  132183580  132290507    909      20  683     -0.16642      0.56609
90557        2  132235248  132341239    622      31  683     -0.59551      0.72425
29798        2  132429973  132574977    567      25  683      0.32272      0.37345
408029       2  132502534  132609234    527      26  683      0.28975        0.386
101060825    2  132745056  132846320    169      12  683      -1.2043      0.88577
646915       2  133014717  133126320    276      22  683      0.75044       0.2265
2863         2  133124147  133454169   1284     106  683     -0.70586      0.75986
116372       2  133352337  133479070    499      53  683     -0.87965      0.81048
344148       2  133379361  134449118   4058     266  683     -0.71741      0.76344
4249         2  134827502  135262192   1868     152  683     -0.71537      0.76281
81615        2  135163330  135528219   1363      89  683     -0.51417      0.69643
130013       2  135545994  135709604    473      36  683     -0.34403      0.63459
905          2  135626363  135766915    406      28  683     -0.39299      0.65283
80122        2  135672076  135832301    498      41  683      -1.5251      0.93638
22930        2  135759835  135978280    522      22  683      -1.0972      0.86372
84083        2  135904539  136338806    934      25  683      -0.5902      0.72247
23518        2  136239036  136532839    592      32  683     -0.81986      0.79385
23190        2  136449189  136592633    356      25  683     -0.95637      0.83056
3938         2  136495415  136644750    404      22  683      -1.1154      0.86766
4175         2  136547196  136684047    361      24  683      -1.4247      0.92287
1615         2  136614252  136793254    411      28  683      -1.2417      0.89283
7852         2  136821919  136925725    261      29  683     -0.82336      0.79485
80731        2  137589718  138485287   4453     148  683      0.18825      0.42534
3176         2  138671808  138823934    458      58  683     -0.36424      0.64216
339745       2  139209350  139380805    455      43  683      0.69604       0.2432
11249        2  139376727  139587811    657      75  683     -0.64872      0.74174
53353        2  140938996  142939270  10251     323  683      0.58874      0.27802
8942         2  143456497  143849885   1547      67  683      -0.1621      0.56439
55843        2  143836899  144575921   2405     160  683      -1.2515      0.89462
79712        2  144652502  145162578   1092     102  683     -0.16202      0.56435
9839         2  145091942  145327958    477     100  683    -0.057832      0.52306
92           2  148552086  148738396    529      33  683      -1.0477      0.85261
5000         2  148637966  148829173    540      33  683     -0.99434      0.83997
55777        2  148728580  149321046   2049      93  683      -1.4689      0.92906
26122        2  149352560  149595136    770      42  683     -0.74177      0.77089
130576       2  149844981  150121776   1069      79  683       2.1647     0.015207
130574       2  150136499  150380662    840      79  683     -0.11861      0.54721
27249        2  150376147  150494330    462      38  683       0.2704      0.39343
390          2  151274707  151394209    344      56  683     -0.75515      0.77492
375287       2  152054728  152168389    441      30  683     -0.69203      0.75554
9111         2  152076982  152196430    466      29  683       0.0387      0.48456
7130         2  152164106  152286562    471      63  683      0.36741      0.35666
55183        2  152216397  152383860    551      45  683     -0.76249      0.77712
4703         2  152291853  152641001   1028      69  683     -0.43946      0.66983
26225        2  152607480  152735009    369      36  683      -0.3658      0.64274
785          2  152639285  153005593   1136      71  683      0.46781      0.31996
10254        2  152923315  153082506    507      33  683     -0.16051      0.56376
114793       2  153141684  153556348   1691      99  683      0.29757      0.38301
55660        2  153458107  153624628    630      52  683         1.03      0.15151
151188       2  153524407  153667767    538      51  683      0.64193      0.26046
56475        2  154283852  154385322    328      57  683    -0.063803      0.52544
114805       2  154678426  155360489   2854      96  683     -0.61747      0.73154
100144595    2  155242365  155363950    539      54  683      -1.2548      0.89522
3760         2  155505093  155764864   1139      85  683      0.78453      0.21637
4929         2  157130944  157239287    244      47  683     -0.76839      0.77887
2820         2  157241965  157492915    796      59  683      0.10293      0.45901
11227        2  158064340  158217913    375      37  683     -0.29497      0.61599
57471        2  158125125  158234146    272      25  683    0.0067838      0.49729
9595         2  158221131  158350604    282      27  683       1.2804       0.1002
130399       2  158333279  158535399    429      67  683       0.4503      0.32625
90           2  158542958  158782374    596      82  683      -1.7452      0.95953
151531       2  158683213  159042666   1444     116  683     -0.69349        0.756
130940       2  158977869  159363297   2144      85  683      -1.9097      0.97192
8502         2  159263476  159587941   1602      55  683     -0.67726      0.75088
92196        2  159601829  159722506    651      49  683     -0.84666      0.80141
85461        2  159775146  160139170   1680      87  683      -1.2483      0.89405
151525       2  160042304  160193304    867      47  683      -1.3115      0.90516
29994        2  160125490  160523059   1673      89  683    -0.048778      0.51945
64844        2  160518980  160675084    800      33  683       1.1412      0.12689
9936         2  160575139  160705115    742      45  683       1.6792     0.046558
100526664    2  160575139  160811267   1148      59  683       1.8306     0.033577
4065         2  160609866  160811267    936      59  683         1.93     0.026803
22925        2  160738523  160969126   1040      59  683      0.74011      0.22962
3694         2  160906182  161160349   1019      52  683      0.79334      0.21379
5937         2  161078662  161400366   1111      63  683     -0.87299      0.80867
10010        2  161943438  162142687    533      53  683        2.299     0.010754
10213        2  162114786  162318228    487      49  683       2.7716    0.0027892
10716        2  162222620  162332381    242      39  683       1.8001     0.035924
57282        2  162430699  162891786   1438      53  683     -0.47144      0.68134
1803         2  162798751  162981052    548      48  683     -0.24264      0.59586
2641         2  162949379  163058914    300      37  683     -0.18548      0.57357
2191         2  162977194  163150045    463      38  683     -0.24905      0.59834
64135        2  163073589  163225218    352      14  683      0.15232      0.43947
25801        2  163150583  163286525    208      38  683      0.84192      0.19992
90134        2  163177917  163745257   1700     101  683      0.44526      0.32807
55137        2  164411447  164642618    750     110  683     -0.77628      0.78121
2888         2  165299323  165528360    664      77  683      -0.3796      0.64788
22837        2  165486695  165748678    999      60  683      -0.6195       0.7322
151258       2  165704709  165862035    567      54  683       0.8521      0.19708
6328         2  165894030  166110577    739      66  683     -0.16989      0.56745
6326         2  165936659  166298820   1281      90  683     -0.47896      0.68402
80034        2  166276157  166595917   1003      78  683      -0.7762      0.78118
2591         2  166554313  166700803    399      48  683     -0.60101      0.72608
79809        2  166679872  166860348    603      47  683     -0.56014      0.71231
6323         2  166795670  167055642   1106      55  683      0.29786      0.38291
6335         2  167001695  167282497   1200      88  683      0.42978      0.33368
6332         2  167210083  167393481    657      45  683       1.7198      0.04273
129446       2  167694997  168166263   1981      69  683      0.20935      0.41709
8708         2  168296692  168777366   1876     144  683     -0.36394      0.64205
27347        2  168760530  169154105   1660      97  683       0.3577      0.36029
253782       2  169262759  169681644   1790     124  683         0.75      0.22663
115677       2  169593049  169771849    777      77  683      0.81964      0.20621
57405        2  169677401  169797277    560      57  683     -0.46622      0.67947
57818        2  169707750  169816510    529      52  683     -0.63505       0.7373
8647         2  169729336  169937833    842      88  683     -0.86802      0.80731
10170        2  169871299  170002677    363      65  683     -0.11045      0.54397
4036         2  169933619  170269123   1302     132  683      -1.1321       0.8712
129880       2  170285967  170413165    526      38  683     -0.94556      0.82781
10324        2  170316212  170432772    424      43  683     -0.81934       0.7937
79675        2  170336259  170480431    561      36  683     -0.81889      0.79358
9360         2  170390850  170547916    677      34  683     -0.93886       0.8261
129881       2  170451935  170600931    672      32  683      -1.0301      0.84851
493911       2  170500946  170608218    526      28  683      -1.2051      0.88592
100526832    2  170500964  170658396    839      40  683      -1.3206      0.90667
151230       2  170540356  170658396    656      45  683      -1.2567      0.89557
6741         2  170605322  170718574    633      48  683     -0.79691      0.78725
29081        2  170618267  170731439    577      44  683     -0.66329      0.74643
130507       2  170634010  170990641   1737      48  683     -0.67878      0.75136
140469       2  170984655  171561674   2864     237  683     -0.77998       0.7823
389058       2  171521857  171624498    471      52  683      -1.9242      0.97284
285141       2  171577528  171705481    538      31  683       -1.276      0.89903
