GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
4520         1   38265239   38335292     85       9  713       -1.614      0.94673
3633         1   38316369   38422729    166      14  573      -1.1623      0.87743
10946        1   38412647   38466019     94       7  752     -0.89271      0.81399
2275         1   38452439   38481199     23       7  633      0.69149      0.24463
51118        1   38468384   38500497     23       6  848       1.4958     0.067347
5453         1   38499523   38522450     20       5  884       2.0672     0.019356
64121        1   39293869   39335495     72      10  860     -0.13879      0.55519
26292        1   39318162   39349050     52       7  910     0.065865      0.47374
81025        1   39329739   39357298     64       6  905      0.39117      0.34784
54933        1   39340614   39417456    168      19  817     -0.19234      0.57626
79647        1   39446916   39481737     99       6  863     -0.31149      0.62228
4725         1   39481967   39510308     95       6  927     -0.47913      0.68408
23499        1   39539839   39962810    413      17  899     -0.45553      0.67563
643314       1   39865176   39892154     14       2  933     -0.84336      0.80049
353500       1   39947318   40005541     87      11  897      0.34438      0.36528
8761         1   40016485   40052522     70       9  910     -0.45359      0.67494
26508        1   40079103   40115348     72      17  805      -1.0343       0.8495
84618        1   40114793   40147710     71      14  897      0.36933      0.35594
51440        1   40134320   40167382    115      17  820      0.33021      0.37062
10450        1   40194517   40239586     82      13  785     -0.84004      0.79956
656          1   40213903   40264533    113      15  586      -1.3566      0.91254
64064        1   40225197   40247020     44       8  588      -1.4775      0.93023
101929536    1   40244654   40265843     55      10  471     -0.93076      0.82401
54802        1   40296703   40359177    102      10  878     -0.80974      0.79096
4610         1   40351096   40377687     38       7  871     -0.68555       0.7535
84879        1   40410784   40445630     31       6  660      0.45064      0.32612
10487        1   40495912   40548321    152       8  930       0.7977      0.21252
5538         1   40528382   40573142    123      11  925     0.070244        0.472
6018         1   40617041   40716593     82      10  839      -1.2799      0.89971
127391       1   40703573   40727365     25       7  849      -1.4466        0.926
10269        1   40713722   40769856     52       9  892      -1.5332      0.93738
1298         1   40756162   40792939     60       5  820       0.9028      0.18331
64744        1   40829378   40898998    104      14  889      0.13405      0.44668
65243        1   40905774   40939390     54      13  732      -1.3335      0.90882
339559       1   40933043   40972015     49       5  863     -0.38704      0.65064
64789        1   40964391   40992228     63       6  915     -0.53975      0.70531
127396       1   40987233   41023841    117       7  917     -0.75297      0.77426
9783         1   41076352   41141324    115      14  884       0.5185      0.30205
4802         1   41147242   41247275    176      10  910     -0.75256      0.77414
9132         1   41239684   41316124    143      30  643       1.5015     0.066612
163732       1   41316728   41338018     67       9  756    -0.099362      0.53957
1503         1   41435007   41488237    105      15  856    -0.021691      0.50865
200172       1   41471269   41499116     56       8  920      0.27399      0.39204
22955        1   41482871   41717815    482      17  922     0.056509      0.47747
100132074    1   41817328   41859263     83      15  716       0.2582      0.39813
1907         1   41934446   41960348     74      12  874      0.98693      0.16184
59269        1   41962036   42511596    860      46  866     -0.10244      0.54079
2981         1   42609092   42631495     38       7  833     -0.26902      0.60604
2980         1   42618362   42640395     39       9  792      0.11845      0.45285
22887        1   42632210   42811548    236       9  847      0.30476      0.38027
284716       1   42836468   42899900    170      11  909       1.5063     0.065991
84217        1   42886000   42931938    120       9  902      -1.1438      0.87364
79717        1   42911968   42949088     79       6  918      -0.9192      0.82101
728621       1   42990560   43130335    351      14  905      -1.2886      0.90124
10465        1   43113706   43152429     42       6  876      0.03867      0.48458
4904         1   43138060   43178024     50       7  886     -0.16938      0.56725
149461       1   43188764   43215925     38       6  883     0.081903      0.46736
64175        1   43202006   43242755     56       8  909     -0.21943      0.58684
79078        1   43222916   43251413     37       6  900    0.0061543      0.49754
100129924    1   43243661   43274227     35       5  888   -0.0084094      0.50335
374969       1   43262723   43293059     39       5  905     -0.22338      0.58838
114625       1   43272776   43320660     61      10  914      0.10582      0.45786
51058        1   43302244   43328148     35       6  928    0.0062087      0.49752
6513         1   43381046   43434847    140      14  899     0.056567      0.47745
440585       1   43600800   43632067     73       7  924      -2.1689      0.98495
10969        1   43619845   43648241     82       5  925      -1.7399      0.95906
149465       1   43628001   43730029    235      17  894      -1.0142      0.84477
128218       1   43725665   43749673     29       4  924       1.3065     0.095688
149466       1   43737554   43761334     24       5  752       1.3751     0.084544
7075         1   43756566   43798781     43       4  733      0.39302      0.34715
4352         1   43793475   43830135     21       2  850     -0.11971      0.54764
991          1   43814626   43838874     16       3  796      0.16063      0.43619
64834        1   43819068   43843745     22       3  833    -0.079644      0.53174
112950       1   43839579   43865483     28       3  912     -0.77997       0.7823
23334        1   43845556   43929918     75       3  918     -0.84882      0.80201
81888        1   43906674   43929938     19       2  931     -0.88135      0.81094
5792         1   43981708   44099343    238      15  902      0.93809       0.1741
9682         1   44105797   44181189     99       9  913      0.94359      0.17269
6487         1   44163204   44406837    400      16  909      0.71919      0.23601
9048         1   44388992   44412912     34       3  928        0.635      0.26272
9670         1   44402478   44443694     48       4  914      0.11729      0.45331
1802         1   44425653   44449043     28       5  827     -0.51848      0.69794
533          1   44430118   44453972     28       5  792     -0.58044      0.71919
8704         1   44434874   44466843     35       6  798     -0.63692      0.73791
149473       1   44447280   44472200     23       4  822     -0.47076      0.68109
6536         1   44452155   44507171     63      13  849     -0.22387      0.58857
128209       1   44503987   44610812    291      18  903     -0.30992      0.62169
55929        1   44669104   44696351     19       4  902      0.67687      0.24924
79033        1   44676742   44831315    138       9  916       0.9734      0.16518
55182        1   44860837   45127396    433      52  797      0.29068      0.38565
79639        1   45108920   45150253     66       5  908     -0.15035      0.55976
339541       1   45130370   45201263     78      14  755     -0.64931      0.74193
11004        1   45195396   45243439     72       5  891     -0.26773      0.60554
6202         1   45231213   45254427     25       3  864     -0.18161      0.57206
266675       1   45237831   45263648     32       4  878     -0.73443      0.76866
1263         1   45255638   45281667     41       4  915      -1.5795      0.94289
343521       1   45261580   45283378     35       4  929      -1.5563      0.94018
149478       1   45263373   45289801     39       4  928      -1.5156      0.93519
8643         1   45275516   45319226     72       5  930      -1.0119       0.8442
8891         1   45306194   45462394    338       9  917     -0.34959      0.63668
79654        1   45458220   45487027     49       5  893     -0.65709      0.74444
7389         1   45467805   45491341     34       3  932      -0.9553      0.83029
57643        1   45472071   45682250    297      13  907      -1.0428      0.85147
84842        1   45782545   45804347     14       6  733     -0.29816      0.61721
4595         1   45784914   45816142     26       5  824       0.1607      0.43616
114034       1   45795342   45819650     25       4  887      0.38657      0.34954
10420        1   45799555   45966840    206      12  906     -0.35122      0.63729
25974        1   45955856   45986739     60       5  896      -1.1486      0.87464
5052         1   45966707   45998562     70       5  907     -0.80044      0.78827
10327        1   46006455   46045723     69       7  896      -1.5606      0.94069
4678         1   46039660   46094578     68       3  923     -0.19529      0.57742
149483       1   46075716   46100424     57       3  911     -0.14902      0.55923
60313        1   46082976   46163782    143       4  920     -0.28948      0.61389
51249        1   46143847   46170110     39       2  933     -0.29213      0.61491
3652         1   46149996   46226485    126       3  928     -0.25416      0.60031
23139        1   46259269   46511796    420       9  924     -0.52546      0.70037
8503         1   46495812   46652167    216      13  907     -0.13948      0.55547
10103        1   46630749   46661634     36       7  836      -0.4124      0.65998
55624        1   46644353   46695977     39       5  869     -0.41088      0.65942
541468       1   46659006   46696928     23       4  877     -0.40058      0.65563
8438         1   46703367   46754145     24       6  909     -0.86724      0.80709
10489        1   46734072   46779038     23       5  905     -0.34219       0.6339
7388         1   46759324   46792448     25       5  879     -0.14211       0.5565
387338       1   46795849   46840824    215       4  917     0.028621      0.48858
2166         1   46849939   46889520     78       9  868     -0.48379      0.68573
127343       1   46962668   46989898     48       8  863     -0.92127      0.82154
148930       1   47001316   47026887     46       6  827      0.12218      0.45138
8569         1   47013079   47079966     68       5  888      0.66163      0.25411
148932       1   47063387   47092563     43       3  879      0.94982       0.1711
64756        1   47090711   47144099     82       3  904      -0.6888      0.75453
374973       1   47127497   47149266     33       3  916     -0.51046      0.69514
9813         1   47130831   47194792    113       5  916     -0.30792      0.62093
1580         1   47254670   47295021    110      10  837       2.8523      0.00217
1579         1   47384846   47417156     69       5  925       2.3859    0.0085196
260293       1   47417036   47526423    171      12  886      0.67693      0.24923
199974       1   47523160   47593992    186       5  929        1.025      0.15268
284541       1   47593107   47624528     95       8  905       0.8281      0.20381
10158        1   47639261   47665771     26       6  776      0.06753      0.47308
6886         1   47671962   47707938     69       6  818      -1.4269       0.9232
6491         1   47705811   47789819    188       9  892      0.10092      0.45981
51727        1   47789469   47854511    125       7  920      0.58125      0.28054
2301         1   47871744   47893724     36       4  905      0.62853      0.26483
2306         1   47891689   47916363     39       5  917      0.40525      0.34265
388630       1   48216200   48473009    381      20  881     -0.22263      0.58809
200010       1   48678339   48724316     84      11  923      0.81874      0.20647
54558        1   48751044   48947876    227      20  909       1.8021     0.035762
84871        1   48988527   50499626   1469      45  885      0.69249      0.24432
79656        1   49183538   49252547     91      14  865       1.6746     0.047002
1996         1   50503686   50679442    134      17  843      0.58195       0.2803
63950        1   50873223   50899119     35       4  914      -1.2802      0.89977
11124        1   50896935   51435936    514      14  923      -1.8776      0.96978
1031         1   51424367   51450309     14       3  850      -1.4917      0.93212
284546       1   51432129   51623754    239      17  872      -1.7841       0.9628
26994        1   51691945   51749119     40       3  921      -1.4397      0.92503
22996        1   51742930   51820785     77      11  868      -1.8204      0.96565
2060         1   51809935   51995026    197      13  915      -1.3793      0.91611
114883       1   52072546   52264891     87       5  884       1.0716      0.14195
4898         1   52244864   52354609    124      11  872       1.8556     0.031754
5865         1   52363628   52466436    167      15  779       1.7729     0.038119
51060        1   52475803   52531843     66       4  639   -0.0086616      0.50346
112970       1   52487777   52509472     32       3  636    -0.016873      0.50673
91408        1   52511857   52566388     36       4  702     -0.12083      0.54809
9372         1   52597678   52822358    149       5  750    -0.064325      0.52564
200014       1   52806265   52841877     19       2  673     0.059391      0.47632
4998         1   52828501   52880143     28       4  766     -0.62601      0.73434
84950        1   52860219   52893992     16       3  793     -0.81912      0.79364
23318        1   52878947   53028764    159       9  758     -0.53722      0.70444
2882         1   53058043   53084723     65       9  897      0.40957      0.34106
348378       1   53088961   53143252     98      14  869     -0.80188      0.78869
65260        1   53142014   53174038     51       3  906      -1.5555      0.94008
79699        1   53182126   53303014    156       4  897     -0.29313      0.61529
440590       1   53298183   53370247     89       2  917       0.5947      0.27602
55268        1   53351582   53402846     21       1  928      0.66403      0.25334
6342         1   53382901   53527289    274       8  874      0.67246      0.25064
127435       1   53517724   53561174    103      11  813     -0.59595       0.7244
6512         1   53542855   53618304    307      27  789      0.70486      0.24045
1376         1   53652101   53689869     37       4  916       1.0792      0.14025
54987        1   53669771   53696289     32       4  930       1.4401     0.074919
4116         1   53682564   53714282     32       3  928       1.4344     0.075733
7804         1   53698036   53803821    134      15  878       1.6229     0.052302
63948        1   53915072   53943158     50       4  925       2.0477     0.020294
148979       1   53961904   54213748    463      25  879       2.3261     0.010006
55706        1   54221133   54314225    114       7  753     -0.62114      0.73275
54432        1   54307392   54365487    171      12  810     -0.68913      0.75463
1733         1   54349860   54386763    122      12  851     -0.43762      0.66917
51668        1   54377234   54421975     53       2  922      0.21326      0.41556
115353       1   54401999   54443841     29       3  909     0.025965      0.48964
388633       1   54462971   54493859     72       3  911      0.95453      0.16991
9528         1   54487346   54529135     28       5  834      0.88669      0.18762
127428       1   54509274   54575416     41       6  775       1.2988        0.097
200008       1   54594668   54628679     78      11  891     -0.35806      0.63985
606495       1   54628009   54675746     74      17  790      -0.2765      0.60892
51253        1   54655840   54701407     91      14  871     -0.69467      0.75637
23648        1   54681104   54882068    352      45  815      -0.8636       0.8061
26027        1   54997930   55110417    193      27  813     -0.86104      0.80539
338094       1   55064850   55099200     60       8  829      -1.0254      0.84742
374977       1   55097427   55185939    229      32  751     -0.55049      0.70901
7268         1   55171495   55218330    198       6  473      -0.4018      0.65608
25973        1   55212571   55240226     72       9  674      0.57838       0.2815
55001        1   55236752   55276941     87      12  586     -0.83068      0.79692
163747       1   55261736   55317937    210      10  885      0.23806      0.40592
1718         1   55305300   55362921    172      11  889       0.9811      0.16327
199964       1   55436271   55467966     82       4  858    -0.097627      0.53889
7809         1   55454617   55484465     73       7  837      0.25728      0.39848
255738       1   55495149   55540526    123      22  713      -0.6428      0.73982
23358        1   55522032   55691039    181       7  856      0.28312      0.38854
8613         1   56950419   57055257    204      26  855     -0.71134      0.76156
5563         1   57100990   57191008    171       7  914      -1.1386      0.87257
199920       1   57174477   57295369    238      36  781      0.79053      0.21461
731          1   57310443   57393894    218      22  747     -0.76972      0.77927
732          1   57384883   57443213    171      22  745     -0.50357      0.69272
1600         1   57450453   58726211   2670     155  893      0.30472      0.38029
115209       1   58871052   59022469    480      35  870      0.91865      0.17914
4070         1   59031095   59053166     95       7  919      -0.8891      0.81303
114803       1   59110411   59175747    237      12  922     -0.84821      0.80184
3725         1   59236463   59259785     23       4  806     -0.26242       0.6035
55277        1   59752625   60238402    709      41  855      0.63369      0.26314
51361        1   60270458   60352050     77       6  909     -0.21245      0.58412
1573         1   60348980   60402445     69       7  933     -0.16317      0.56481
127795       1   60446066   60549442    184      28  907      -1.2463      0.89368
4774         1   61532946   61938460    618      69  805       -0.832      0.79729
83941        1   62136718   62201095    107       8  879       2.8156    0.0024341
10207        1   62198149   62639592    899      59  857      -1.4155      0.92153
54596        1   62650474   62688000    162      22  839     -0.97125      0.83429
163782       1   62691837   62795083    331      21  866      -2.1579      0.98453
7398         1   62891975   62927475     53       3  822     -0.94985      0.82891
85440        1   62910397   63164039    264       4  901     -0.76411       0.7776
27329        1   63053158   63081976     15       2  894     -0.73659      0.76932
84938        1   63239777   63340941    180       8  923     -0.33078      0.62959
27022        1   63778730   63800797     33      10  677     -0.30371      0.61933
29929        1   63823261   63914233    158      14  895       1.1025      0.13512
23421        1   63896441   63998944    194      10  926        1.158      0.12342
84455        1   63979013   64061041    159      10  906       1.1229      0.13074
5236         1   64048947   64135916    201      28  794      0.62582      0.26571
4919         1   64229690   64657181    800      57  877     -0.22706      0.58981
148581       1   64659135   64742969    198      17  911       -1.525      0.93637
57685        1   64926476   65168741    340      43  855       1.4556     0.072752
55225        1   65200778   65308915    147      14  902     -0.37929      0.64777
3716         1   65288906   65442593    293      19  898       1.4759     0.069986
205          1   65603232   65707828    171      14  899      -1.2627      0.89664
9829         1   65710133   65891552    359      20  893      0.44079      0.32968
54741        1   65876131   66117242    538      18  915       0.3905      0.34809
3953         1   65876335   66113176    531      17  915      0.37842      0.35256
5142         1   66248193   66850262   1024      53  872      0.85424      0.19649
84251        1   66989066   67220768    730      23  926      0.69108      0.24476
200132       1   67207978   67254730    112      11  905      0.98798      0.16158
10022        1   67253424   67276942     60       9  892      -1.1411      0.87309
79819        1   67268568   67400907    199      23  859     -0.42739      0.66545
57708        1   67380578   67464302    140       8  738       0.5823      0.28018
23169        1   67455015   67530080    170      13  826    -0.055837      0.52226
400757       1   67547859   67610654    209      16  755      0.44589      0.32784
149233       1   67594590   67735662    294      21  878     -0.11725      0.54667
3595         1   67763047   67872583    242      18  758     -0.66089      0.74566
26135        1   67863493   67906123     32       5  904      -1.1662      0.87824
1647         1   68140860   68164021     67       9  923     -0.61595      0.73104
55970        1   68157149   68309436    288      21  925       -1.237      0.89196
9077         1   68501645   68527314      2       1  729      -1.0759        0.859
79971        1   68554142   68708284    383      53  885     -0.10213      0.54067
6121         1   68884507   68925642     98      12  896     -0.62617       0.7344
55635        1   68929835   68972799     80       9  905      0.78304       0.2168
57554        1   70023230   70599171   1281      47  877      0.17533      0.43041
55631        1   70600485   70681361     86       7  873      -1.0678       0.8572
9295         1   70661365   70727703     60       5  902     -0.97308      0.83474
81573        1   70714685   70830471    137      14  865     -0.73593      0.76911
11147        1   70810493   70843706     43       7  930      0.33015      0.37064
1491         1   70866901   70915534     92      16  885      0.41453      0.33924
5733         1   71308036   71523497    505      31  908      -2.2495      0.98776
9406         1   71518974   71556972     67      10  925      -2.9343      0.99833
257194       1   71858625   72758533   1239      55  898     -0.48255      0.68529
127255       1   74481699   74673871    251      10  926      0.60759      0.27173
8790         1   74653896   74684533     71       4  932      0.77865      0.21809
100526835    1   74653896   75020116    463      33  841      0.41594      0.33873
51086        1   74691071   75020116    386      29  822      0.24547      0.40304
127254       1   75023795   75149422    141      12  908      -1.4608      0.92797
1429         1   75161170   75209092     94      12  824      -2.1828      0.98547
127253       1   75188836   75242361    120      11  861      -1.8662      0.96899
431707       1   75584119   75637218     72      11  776      -1.5244       0.9363
204962       1   75657816   76091698    917      31  832     0.079522      0.46831
34           1   76180043   76239355    146       8  925      0.11555        0.454
5876         1   76241879   76270775     52       7  920      0.33466      0.36894
4438         1   76252556   76389581    343      15  915      0.41716      0.33828
127247       1   76374558   76408116     81       8  919      0.63305      0.26335
256435       1   76530389   77110311   1300     100  883       1.9352     0.026485
81849        1   77323126   77543223    348      19  843      -1.0091      0.84354
10026        1   77544666   77695132    274      13  899      0.95132      0.17072
26289        1   77737662   78035654    805      48  902      0.32459      0.37275
26009        1   78018160   78159119    120       6  913         1.24      0.10749
23032        1   78151672   78235564     57       6  885       1.1303      0.12918
374986       1   78235309   78355225     82      13  834       1.1657      0.12187
91624        1   78344200   78422009     58       6  881      0.38014      0.35192
8880         1   78399740   78454839     56       5  911      0.41172      0.34027
11080        1   78434847   78493648     64       8  871     -0.30548         0.62
54810        1   78500646   78614129    202      12  926      -0.8758      0.80943
5737         1   78946728   79016386    124      10  895       1.7508     0.039992
10964        1   79076067   79121830     37       6  801     -0.36735      0.64332
10561        1   79105477   79139763     57       8  849      -1.0111      0.84401
64123        1   79345449   79482495    424      21  883      -1.0179      0.84563
23266        1   82256082   82468107    428      30  893      -1.7237      0.95762
79739        1   84325057   84474850    171       6  877    -0.086621      0.53451
5567         1   84533745   84714181    209      14  860       1.4023     0.080408
148418       1   84754049   84826481     48       5  872      0.44262      0.32902
58511        1   84854215   84890691     96       8  919     -0.26486      0.60444
80135        1   84934920   84974033    100       9  916      -1.0367      0.85007
2787         1   84954006   84982262     66       8  908     -0.87335      0.80876
100505741    1   84961902   85032150    120      10  852     -0.60207      0.72643
1486         1   85008804   85058039     62       5  904     -0.77466      0.78073
117178       1   85099390   85166440    146      15  886      0.69919      0.24222
23566        1   85269086   85368896    245      38  768     -0.27487      0.60829
255231       1   85381266   85472796    262      17  883     -0.42883      0.66598
55283        1   85473765   85524585     72       9  895      0.27421      0.39196
126820       1   85517993   85608821    248      28  891     -0.69005      0.75492
84144        1   85613356   85677292    142      12  901     -0.81071      0.79123
148423       1   85705636   85735355     67      12  879     -0.34076      0.63336
8915         1   85721459   85752604     83      14  883     -0.56046      0.71242
23576        1   85774168   86054046    540      38  891     -0.20706      0.58202
3491         1   86036444   86059650     41      10  880    -0.093226      0.53714
54680        1   86105106   86184116    150      12  809      0.84293      0.19963
255631       1   86184916   86632121   1240      44  899      0.47297      0.31812
57489        1   86802507   86872025    128       8  893       1.3706     0.085249
9635         1   86879769   86932241    213      19  762      0.65573        0.256
1179         1   86924526   86975977    127      23  844     -0.46983      0.68076
22802        1   87002759   87056437     83      12  895      0.24384      0.40368
51100        1   87160253   87223867     81      10  832      -1.0107      0.84392
9403         1   87318128   87390107    119       5  914     0.096909       0.4614
9653         1   87370335   87585681    322       7  912     0.085877      0.46578
101927844    1   87668352   87727014    170      16  896     -0.43568      0.66846
8543         1   87784151   87824606     35       5  799      -1.2491      0.89418
5586         1   89139876   89311938     83       3  875     -0.44563      0.67207
2959         1   89308321   89367301     60       6  648     -0.42471      0.66447
56267        1   89391456   89468643    104       8  909      0.49568      0.31006
494115       1   89435139   89468643     44       7  876      0.36731      0.35669
2635         1   89462360   89498556     59       6  884      0.29825      0.38276
2633         1   89507987   89541043     69       6  922     -0.29737      0.61691
2634         1   89561815   89601842     73       3  932     -0.83776      0.79892
388646       1   89587434   89651723     66       4  917     -0.61504      0.73074
115361       1   89636831   89674633     44       4  910     -0.10272      0.54091
115362       1   89714633   89748544     36       5  812      0.10046      0.45999
163351       1   89819436   89863719    102      11  923     -0.53681       0.7043
23507        1   89979933   90073420    181      12  888      0.11077       0.4559
84230        1   90088644   90195094    148       8  878       -0.585      0.72073
55144        1   90276573   90411991    121      21  802     -0.38287      0.64909
284695       1   90450678   90504101     30       4  761       1.0497      0.14692
343472       1   91167579   91192794     36      10  837       1.2479      0.10603
84146        1   91370855   91497812    144       7  912      0.17164      0.43186
164045       1   91716323   91880426    274      14  878      -1.3148      0.90571
8317         1   91956338   92001321     66       7  905     -0.43442      0.66801
7049         1   92135900   92381559    631      50  889      -1.3202      0.90662
676          1   92404928   92489985    146       9  844     -0.53146      0.70245
253152       1   92485533   92539093     70       9  841       0.1505      0.44018
646817       1   92530093   92550968      5       3  598         2.18     0.014631
284697       1   92535862   92623397     88       3  911     -0.85776      0.80449
23285        1   92622609   92660280     33       3  909    -0.069155      0.52757
388649       1   92673573   92721367     43       4  930     -0.67748      0.75095
11146        1   92701955   92774566     58       4  931     -0.61844      0.73186
79871        1   92754522   92863732     86       7  927     -0.46598      0.67938
2672         1   92930318   92962433     41       5  915      -1.0371      0.85016
7813         1   92964253   93267961    554       8  922      -1.4562      0.92733
6125         1   93287594   93317481     35       3  929       -1.688      0.95429
388650       1   93288286   93437079    183       6  924      -1.8304      0.96641
22823        1   93534792   93614638     97       8  894     0.059841      0.47614
50999        1   93605299   93656246     70       6  912      0.41918      0.33754
343099       1   93636038   93754769    204      10  925      0.24245      0.40422
1810         1   93801478   93838149     57       5  925     -0.25619       0.6011
54874        1   93903688   94030218     80       8  903      0.17379      0.43101
8412         1   94017343   94322706    655      19  901      0.40402       0.3431
30836        1   94325014   94355474     80       7  919      0.40168      0.34396
2730         1   94342590   94385154     81       8  924     -0.61952      0.73221
24           1   94448393   94596705    386      50  877     -0.50903      0.69464
9411         1   94624463   94723251    105      13  846     -0.68956      0.75476
5825         1   94873933   94994219    101       7  827     -0.99172      0.83933
2152         1   94984732   95017413     25       4  830     -0.70436      0.75939
126969       1   95275898   95370803    257      31  853      0.55531      0.28934
1266         1   95352507   95402735    109      19  869       1.2036      0.11437
199857       1   95438279   95548512    199      19  924      0.14407      0.44272
148534       1   95572894   95673163    213      22  857     -0.45009      0.67368
100527978    1   95573479   95720511    318      19  879     -0.49667      0.69029
25950        1   95689711   95722781     70      10  932     -0.35088      0.63716
58155        1   97177161   97290605    188      11  884     -0.44741      0.67271
1806         1   97533299   98396615   1397      70  902     -0.53189       0.7026
51375        1   99117236   99236056    269      11  923      0.30274      0.38104
163404       1   99345801   99480449    359      29  884     -0.76937      0.77916
9890         1   99719848   99785140     83      10  867      -1.0258      0.84751
54873        1  100101431  100170097     85      11  856      0.56148      0.28723
391059       1  100164206  100242186    200       5  912      0.12899      0.44868
178          1  100305633  100399579    180      11  914     -0.47279      0.68182
23443        1  100425345  100502535     56       5  882      0.82022      0.20605
64645        1  100493670  100558933     41       4  922      0.79283      0.21394
163786       1  100539100  100608518     45       4  906      0.88149      0.18903
54482        1  100588669  100626054     23       3  903      0.99116       0.1608
127495       1  100604004  100653829     31       3  863       0.8979      0.18462
1629         1  100642478  100725409    106       5  899      0.93819      0.17407
8634         1  100721714  100768325     84       3  888       1.1439      0.12634
8556         1  100800598  100995833    182      10  880       0.6397      0.26118
54112        1  100993728  101017583     51       6  920      -0.7264       0.7662
7412         1  101175196  101214601     39      11  917      0.79609      0.21299
2135         1  101327928  101371548     35       7  884     0.015951      0.49364
148867       1  101351632  101562821    219      12  912     -0.71285      0.76203
51611        1  101445179  101501365     54       5  933     -0.78896      0.78493
1901         1  101692305  101717076     34       9  753      0.16555      0.43425
118427       1  102258126  102472790    479      38  855     -0.80923      0.79081
1301         1  103332023  103584052    789      26  845       1.0572       0.1452
55599        1  104058323  104107861     41       6  916      0.13784      0.44518
280          1  104085894  104132156     30       6  895      0.32206       0.3737
279          1  104149999  104178400      7       3  609    0.0033518      0.49866
278          1  104277833  104311312     13       4  898      0.68215      0.24757
55170        1  107589267  107611916     25       3  932     -0.61318      0.73012
22854        1  107672540  108034477    529      50  813       1.5081     0.065759
10451        1  108103782  108517545    973      61  878      0.32883      0.37114
29957        1  108667344  108752980    220      19  900      0.31775      0.37534
148545       1  108755902  108796720     23       3  846      -1.4711      0.92937
653149       1  108982887  109023639     26       2  889     -0.86352      0.80608
284611       1  109092653  109191949    127       4  896     -0.91263      0.81928
113802       1  109180910  109214148     30       2  843     -0.47754      0.68351
55119        1  109224932  109254425      7       3  386      0.41416      0.33938
163479       1  109245556  109295371     78      13  776     -0.17358       0.5689
6814         1  109279285  109362148    224       9  858     -0.19206      0.57615
254268       1  109348520  109410864    232      23  850      0.14045      0.44415
29899        1  109407972  109483044    118       9  909       1.5423     0.061506
23155        1  109462130  109516121    130      16  881       1.1234      0.13063
22911        1  109502835  109594860    156      11  862     -0.31028      0.62183
6884         1  109596998  109628624     48       7  442     -0.54252      0.70627
56900        1  109623403  109649554      9       3  385      0.73228        0.232
127003       1  109638573  109666484     20       4  577      0.30864       0.3788
57535        1  109646585  109759403    280      24  818      0.14864      0.44092
6301         1  109746515  109790804     71      11  827     -0.35178       0.6375
1952         1  109782641  109828378     89      13  825      0.88239      0.18878
84722        1  109812176  109835790     49      10  783       0.8103      0.20888
343263       1  109824987  109859663     46       8  728      -0.2968      0.61669
6272         1  109842187  109950563    106       4  917     -0.16602      0.56593
5686         1  109931653  109979108     49       3  921    -0.084193      0.53355
284612       1  109999100  110034764     62       3  913      0.50327      0.30739
127002       1  110016533  110045426     30       4  907      0.54493       0.2929
284613       1  110026658  110053063     35       6  799      0.33289      0.36961
57463        1  110039446  110062336     49       7  825      0.61204      0.27026
83873        1  110072494  110098487     17       5  868      0.29199      0.38515
2773         1  110081186  110148465     61       6  926       1.2904     0.098456
2780         1  110135889  110165705     39       7  898       1.5145     0.064955
271          1  110152435  110184677     44       8  889     0.012312      0.49509
2948         1  110188698  110218123     48       6  782      -1.1127      0.86708
2946         1  110200644  110236619     27       5  671      -1.2021      0.88533
2944         1  110220418  110250828     11       3  601     -0.45825      0.67661
2949         1  110244406  110270890     55       9  782     -0.46147      0.67777
2947         1  110266554  110293660     42       7  917     -0.20631      0.58172
79574        1  110282702  110316644     59       9  834      0.58017       0.2809
1435         1  110443233  110483616     73      13  828     -0.49396      0.68933
10768        1  110517387  110576364     20       4  878      0.79367      0.21369
85369        1  110564199  110607263     26       4  907      0.94148      0.17323
257          1  110592997  110623322     40       4  776      0.37815      0.35266
164153       1  110645062  110666569     70      10  877      -0.5882       0.7218
388662       1  110683132  110754824    112      10  824     -0.25451      0.60045
3749         1  110743336  110786674     57      12  500     0.093818      0.46263
64783        1  110871945  110899303     44       6  863     -0.16589      0.56588
9122         1  110895473  110943704     84      10  887      0.15525      0.43831
10542        1  110933875  110960546     58       7  912     -0.32755      0.62837
84432        1  110983788  111009976     60      13  872     -0.40399      0.65689
3744         1  111049839  111071797     52      11  861      0.21784      0.41378
3737         1  111126202  111184096    115      13  869       1.0648      0.14347
3738         1  111186182  111227655     82      10  901      -0.4593      0.67699
963          1  111403821  111452558    144      13  922      0.14399      0.44276
55791        1  111479812  111516825     53       5  921       1.5139     0.065023
128338       1  111649954  111692838     69       6  930      0.16557      0.43425
10390        1  111672249  111737724     75      10  883      0.79628      0.21293
79961        1  111718591  111757160     69      17  774      0.57706      0.28195
1117         1  111760281  111796062    139      12  930     -0.16501      0.56553
27159        1  111823474  111873188    275      19  909     -0.27877      0.60979
128344       1  111857285  111905639    202      20  913     -0.11544      0.54595
5016         1  111946937  111980399     91       8  805      -1.4394      0.92499
79084        1  111972512  112001915     48       5  885      -1.1434      0.87356
515          1  111981467  112014540     44       4  880      -1.2621      0.89654
128346       1  112006474  112031134     46      11  829      -1.8989      0.97121
140          1  112015970  112116602    219      33  834     -0.58482      0.72067
5906         1  112152405  112266807    316      19  884       1.2169      0.11181
