GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
127687       1   38263473   38285126     22       4  659      -1.2189      0.88856
4520         1   38265239   38335292     85       9  713      -1.5155      0.93518
3633         1   38316369   38422729    166      14  573     -0.97508      0.83524
10946        1   38412647   38466019     94       7  752     -0.78497      0.78376
2275         1   38452439   38481199     23       7  633       0.5598      0.28781
51118        1   38468384   38500497     23       6  848       1.3502     0.088469
5453         1   38499523   38522450     20       5  884       1.4005     0.080688
64121        1   39293869   39335495     72      10  860    -0.050236      0.52003
26292        1   39318162   39349050     52       7  910     -0.42161      0.66334
81025        1   39329739   39357298     64       6  905     -0.47685      0.68326
54933        1   39340614   39417456    168      19  817     -0.94679      0.82813
79647        1   39446916   39481737     99       6  863      -1.2019       0.8853
4725         1   39481967   39510308     95       6  927      -1.0576      0.85487
23499        1   39539839   39962810    413      17  899      -1.5102       0.9345
643314       1   39865176   39892154     14       2  933       -1.598      0.94498
353500       1   39947318   40005541     87      11  897      -2.0541      0.98002
8761         1   40016485   40052522     70       9  910      -1.6793      0.95345
26508        1   40079103   40115348     72      17  805       -1.154      0.87575
84618        1   40114793   40147710     71      14  897     -0.02362      0.50942
51440        1   40134320   40167382    115      17  820     0.097156       0.4613
10450        1   40194517   40239586     82      13  785     -0.16907      0.56713
656          1   40213903   40264533    113      15  586      0.13435      0.44656
64064        1   40225197   40247020     44       8  588    -0.074086      0.52953
101929536    1   40244654   40265843     55      10  471      0.63162      0.26382
54802        1   40296703   40359177    102      10  878     -0.85148      0.80275
4610         1   40351096   40377687     38       7  871     -0.46195      0.67794
84879        1   40410784   40445630     31       6  660      -1.2102       0.8869
10487        1   40495912   40548321    152       8  930      0.73683      0.23061
5538         1   40528382   40573142    123      11  925      0.41445      0.33927
6018         1   40617041   40716593     82      10  839     -0.13964      0.55553
127391       1   40703573   40727365     25       7  849     -0.46705      0.67977
10269        1   40713722   40769856     52       9  892     -0.39728      0.65442
1298         1   40756162   40792939     60       5  820     -0.11111      0.54424
64744        1   40829378   40898998    104      14  889      0.27462      0.39181
65243        1   40905774   40939390     54      13  732      -1.5621      0.94087
339559       1   40933043   40972015     49       5  863     -0.71048       0.7613
64789        1   40964391   40992228     63       6  915     -0.39529      0.65368
127396       1   40987233   41023841    117       7  917     -0.39887      0.65501
9783         1   41076352   41141324    115      14  884     -0.29046      0.61427
4802         1   41147242   41247275    176      10  910      -0.9059      0.81751
9132         1   41239684   41316124    143      30  643        1.311     0.094921
163732       1   41316728   41338018     67       9  756     -0.74786      0.77273
1503         1   41435007   41488237    105      15  856    -0.062453       0.5249
200172       1   41471269   41499116     56       8  920      0.13032      0.44816
22955        1   41482871   41717815    482      17  922    -0.026379      0.51052
100132074    1   41817328   41859263     83      15  716       1.1298      0.12927
1907         1   41934446   41960348     74      12  874       1.0385      0.14951
59269        1   41962036   42511596    860      46  866     -0.47822      0.68375
2981         1   42609092   42631495     38       7  833      0.65488      0.25627
2980         1   42618362   42640395     39       9  792      0.66314      0.25362
22887        1   42632210   42811548    236       9  847    -0.084685      0.53374
284716       1   42836468   42899900    170      11  909      0.18749      0.42564
84217        1   42886000   42931938    120       9  902     -0.77636      0.78123
79717        1   42911968   42949088     79       6  918     -0.74184      0.77091
728621       1   42990560   43130335    351      14  905      -1.0283       0.8481
10465        1   43113706   43152429     42       6  876      -1.0317      0.84889
4904         1   43138060   43178024     50       7  886     -0.36678      0.64311
149461       1   43188764   43215925     38       6  883      0.17947      0.42878
64175        1   43202006   43242755     56       8  909     -0.22043      0.58723
79078        1   43222916   43251413     37       6  900     -0.15797      0.56276
100129924    1   43243661   43274227     35       5  888     -0.14258      0.55669
374969       1   43262723   43293059     39       5  905     -0.14406      0.55727
114625       1   43272776   43320660     61      10  914     -0.56271      0.71318
51058        1   43302244   43328148     35       6  928      -1.3488       0.9113
6513         1   43381046   43434847    140      14  899     -0.55793      0.71156
440585       1   43600800   43632067     73       7  924      -1.1086      0.86619
10969        1   43619845   43648241     82       5  925      -1.1798      0.88097
149465       1   43628001   43730029    235      17  894      -1.3515      0.91173
128218       1   43725665   43749673     29       4  924      0.29114      0.38547
149466       1   43737554   43761334     24       5  752       0.4138      0.33951
7075         1   43756566   43798781     43       4  733     -0.48076      0.68466
4352         1   43793475   43830135     21       2  850     -0.10364      0.54127
991          1   43814626   43838874     16       3  796      0.15437      0.43866
64834        1   43819068   43843745     22       3  833    0.0044864      0.49821
112950       1   43839579   43865483     28       3  912     -0.13553       0.5539
23334        1   43845556   43929918     75       3  918       0.4236      0.33593
81888        1   43906674   43929938     19       2  931      0.60193      0.27361
5792         1   43981708   44099343    238      15  902      0.71022      0.23878
9682         1   44105797   44181189     99       9  913      0.66542      0.25289
6487         1   44163204   44406837    400      16  909     0.069913      0.47213
9048         1   44388992   44412912     34       3  928      0.11545      0.45404
9670         1   44402478   44443694     48       4  914     -0.53152      0.70247
1802         1   44425653   44449043     28       5  827     -0.38659      0.65047
533          1   44430118   44453972     28       5  792     -0.25639      0.60118
8704         1   44434874   44466843     35       6  798     -0.10432      0.54154
149473       1   44447280   44472200     23       4  822     -0.11175      0.54449
6536         1   44452155   44507171     63      13  849     0.060266      0.47597
128209       1   44503987   44610812    291      18  903      -1.1601      0.87699
55929        1   44669104   44696351     19       4  902     -0.21734      0.58603
79033        1   44676742   44831315    138       9  916     -0.47193      0.68151
55182        1   44860837   45127396    433      52  797      0.68587       0.2464
79639        1   45108920   45150253     66       5  908     -0.34633      0.63545
339541       1   45130370   45201263     78      14  755      0.76708      0.22152
11004        1   45195396   45243439     72       5  891       1.3754       0.0845
6202         1   45231213   45254427     25       3  864      0.89186      0.18623
266675       1   45237831   45263648     32       4  878      0.50697      0.30609
1263         1   45255638   45281667     41       4  915      0.17256       0.4315
343521       1   45261580   45283378     35       4  929      0.25227      0.40042
149478       1   45263373   45289801     39       4  928      0.32135      0.37397
8643         1   45275516   45319226     72       5  930      0.94489      0.17236
8891         1   45306194   45462394    338       9  917      0.85421      0.19649
79654        1   45458220   45487027     49       5  893      0.62178      0.26704
7389         1   45467805   45491341     34       3  932      0.31663      0.37576
57643        1   45472071   45682250    297      13  907    -0.061081      0.52435
84842        1   45782545   45804347     14       6  733     -0.28335      0.61155
4595         1   45784914   45816142     26       5  824      0.16479      0.43456
114034       1   45795342   45819650     25       4  887      0.19438      0.42294
10420        1   45799555   45966840    206      12  906     -0.60909      0.72877
25974        1   45955856   45986739     60       5  896      -1.2257      0.88984
5052         1   45966707   45998562     70       5  907     -0.88244      0.81123
10327        1   46006455   46045723     69       7  896       0.1264      0.44971
4678         1   46039660   46094578     68       3  923       2.1945     0.014101
149483       1   46075716   46100424     57       3  911       2.2122     0.013478
60313        1   46082976   46163782    143       4  920       2.1252     0.016785
51249        1   46143847   46170110     39       2  933       2.0374     0.020803
3652         1   46149996   46226485    126       3  928       2.0609     0.019657
23139        1   46259269   46511796    420       9  924       2.1996     0.013916
8503         1   46495812   46652167    216      13  907       2.1771     0.014736
10103        1   46630749   46661634     36       7  836     -0.10677      0.54251
55624        1   46644353   46695977     39       5  869    -0.086413      0.53443
541468       1   46659006   46696928     23       4  877    -0.027736      0.51106
8438         1   46703367   46754145     24       6  909     -0.98811      0.83845
10489        1   46734072   46779038     23       5  905      -1.0287      0.84819
7388         1   46759324   46792448     25       5  879     -0.92115      0.82151
387338       1   46795849   46840824    215       4  917       -0.937      0.82562
2166         1   46849939   46889520     78       9  868     -0.53113      0.70234
127343       1   46962668   46989898     48       8  863      -1.6624      0.95178
148930       1   47001316   47026887     46       6  827     -0.99895      0.84109
8569         1   47013079   47079966     68       5  888      0.65671      0.25568
148932       1   47063387   47092563     43       3  879      0.84623      0.19871
64756        1   47090711   47144099     82       3  904      0.19895      0.42115
374973       1   47127497   47149266     33       3  916      0.29388      0.38443
9813         1   47130831   47194792    113       5  916      0.28172      0.38908
1580         1   47254670   47295021    110      10  837        1.813     0.034914
1579         1   47384846   47417156     69       5  925       1.7282     0.041972
260293       1   47417036   47526423    171      12  886      0.41876       0.3377
199974       1   47523160   47593992    186       5  929       0.5014      0.30805
284541       1   47593107   47624528     95       8  905      0.39232      0.34741
10158        1   47639261   47665771     26       6  776     -0.37528      0.64627
6886         1   47671962   47707938     69       6  818     -0.40845      0.65853
6491         1   47705811   47789819    188       9  892      0.15501      0.43841
51727        1   47789469   47854511    125       7  920      0.71535       0.2372
2301         1   47871744   47893724     36       4  905      -1.1255      0.86981
2306         1   47891689   47916363     39       5  917      -0.9834      0.83729
388630       1   48216200   48473009    381      20  881     0.032985      0.48684
200010       1   48678339   48724316     84      11  923     0.016046       0.4936
54558        1   48751044   48947876    227      20  909      0.72404      0.23452
84871        1   48988527   50499626   1469      45  885      0.82793      0.20386
79656        1   49183538   49252547     91      14  865      0.33346      0.36939
1996         1   50503686   50679442    134      17  843       1.0501      0.14683
63950        1   50873223   50899119     35       4  914      -2.3381      0.99031
11124        1   50896935   51435936    514      14  923      -1.3721      0.91499
1031         1   51424367   51450309     14       3  850       -1.319      0.90642
284546       1   51432129   51623754    239      17  872      -1.1916       0.8833
26994        1   51691945   51749119     40       3  921     0.067916      0.47293
22996        1   51742930   51820785     77      11  868       -0.709      0.76084
2060         1   51809935   51995026    197      13  915      -1.4682      0.92897
114883       1   52072546   52264891     87       5  884       1.5923     0.055658
4898         1   52244864   52354609    124      11  872       2.2954     0.010855
5865         1   52363628   52466436    167      15  779       1.7236      0.04239
51060        1   52475803   52531843     66       4  639     -0.63167       0.7362
112970       1   52487777   52509472     32       3  636      -0.5233      0.69962
91408        1   52511857   52566388     36       4  702     -0.67825      0.75119
9372         1   52597678   52822358    149       5  750      -0.8195      0.79375
200014       1   52806265   52841877     19       2  673      -1.5275      0.93668
4998         1   52828501   52880143     28       4  766      -1.2191      0.88859
84950        1   52860219   52893992     16       3  793      -1.0969      0.86365
23318        1   52878947   53028764    159       9  758      -1.2705      0.89805
2882         1   53058043   53084723     65       9  897      0.55919      0.28802
348378       1   53088961   53143252     98      14  869     -0.51134      0.69544
65260        1   53142014   53174038     51       3  906     -0.75083      0.77362
79699        1   53182126   53303014    156       4  897      -0.6035      0.72691
440590       1   53298183   53370247     89       2  917      0.26879      0.39404
55268        1   53351582   53402846     21       1  928      0.66398      0.25335
6342         1   53382901   53527289    274       8  874       1.0997      0.13573
127435       1   53517724   53561174    103      11  813    -0.043727      0.51744
6512         1   53542855   53618304    307      27  789      0.32234       0.3736
1376         1   53652101   53689869     37       4  916      0.31082      0.37797
54987        1   53669771   53696289     32       4  930      0.21552      0.41468
4116         1   53682564   53714282     32       3  928      0.55979      0.28781
7804         1   53698036   53803821    134      15  878       1.7182      0.04288
63948        1   53915072   53943158     50       4  925       1.5147     0.064927
148979       1   53961904   54213748    463      25  879       1.1329      0.12863
55706        1   54221133   54314225    114       7  753      -1.2929      0.90197
54432        1   54307392   54365487    171      12  810        -1.21      0.88686
1733         1   54349860   54386763    122      12  851      -1.2882      0.90116
51668        1   54377234   54421975     53       2  922      0.11445      0.45444
115353       1   54401999   54443841     29       3  909     0.020324      0.49189
388633       1   54462971   54493859     72       3  911      -0.6557      0.74399
9528         1   54487346   54529135     28       5  834      0.19284      0.42354
127428       1   54509274   54575416     41       6  775     0.089502      0.46434
200008       1   54594668   54628679     78      11  891     -0.79576      0.78692
606495       1   54628009   54675746     74      17  790      -1.8466       0.9676
51253        1   54655840   54701407     91      14  871      -2.0166      0.97813
23648        1   54681104   54882068    352      45  815     -0.19533      0.57743
26027        1   54997930   55110417    193      27  813     -0.92344      0.82211
338094       1   55064850   55099200     60       8  829     -0.61672      0.73129
374977       1   55097427   55185939    229      32  751     -0.36634      0.64295
7268         1   55171495   55218330    198       6  473      -1.0234      0.84695
25973        1   55212571   55240226     72       9  674     -0.39652      0.65414
55001        1   55236752   55276941     87      12  586      -1.0429      0.85151
163747       1   55261736   55317937    210      10  885     -0.50909      0.69465
1718         1   55305300   55362921    172      11  889      0.16595       0.4341
199964       1   55436271   55467966     82       4  858      0.60364      0.27304
7809         1   55454617   55484465     73       7  837      0.52016      0.30148
255738       1   55495149   55540526    123      22  713      0.59619      0.27552
23358        1   55522032   55691039    181       7  856        1.901     0.028654
8613         1   56950419   57055257    204      26  855     -0.22445      0.58879
5563         1   57100990   57191008    171       7  914     -0.14618      0.55811
199920       1   57174477   57295369    238      36  781       1.1715       0.1207
731          1   57310443   57393894    218      22  747      -0.6627      0.74624
732          1   57384883   57443213    171      22  745    -0.017924      0.50715
1600         1   57450453   58726211   2670     155  893      0.25443      0.39958
115209       1   58871052   59022469    480      35  870     0.023167      0.49076
4070         1   59031095   59053166     95       7  919      0.48634      0.31336
114803       1   59110411   59175747    237      12  922      0.82515      0.20464
3725         1   59236463   59259785     23       4  806     -0.71359      0.76226
55277        1   59752625   60238402    709      41  855     -0.37303      0.64544
51361        1   60270458   60352050     77       6  909      0.28335      0.38845
1573         1   60348980   60402445     69       7  933      0.20721      0.41792
127795       1   60446066   60549442    184      28  907     -0.56905      0.71534
4774         1   61532946   61938460    618      69  805      -1.3528      0.91194
83941        1   62136718   62201095    107       8  879        1.834     0.033327
10207        1   62198149   62639592    899      59  857      0.21281      0.41574
54596        1   62650474   62688000    162      22  839     -0.25585      0.60097
163782       1   62691837   62795083    331      21  866     -0.98272      0.83713
7398         1   62891975   62927475     53       3  822     -0.71171      0.76168
85440        1   62910397   63164039    264       4  901     -0.47149      0.68135
27329        1   63053158   63081976     15       2  894     -0.29051      0.61429
84938        1   63239777   63340941    180       8  923      0.75482      0.22518
27022        1   63778730   63800797     33      10  677      -1.5666      0.94139
29929        1   63823261   63914233    158      14  895     -0.68453      0.75318
23421        1   63896441   63998944    194      10  926     -0.98962      0.83882
84455        1   63979013   64061041    159      10  906      -1.1442      0.87372
5236         1   64048947   64135916    201      28  794     -0.80076      0.78836
4919         1   64229690   64657181    800      57  877     -0.43869      0.66956
148581       1   64659135   64742969    198      17  911     -0.28926      0.61381
57685        1   64926476   65168741    340      43  855      0.39544      0.34626
55225        1   65200778   65308915    147      14  902      -1.0973      0.86375
3716         1   65288906   65442593    293      19  898      0.70682      0.23984
205          1   65603232   65707828    171      14  899     -0.77012      0.77939
9829         1   65710133   65891552    359      20  893      0.82116      0.20578
54741        1   65876131   66117242    538      18  915    -0.055693      0.52221
3953         1   65876335   66113176    531      17  915    -0.070313      0.52803
5142         1   66248193   66850262   1024      53  872     0.032201      0.48716
84251        1   66989066   67220768    730      23  926      0.64267      0.26022
200132       1   67207978   67254730    112      11  905      0.68705      0.24602
10022        1   67253424   67276942     60       9  892      -2.1038       0.9823
79819        1   67268568   67400907    199      23  859      -1.1257      0.86985
57708        1   67380578   67464302    140       8  738       0.7614      0.22321
23169        1   67455015   67530080    170      13  826      0.13696      0.44553
400757       1   67547859   67610654    209      16  755       1.1938      0.11628
149233       1   67594590   67735662    294      21  878      0.54712      0.29215
3595         1   67763047   67872583    242      18  758      0.10263      0.45913
26135        1   67863493   67906123     32       5  904      0.25103      0.40089
1647         1   68140860   68164021     67       9  923       0.3335      0.36938
55970        1   68157149   68309436    288      21  925     -0.16166      0.56421
9077         1   68501645   68527314      2       1  729        1.219      0.11142
79971        1   68554142   68708284    383      53  885       1.7961     0.036237
6121         1   68884507   68925642     98      12  896      0.19844      0.42135
55635        1   68929835   68972799     80       9  905      0.87186      0.19164
57554        1   70023230   70599171   1281      47  877       2.0189     0.021749
55631        1   70600485   70681361     86       7  873       1.1982      0.11541
9295         1   70661365   70727703     60       5  902       1.6721     0.047254
81573        1   70714685   70830471    137      14  865       2.0767     0.018914
11147        1   70810493   70843706     43       7  930       2.2905     0.010995
1491         1   70866901   70915534     92      16  885       1.9627      0.02484
5733         1   71308036   71523497    505      31  908      -1.8337      0.96665
9406         1   71518974   71556972     67      10  925      -1.0384      0.85046
257194       1   71858625   72758533   1239      55  898     -0.40109      0.65582
127255       1   74481699   74673871    251      10  926      0.16628      0.43397
8790         1   74653896   74684533     71       4  932      0.45198      0.32564
100526835    1   74653896   75020116    463      33  841     -0.56998      0.71565
51086        1   74691071   75020116    386      29  822      -0.8167      0.79295
127254       1   75023795   75149422    141      12  908      -1.0456      0.85213
1429         1   75161170   75209092     94      12  824       1.2901     0.098508
127253       1   75188836   75242361    120      11  861       1.4167     0.078288
431707       1   75584119   75637218     72      11  776     -0.20946      0.58296
204962       1   75657816   76091698    917      31  832       0.5699      0.28437
34           1   76180043   76239355    146       8  925       0.6786       0.2487
5876         1   76241879   76270775     52       7  920      0.96101      0.16827
4438         1   76252556   76389581    343      15  915       1.3976     0.081118
127247       1   76374558   76408116     81       8  919      0.77326      0.21969
256435       1   76530389   77110311   1300     100  883     -0.37347       0.6456
81849        1   77323126   77543223    348      19  843     -0.38138      0.64854
10026        1   77544666   77695132    274      13  899      0.49278      0.31108
26289        1   77737662   78035654    805      48  902       1.4131     0.078814
26009        1   78018160   78159119    120       6  913       1.2656      0.10283
23032        1   78151672   78235564     57       6  885       1.1067       0.1342
374986       1   78235309   78355225     82      13  834    -0.058521      0.52333
91624        1   78344200   78422009     58       6  881     -0.52781      0.70119
8880         1   78399740   78454839     56       5  911     -0.37868      0.64754
11080        1   78434847   78493648     64       8  871     -0.34604      0.63535
54810        1   78500646   78614129    202      12  926     -0.66233      0.74612
5737         1   78946728   79016386    124      10  895      0.59069      0.27737
10964        1   79076067   79121830     37       6  801      0.77037      0.22054
10561        1   79105477   79139763     57       8  849      -1.0826      0.86051
64123        1   79345449   79482495    424      21  883      -0.5718      0.71627
23266        1   82256082   82468107    428      30  893     -0.88123       0.8109
79739        1   84325057   84474850    171       6  877        1.015      0.15506
5567         1   84533745   84714181    209      14  860      0.99015      0.16105
148418       1   84754049   84826481     48       5  872      0.50839      0.30559
58511        1   84854215   84890691     96       8  919     -0.57562      0.71756
80135        1   84934920   84974033    100       9  916      -1.1602      0.87702
2787         1   84954006   84982262     66       8  908       -1.142      0.87328
100505741    1   84961902   85032150    120      10  852      -1.3114      0.90513
1486         1   85008804   85058039     62       5  904      -1.4285      0.92342
117178       1   85099390   85166440    146      15  886      0.30512      0.38014
23566        1   85269086   85368896    245      38  768      -0.8109      0.79129
255231       1   85381266   85472796    262      17  883       1.0608      0.14439
55283        1   85473765   85524585     72       9  895       1.4059     0.079884
126820       1   85517993   85608821    248      28  891      0.41214      0.34012
84144        1   85613356   85677292    142      12  901     0.055155      0.47801
148423       1   85705636   85735355     67      12  879      0.60942      0.27112
8915         1   85721459   85752604     83      14  883      0.41819       0.3379
23576        1   85774168   86054046    540      38  891      0.49229      0.31126
3491         1   86036444   86059650     41      10  880      0.77957      0.21782
54680        1   86105106   86184116    150      12  809          1.5     0.066807
255631       1   86184916   86632121   1240      44  899      -0.6093      0.72884
57489        1   86802507   86872025    128       8  893    -0.080329      0.53201
9635         1   86879769   86932241    213      19  762       1.3686     0.085561
1179         1   86924526   86975977    127      23  844       1.0071      0.15694
22802        1   87002759   87056437     83      12  895     -0.84671      0.80142
51100        1   87160253   87223867     81      10  832      -1.4873      0.93153
9403         1   87318128   87390107    119       5  914      -1.3103      0.90495
9653         1   87370335   87585681    322       7  912      -1.1156      0.86771
101927844    1   87668352   87727014    170      16  896    -0.048465      0.51933
8543         1   87784151   87824606     35       5  799      0.16293      0.43529
5586         1   89139876   89311938     83       3  875     -0.81628      0.79283
2959         1   89308321   89367301     60       6  648      -1.3473      0.91106
56267        1   89391456   89468643    104       8  909     -0.87717       0.8098
494115       1   89435139   89468643     44       7  876      -1.1553      0.87602
2635         1   89462360   89498556     59       6  884      -1.3701      0.91468
2633         1   89507987   89541043     69       6  922      -1.0477      0.85262
2634         1   89561815   89601842     73       3  932      -1.1599      0.87695
388646       1   89587434   89651723     66       4  917      -1.7711      0.96173
115361       1   89636831   89674633     44       4  910      -1.4638      0.92838
115362       1   89714633   89748544     36       5  812      -1.3751      0.91546
163351       1   89819436   89863719    102      11  923      0.20963      0.41698
23507        1   89979933   90073420    181      12  888      0.12833      0.44894
84230        1   90088644   90195094    148       8  878      -1.3357      0.90917
55144        1   90276573   90411991    121      21  802     -0.66418      0.74671
284695       1   90450678   90504101     30       4  761       1.4152     0.078509
343472       1   91167579   91192794     36      10  837     -0.16931      0.56723
84146        1   91370855   91497812    144       7  912       0.3908      0.34797
164045       1   91716323   91880426    274      14  878       -0.952      0.82945
8317         1   91956338   92001321     66       7  905     -0.62121      0.73277
7049         1   92135900   92381559    631      50  889     -0.14593      0.55801
676          1   92404928   92489985    146       9  844      0.64837      0.25837
253152       1   92485533   92539093     70       9  841       1.4866     0.068558
646817       1   92530093   92550968      5       3  598       1.6915     0.045372
284697       1   92535862   92623397     88       3  911      0.21274      0.41576
23285        1   92622609   92660280     33       3  909     -0.11877      0.54727
388649       1   92673573   92721367     43       4  930       0.5161      0.30289
11146        1   92701955   92774566     58       4  931      0.88529        0.188
79871        1   92754522   92863732     86       7  927      0.74252      0.22889
2672         1   92930318   92962433     41       5  915      -0.2375      0.59386
7813         1   92964253   93267961    554       8  922     -0.62582      0.73428
6125         1   93287594   93317481     35       3  929     -0.89737      0.81524
388650       1   93288286   93437079    183       6  924     -0.45487       0.6754
22823        1   93534792   93614638     97       8  894      0.98501      0.16231
50999        1   93605299   93656246     70       6  912      0.23442      0.40733
343099       1   93636038   93754769    204      10  925        1.036      0.15009
1810         1   93801478   93838149     57       5  925      0.87609      0.19049
54874        1   93903688   94030218     80       8  903     0.023538      0.49061
8412         1   94017343   94322706    655      19  901       0.8901      0.18671
30836        1   94325014   94355474     80       7  919       1.3874     0.082667
2730         1   94342590   94385154     81       8  924      0.36276      0.35839
24           1   94448393   94596705    386      50  877     -0.14073      0.55596
9411         1   94624463   94723251    105      13  846      0.48973      0.31216
5825         1   94873933   94994219    101       7  827     0.075404      0.46995
2152         1   94984732   95017413     25       4  830    -0.053122      0.52118
126969       1   95275898   95370803    257      31  853    0.0021462      0.49914
1266         1   95352507   95402735    109      19  869     -0.56291      0.71325
199857       1   95438279   95548512    199      19  924     -0.17461      0.56931
148534       1   95572894   95673163    213      22  857      0.28165      0.38911
100527978    1   95573479   95720511    318      19  879     0.054121      0.47842
25950        1   95689711   95722781     70      10  932     -0.25068      0.59897
58155        1   97177161   97290605    188      11  884     -0.42518      0.66465
1806         1   97533299   98396615   1397      70  902       0.2452      0.40315
51375        1   99117236   99236056    269      11  923     0.096219      0.46167
163404       1   99345801   99480449    359      29  884     0.015054      0.49399
9890         1   99719848   99785140     83      10  867      -1.1392      0.87269
54873        1  100101431  100170097     85      11  856     -0.50561      0.69344
391059       1  100164206  100242186    200       5  912     -0.35957      0.64041
178          1  100305633  100399579    180      11  914      0.43344      0.33235
23443        1  100425345  100502535     56       5  882      -0.4011      0.65583
64645        1  100493670  100558933     41       4  922     -0.43803      0.66932
163786       1  100539100  100608518     45       4  906     -0.14796      0.55881
54482        1  100588669  100626054     23       3  903     -0.54367      0.70667
127495       1  100604004  100653829     31       3  863     -0.51671      0.69732
1629         1  100642478  100725409    106       5  899     -0.42219      0.66356
8634         1  100721714  100768325     84       3  888      0.46892      0.31957
8556         1  100800598  100995833    182      10  880     -0.68973      0.75482
54112        1  100993728  101017583     51       6  920      -2.0551      0.98007
7412         1  101175196  101214601     39      11  917      0.80205      0.21126
2135         1  101327928  101371548     35       7  884     -0.88666      0.81237
148867       1  101351632  101562821    219      12  912     -0.89225      0.81387
51611        1  101445179  101501365     54       5  933      -0.8276      0.79605
1901         1  101692305  101717076     34       9  753       1.0079      0.15674
118427       1  102258126  102472790    479      38  855     -0.32317      0.62672
1301         1  103332023  103584052    789      26  845       1.0722      0.14181
55599        1  104058323  104107861     41       6  916     -0.26517      0.60456
280          1  104085894  104132156     30       6  895      0.35554      0.36109
279          1  104149999  104178400      7       3  609     0.096241      0.46166
278          1  104277833  104311312     13       4  898       0.6223      0.26687
55170        1  107589267  107611916     25       3  932     -0.68625      0.75372
22854        1  107672540  108034477    529      50  813       1.1016      0.13533
10451        1  108103782  108517545    973      61  878      -0.1009      0.54018
29957        1  108667344  108752980    220      19  900       -1.106      0.86564
148545       1  108755902  108796720     23       3  846      0.21521       0.4148
653149       1  108982887  109023639     26       2  889     -0.42774      0.66558
284611       1  109092653  109191949    127       4  896      -1.0629       0.8561
113802       1  109180910  109214148     30       2  843     -0.87432      0.80903
55119        1  109224932  109254425      7       3  386      0.38018      0.35191
163479       1  109245556  109295371     78      13  776     0.045015      0.48205
6814         1  109279285  109362148    224       9  858     0.030671      0.48777
254268       1  109348520  109410864    232      23  850     -0.30182       0.6186
29899        1  109407972  109483044    118       9  909      0.19987      0.42079
23155        1  109462130  109516121    130      16  881      0.27025      0.39348
22911        1  109502835  109594860    156      11  862      0.09305      0.46293
6884         1  109596998  109628624     48       7  442       0.6955      0.24337
56900        1  109623403  109649554      9       3  385       1.0133      0.15547
127003       1  109638573  109666484     20       4  577     -0.22304      0.58825
57535        1  109646585  109759403    280      24  818      0.01147      0.49542
6301         1  109746515  109790804     71      11  827     -0.80289      0.78898
1952         1  109782641  109828378     89      13  825     -0.54296      0.70642
84722        1  109812176  109835790     49      10  783     -0.11561      0.54602
343263       1  109824987  109859663     46       8  728      -1.0182       0.8457
6272         1  109842187  109950563    106       4  917     -0.88193      0.81109
5686         1  109931653  109979108     49       3  921      -0.9159      0.82014
284612       1  109999100  110034764     62       3  913      -0.8377       0.7989
127002       1  110016533  110045426     30       4  907     -0.83575      0.79835
284613       1  110026658  110053063     35       6  799     -0.62511      0.73405
57463        1  110039446  110062336     49       7  825     0.076267       0.4696
83873        1  110072494  110098487     17       5  868     -0.34096      0.63343
2773         1  110081186  110148465     61       6  926      0.76643      0.22171
2780         1  110135889  110165705     39       7  898       1.3555     0.087625
271          1  110152435  110184677     44       8  889      0.75161      0.22614
2948         1  110188698  110218123     48       6  782       -0.677       0.7508
2946         1  110200644  110236619     27       5  671      -1.1321       0.8712
2944         1  110220418  110250828     11       3  601     -0.23059      0.59118
2949         1  110244406  110270890     55       9  782      0.22263      0.41191
2947         1  110266554  110293660     42       7  917     -0.25198      0.59947
79574        1  110282702  110316644     59       9  834     -0.29621      0.61646
1435         1  110443233  110483616     73      13  828     -0.95806      0.83098
10768        1  110517387  110576364     20       4  878      0.22249      0.41197
85369        1  110564199  110607263     26       4  907      0.38102      0.35159
257          1  110592997  110623322     40       4  776      -0.2307      0.59123
164153       1  110645062  110666569     70      10  877     -0.58388      0.72035
388662       1  110683132  110754824    112      10  824     -0.72106      0.76457
3749         1  110743336  110786674     57      12  500     -0.21183      0.58388
64783        1  110871945  110899303     44       6  863     -0.55084      0.70913
9122         1  110895473  110943704     84      10  887    -0.067163      0.52677
10542        1  110933875  110960546     58       7  912    -0.035813      0.51428
84432        1  110983788  111009976     60      13  872       1.0678      0.14281
3744         1  111049839  111071797     52      11  861      0.15674      0.43773
3737         1  111126202  111184096    115      13  869     -0.52963      0.70182
3738         1  111186182  111227655     82      10  901     -0.26231      0.60346
963          1  111403821  111452558    144      13  922     -0.63881      0.73853
55791        1  111479812  111516825     53       5  921      0.22422      0.41129
128338       1  111649954  111692838     69       6  930       1.8304     0.033592
10390        1  111672249  111737724     75      10  883       2.0714     0.019159
79961        1  111718591  111757160     69      17  774      0.46562      0.32075
1117         1  111760281  111796062    139      12  930     -0.61458      0.73058
27159        1  111823474  111873188    275      19  909      0.63521      0.26265
128344       1  111857285  111905639    202      20  913     -0.93977      0.82633
5016         1  111946937  111980399     91       8  805     -0.66403      0.74666
79084        1  111972512  112001915     48       5  885      0.02764      0.48897
515          1  111981467  112014540     44       4  880      0.19081      0.42434
128346       1  112006474  112031134     46      11  829     -0.27871      0.60977
140          1  112015970  112116602    219      33  834     -0.56831      0.71509
5906         1  112152405  112266807    316      19  884     -0.72545      0.76591
